iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,0.8184506746738583,1.4518049907399384e-15,4.016164843622626,3.2115767777011848,2.4115046448391557,0.0,0.0,0.0,0.0,1.0,1.0
1,0.48250675201416016,0.8065253388911506,0.4355187525956918,0.7438313796487127,0.04898760577178772,0.7398708034293472,0.0,0.0,0.05696000948979291,0.0045121514940955655,1.0,1.0569600094897929
2,0.8076310157775879,0.7953522236441356,0.7334046771472968,0.5640049610486945,0.04951757622873805,0.3362397667303931,0.0,0.0,0.33738318723590927,0.03970736003392937,3.3333333333333335,0.6272610746273584
3,0.9967083930969238,0.7891511633147856,0.5551085145281938,0.02140182150100804,0.021192018698596875,0.002989365658351361,0.0,0.0,0.0,0.0,3.3333333333333335,0.02086905517053067
4,1.161273717880249,0.775273101000092,0.6953187087565393,0.057743863241894657,0.05766749268169249,2.167191131611098e-05,0.0,0.0,0.0024259969746349697,0.00028123751115073994,3.3333333333333335,0.008086656582116566
5,1.3234951496124268,0.7670696794279863,0.31924938787007484,0.0503400334586096,0.050207608624749156,4.439817249331266e-05,0.0,0.0,0.0036487030024692224,0.0002280439376543264,3.3333333333333335,0.012162343341564075
6,1.490525245666504,0.7597208686191826,0.26478529957136265,0.13062281889008345,0.13052879621703498,7.863220800923854e-05,0.0,0.0,0.004742522208842859,0.0003860351876545376,11.111111111111112,0.0164232163230967
7,1.6460142135620117,0.7559385223869571,0.12256575942956624,0.04074893330327128,0.040747005766018876,2.9548715001504807e-06,0.0,0.0,0.0003963303258767148,2.4770645367294675e-05,11.111111111111112,0.007455577600866311
8,1.8038513660430908,0.7523366480881639,0.1090732535251473,0.09200161506870987,0.09199493333182676,1.3709620686267271e-05,0.0,0.0,0.001108705808640087,6.929411304000543e-05,11.111111111111112,0.012318953429334301
9,1.9611949920654297,0.7482840308651778,0.11587851591380453,0.1933973153854794,0.19339408274894976,1.8264310227370112e-05,0.0,0.0,0.0007997293542205686,9.881536207978839e-05,11.111111111111112,0.021204835142896176
10,2.1197497844696045,0.7431923012717687,0.13722199281291825,0.04550577719758081,0.04550577719758081,0.0,0.0,0.0,0.0,0.0,37.037037037037045,0.0
11,2.2735371589660645,0.7417974146770169,0.035811170035858216,0.04597946423552178,0.04597946423552178,0.0,0.0,0.0,0.0,0.0,37.037037037037045,0.0
12,2.4323036670684814,0.7400309388929941,0.04482930695285498,0.23877120805185453,0.2387684208675322,4.024646287605609e-05,0.0,0.0,0.0010349370758957477,0.0001095660986053619,123.45679012345683,0.03833100281095363
13,2.587822437286377,0.7392410298890473,0.02012634545836666,0.1872489616365869,0.18724895301232072,1.184950280513128e-06,0.0,0.0,5.6818708220163217e-05,3.551169263760201e-06,123.45679012345683,0.02085493172286915
14,2.755373954772949,0.7389245334262033,0.007985312542508193,0.11941419070251415,0.11941418743692282,8.551750851891518e-07,0.0,0.0,2.7913877466922976e-05,1.744617341682686e-06,123.45679012345683,0.01238321238755052
15,2.9254636764526367,0.7386786644592486,0.006230480716150842,0.1970348292618815,0.1970346965290396,4.4052182414156545e-06,0.0,0.0,0.00017681052076179427,2.3504820705830265e-05,411.5226337448561,0.02182845935330794
16,3.0983338356018066,0.7385990875416037,0.0020317330653242976,0.10134338073715031,0.10134337703988652,3.7006412681008776e-07,0.0,0.0,2.736983882623001e-05,1.7341155180254642e-06,411.5226337448561,0.011263308158942394
17,3.276841878890991,0.7385338996507184,0.0016574938038768083,0.2349450169664109,0.23494501125539533,8.953386595583661e-07,0.0,0.0,4.573252700529329e-05,4.517733932094675e-06,1371.7421124828536,0.01881996996102605
18,3.4497766494750977,0.7385132235165554,0.0005146268340272022,0.1295456233630113,0.1295456230299268,1.2985155828493736e-07,0.0,0.0,9.09855635522483e-06,6.855644977404873e-07,1371.7421124828536,0.013726912019347554
19,3.622055768966675,0.7384929576927283,0.0005143321543870006,0.06925845680813546,0.0692584567731641,1.1330717119289529e-08,0.0,0.0,1.847205863492185e-06,1.9023720932570543e-07,4572.4737082761785,0.005454028117772474
20,3.7972023487091064,0.7384870673579562,0.00014923344828405742,0.08531898285171582,0.08531898282215071,2.04012410049948e-08,0.0,0.0,1.9323392264070094e-06,1.9232153533610408e-07,4572.4737082761785,0.009441814665172736
21,3.9737536907196045,0.7384806762602983,0.00016208840619886145,0.04299398403235845,0.04299398403234037,4.383854806858936e-09,0.0,0.0,3.9180989619413964e-08,2.4488118512133727e-09,15241.579027587262,0.003223599450474929
22,4.144822835922241,0.738478411860057,5.714736884305144e-05,0.04294877902150205,0.042948779021367976,5.214659907562051e-10,0.0,0.0,1.073143272023458e-07,6.707145450146612e-09,15241.579027587262,0.00485923924932184
23,4.319027423858643,0.7384764463188797,4.988342439697704e-05,0.04284064498180545,0.04284064498180545,1.7320372516302042e-10,0.0,0.0,0.0,0.0,15241.579027587262,0.004236039635509114
24,4.493915796279907,0.7384745392790448,4.824151006040971e-05,0.13692815618362247,0.13692815618002976,1.499254076565085e-08,0.0,0.0,9.917966523609323e-07,6.198729077255827e-08,50805.263425290876,0.01511654705625564
25,4.664693593978882,0.73847383789702,1.7725490090942266e-05,0.17344184841324164,0.1734418484131563,1.1564514506073972e-09,0.0,0.0,1.434015628465346e-07,1.843577345297942e-08,50805.263425290876,0.01628917546722006
26,4.83955454826355,0.7384732887409632,1.398753241754723e-05,0.05428094765066722,0.05428094765045906,1.7252774103943235e-09,0.0,0.0,1.5031669908793788e-07,9.394793692996117e-09,169350.87808430294,0.01147761639832848
27,5.01375412940979,0.7384730995958669,4.74813449472695e-06,0.05013121048880166,0.05013121048879989,1.2971940644031837e-10,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,169350.87808430294,0.002338248501717464
28,5.016435861587524,0.7384730995958669,1.7055569729570694e-15,0.06648692241190754,0.06648692241190621,6.012043455153986e-11,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,169350.87808430294,0.004512526649697072
29,5.019110679626465,0.7384730995958669,1.7055569729570694e-15,0.0832853794680798,0.08328537946807874,9.01806518273098e-11,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,564502.9269476765,0.006768789974545608
30,5.021792888641357,0.7384730995958669,1.7055569729570694e-15,0.14865466358989912,0.14865466358989854,1.9038137607987624e-10,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,1881676.4231589215,0.014289667724040729
31,5.02447509765625,0.7384730995958669,1.7055569729570694e-15,0.3846013975855967,0.38460139758559647,5.243837902550977e-10,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,6272254.743863072,0.03935926022235779
32,5.027156591415405,0.7384730995958669,1.7055569729570694e-15,1.184808906591098,1.1848089065910978,1.6377251708391692e-09,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,20907515.81287691,0.12292456855008135
33,5.02983283996582,0.7384730995958669,1.7055569729570694e-15,3.857963610051188,3.857963610051188,5.348863106119408e-09,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,69691719.37625638,0.40147559630915997
34,5.032503604888916,0.7384730995958669,1.7055569729570694e-15,12.77041467257262,12.77041467257262,1.7719322890386874e-08,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,232305731.25418794,1.3299790221727554
35,5.0351784229278564,0.7384730995958669,1.7055569729570694e-15,42.47918452497058,42.47918452497058,5.8954188837945085e-08,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,774352437.5139599,4.424990441718073
36,5.037849187850952,0.7384730995958669,1.7055569729570694e-15,141.50859900836065,141.50859900836065,1.9640374199647249e-07,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,2581174791.7131996,14.7416951735358
37,5.040534973144531,0.7384730995958669,1.7055569729570694e-15,191.98275092583805,191.98275092583805,2.664601861379623e-07,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,8603915972.377333,20.0
38,5.043207406997681,0.7384730995958669,1.7055569729570694e-15,191.98275092583805,191.98275092583805,2.664601861379623e-07,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,28679719907.924442,20.0
39,5.045891046524048,0.7384730995958669,1.7055569729570694e-15,191.98275092583805,191.98275092583805,2.664601861379623e-07,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,95599066359.74814,20.0
40,5.0485615730285645,0.7384730995958669,1.7055569729570694e-15,191.98275092583805,191.98275092583805,2.664601861379623e-07,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,318663554532.49384,20.0
41,5.051232814788818,0.7384730995958669,1.7055569729570694e-15,191.98275092583805,191.98275092583805,2.664601861379623e-07,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,1062211848441.6461,20.0
42,5.053886651992798,0.7384730995958669,1.7055569729570694e-15,191.98275092583805,191.98275092583805,2.664601861379623e-07,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,3540706161472.154,20.0
43,5.056556940078735,0.7384730995958669,1.7055569729570694e-15,191.98275092583805,191.98275092583805,2.664601861379623e-07,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,11802353871573.846,20.0
44,5.059223413467407,0.7384730995958669,1.7055569729570694e-15,191.98275092583805,191.98275092583805,2.664601861379623e-07,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,39341179571912.82,20.0
45,5.061953067779541,0.7384730995958669,1.7055569729570694e-15,191.98275092583805,191.98275092583805,2.664601861379623e-07,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,131137265239709.4,20.0
46,5.064647674560547,0.7384730995958669,1.7055569729570694e-15,191.98275092583805,191.98275092583805,2.664601861379623e-07,0.0,0.0,1.3323009306898115e-08,8.326880816811322e-10,437124217465698.06,20.0
