[ 0.          1.90324638  3.3641171  -1.0655196   0.92071718],[-1.90324638  0.          0.3246018   1.34066865 -0.96869937],[-3.3641171  -0.3246018   0.          1.03610925 -1.20678892],[ 1.0655196  -1.34066865 -1.03610925  0.          0.30790731],[-0.92071718  0.96869937  1.20678892 -0.30790731  0.        ]
[18.14765841  6.57532286 10.69430178 -5.92013877  9.16265108],[  6.57532286  17.72344782   4.89439905 -10.3470325   -1.45628155],[10.69430178  4.89439905 12.85795325 -0.63616076  7.24977436],[ -5.92013877 -10.3470325   -0.63616076   9.09604886   0.21459728],[ 9.16265108 -1.45628155  7.24977436  0.21459728  7.14706343]
[ 10.55688141  -9.47411493   9.30233291  -1.76829992 -26.19706224],[ -9.47411493  14.97270089 -14.72774319   8.54529194  30.47042248],[  9.30233291 -14.72774319  15.06561361  -8.35333837 -30.44092813],[-1.76829992  8.54529194 -8.35333837  7.93571838 11.93056068],[-26.19706224  30.47042248 -30.44092813  11.93056068  73.03524036]
