iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
0,0.0,0.8184506746738583,1.4518049907399384e-15,4.016164843622626,3.2115767777011848,2.4115046448391557,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,,,
1,0.43981027603149414,0.8034688570482625,0.8420671288484818,0.030467006121304183,0.0304664792309301,0.00017917942652972938,0.0,0.0,0.0,0.0,1,0.007730762927429493,0.007730762927429493,optimal,10.0,6.148797366761438e-13,-0.014454901902534036,-0.014454901903148918,5.806248575782102e-16,1.073866559219713e-14,1.048889425804848,0.81,0.02601966370447902,1.0,2.0
2,0.8779237270355225,0.799758812349224,0.8277417120445755,0.025026131298011456,0.025023484408776085,0.0001479193362067463,0.0,0.0,0.00033255925641140216,2.0784953525712635e-05,1,0.005380819104719704,0.005380819104719704,optimal,10.0,5.732250158285998e-14,-0.007655959312984654,-0.007655959313041976,3.3746725086545535e-16,1.1263825324746171e-15,2.9780978681177217,0.28242953648100017,0.014322157654252035,1.0,12.0
3,1.325498104095459,0.7990480060660176,0.22635390065189015,0.02504744712400187,0.02502717932683459,0.0006106958734353066,0.0,0.0,0.000801219646727469,5.0076227920466815e-05,1,0.00442277571460857,0.00442277571460857,optimal,10.0,4.2077278059716367e-14,-0.007384885969678834,-0.00738488596972091,6.227285555832801e-16,5.485299938792468e-16,4.332396799786771,0.0523347633027361,0.013089727005761243,1.0,28.0
4,1.760629653930664,0.7931020205879801,1.1127996606829964,0.01879958346041067,0.018797772070388397,0.0002609664244157553,0.0,0.0,0.0,0.0,1,0.004116849798483917,0.004116849798483917,optimal,9.0,8.178774251025246e-13,-0.0061795526049685315,-0.0061795526057864085,2.576381627249172e-16,1.9090834231736887e-16,1.5623538609784162,0.7290000000000001,0.011083517707211558,1.0,3.0
5,2.2001829147338867,0.7897618954686084,0.983870040994935,0.015731246204819173,0.01570796370582934,0.0004966866315681766,0.0,0.0,0.0006966245495295675,4.353903434559797e-05,1,0.0035103449750230335,0.0035103449750230335,optimal,10.0,1.1196654666975851e-14,-0.00485572608790056,-0.004855726087911757,5.160848580518111e-16,2.8838692546536093e-16,1.8843330000528897,0.5314410000000002,0.006711204682162855,1.0,6.0
6,2.648684501647949,0.7896101142116951,0.03327810934794105,0.014349400307954644,0.014301768102018093,0.0008429084173054137,0.0,0.0,0.0008088409943012853,5.055256214383033e-05,1,0.0036942677830348945,0.0036942677830348945,optimal,9.0,6.135032832702053e-13,-0.0040866888987008505,-0.0040866888993143545,3.979562961173499e-16,2.8007140969794533e-16,1.4772030813568753,0.0225283995449392,0.005429215329817152,1.0,36.0
7,3.0982160568237305,0.7895524020936431,0.01610666987270869,0.013960045262366263,0.013895564229839067,0.0010358739358757676,0.0,0.0,0.0008503667742245091,5.314792338903182e-05,1,0.003709572666659655,0.003709572666659655,optimal,10.0,1.0810976079798698e-13,-0.00489521046135184,-0.004895210461459946,5.908259839574148e-16,2.5308745216494817e-14,2.278293825650374,0.007069650490151055,0.006589953717203802,1.0,47.0
8,3.538741111755371,0.7894519749833359,0.034101501985492846,0.013767588598355942,0.013686200560890762,0.0011745062508614556,0.0,0.0,0.0009246324066034539,5.778952541271587e-05,1,0.004273407485777334,0.004273407485777334,optimal,10.0,8.260473281057442e-13,-0.005628258276159145,-0.00562825827698519,6.729544095866745e-16,1.0699823324275022e-13,3.1648355476546266,0.01077526366430583,0.007526886041554715,1.0,43.0
9,3.9791085720062256,0.7880593891760904,0.7066212777385581,0.013836758239977837,0.013642284480922154,0.0012991262909657043,0.0,0.0,0.0019121254177764668,0.00011950783861102918,1,0.005106234875742935,0.005106234875742935,optimal,9.0,8.956051928309347e-13,-0.006190312280422391,-0.006190312281318,6.343692005343547e-16,3.1593063329667587e-15,3.826200665562179,0.1853020188851842,0.007660160161172318,1.0,16.0
