iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
0,0.0,0.795889712196942,1.1591068670336378e-15,4.274872468151456,3.5189532058923123,2.427241840793688,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,,,
1,0.443805456161499,0.7902575527592858,0.555738251315816,0.02154102540068002,0.020291264852010937,0.006170787258881051,0.0,0.0,0.0037685183592386373,0.00023553239745241483,1,0.005669900911356466,0.005669900911356466,unknown,10.0,1.1684482084942679e-15,-41.51982036948022,-41.51982036948023,1.253776812477905e-12,1.3766721437646565e-12,9108.17513600776,6.170365191715192e-05,83.01505361211986,1.0,92.0
2,0.890897274017334,0.7646657816345549,1.3836334744782957,0.0399738492904962,0.0386196691424085,0.01031648110695718,0.0,0.0,0.0,0.0,1,0.00581653914821497,0.00581653914821497,unknown,10.0,3.1738879228103094e-15,-76.69480211570179,-76.6948021157018,2.3289515422172024e-12,2.5191308262028394e-14,12381.403662357916,0.00011610630703530947,153.36058207088382,1.0,86.0
3,1.3490567207336426,0.7520236063800064,0.49541680594875304,0.049721953055750605,0.04920063621855167,0.004778104805888831,0.0,0.0,0.005360944490661157,0.0003350590306663223,1,0.003697416374122869,0.003697416374122869,unknown,10.0,8.901629081633758e-15,-270.1253115721139,-270.1253115721139,5.567782115920902e-12,5.747009463622719e-14,23239.560867412205,2.1514733098945913e-05,540.2381557249672,1.0,102.0
4,1.79567289352417,0.7297141994998062,0.9716665538118847,0.06824751955378736,0.06406296162815606,0.012777417882794566,0.0,0.0,0.01975850361040616,0.001234906475650385,1,0.007803082104059154,0.007803082104059154,unknown,11.0,1.2617199936981434e-13,-162.39985533595856,-162.3998553359587,8.259566833744909e-12,1.3057208110056986e-13,18015.487548534635,5.5533286725436733e-05,324.7553447953462,1.0,93.0
5,2.2468974590301514,0.7217565792552313,0.4793271296103115,0.059372814673582644,0.05723938945631344,0.0027269748775480026,0.0,0.0,0.015534226244272725,0.0009825550529903703,1,0.004370631528041036,0.004370631528041036,unknown,10.0,8.479349109760296e-15,-108.1872362070006,-108.18723620700062,4.709762682990992e-12,4.818891129572506e-13,14705.973028193506,3.279185047850314e-05,216.36481613305318,1.0,98.0
6,2.7060141563415527,0.7212445943409959,0.02521463956327916,0.05768313970215444,0.05460603834463571,0.009878858888725514,0.0,0.0,0.015742207670639906,0.0010051955222343373,1,0.005171383839949149,0.005171383839949149,unknown,10.0,1.0126127578359456e-13,-203.1504305981389,-203.15043059813897,3.9138092565459974e-12,1.5972449132449684e-13,20154.762633681188,1.2510760713943073e-06,406.26741359565887,1.0,129.0
7,3.1593148708343506,0.7201757903570462,0.0934307400639217,0.07879708669341788,0.07603106049433393,0.012068433442790584,0.0,0.0,0.016811056650724875,0.0010506910406703047,1,0.007694681018332495,0.007694681018332495,unknown,10.0,1.1276843058175287e-13,-62.994742629757795,-62.99474262975794,5.655809943877382e-12,1.5328170390736428e-13,11211.214502231112,8.335248417898115e-06,125.95463165164148,1.0,111.0
8,3.6095452308654785,0.7191603241807715,0.05119286082588788,0.0555589700912168,0.0523364230285885,0.006255851265509607,0.0,0.0,0.017565941680228125,0.0010978713550142578,1,0.004330429185035748,0.004330429185035748,unknown,10.0,4.4405726208971346e-14,-191.60636909429533,-191.60636909429545,7.869330923724014e-12,1.5288288688579914e-13,19573.06255181244,2.615689274578838e-06,383.1912234117592,1.0,122.0
9,4.061320543289185,0.7182110397014988,0.07513321008853026,0.075428015447587,0.07267234934841967,0.009668640800300847,0.0,0.0,0.017732832990557564,0.001134757636879175,1,0.006472611169823321,0.006472611169823321,unknown,10.0,2.132559216379899e-14,-76.54000556161444,-76.54000556161449,3.912909847882157e-12,1.4430718824426097e-13,12366.253957050381,6.076396096647726e-06,153.04965760373474,1.0,114.0
