iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
0,0.0,0.795889712196942,1.1591068670336378e-15,4.274872468151456,3.5189532058923123,2.427241840793688,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,,,
1,0.44309425354003906,0.7888685769670465,4.236215875235995,0.035895712387929886,0.035892774889322285,0.0004592151798650684,0.0,0.0,0.0,0.0,1,0.0024345964313832037,0.0024345964313832037,optimal,12.0,1.4324611261370067e-14,-0.00875580829469088,-0.008755808294705205,1.1970796867480108e-15,5.506193249902675e-14,4.786619214586836,0.9,0.014976994956283423,1.0,1.0
2,0.893923282623291,0.7836614562097604,0.8046555720426349,0.02716215990439915,0.027162041293643767,8.027100684328148e-05,0.0,0.0,0.0,0.0,1,0.0008187904179270671,0.0008187904179270671,optimal,10.0,1.89955704097877e-13,-0.006259887332842895,-0.006259887333032851,5.119269194723908e-16,2.1061634502471026e-16,1.5168135508661968,0.5314410000000002,0.012002152748597696,1.0,6.0
3,1.3612492084503174,0.7821852373601452,0.25447832226228784,0.025261523076543845,0.025260823585655724,0.00015696283108223324,0.0,0.0,0.00010345332665284701,6.465832915802938e-06,1,0.0018920541940442397,0.0018920541940442397,optimal,10.0,2.334362279724738e-13,-0.004912758135128535,-0.004912758135361971,2.6000081021773033e-16,2.840121527897181e-15,1.5265036318966723,0.16677181699666577,0.009270475388334632,1.0,17.0
4,1.8080942630767822,0.7820593587977961,0.029106473448757768,0.024668811456034834,0.02466639662199181,0.0002880394444441732,0.0,0.0,0.0001901831181543301,1.188644488464563e-05,1,0.002270005785945607,0.002270005785945607,optimal,10.0,4.414662091890124e-14,-0.005004685812215568,-0.005004685812259715,4.016123306152067e-16,2.1984177693901622e-16,2.1880210996963894,0.013302794647291147,0.00900981198980505,1.0,41.0
5,2.257404327392578,0.7819381612115182,0.03626982135572807,0.025308042396696664,0.025302020220620974,0.00047379359969259996,0.0,0.0,0.00028337666307143294,1.771104144196456e-05,1,0.0023591997291179004,0.0023591997291179004,optimal,10.0,1.422010231902315e-14,-0.005507866513574029,-0.0055078665135882485,5.043884272034353e-16,4.64150359726904e-16,3.0294652912430764,0.011972515182562033,0.009311335882616917,1.0,42.0
6,2.709845542907715,0.7817024024263366,0.03177707113992881,0.02424301172687419,0.02423584579726678,0.0003851610511688499,0.0,0.0,0.0004461468873904195,2.788418046190122e-05,1,0.002692424181772125,0.002692424181772125,optimal,10.0,6.250392344219522e-14,-0.005072053127583277,-0.00507205312764578,5.688609334990308e-16,2.4272806881007094e-15,1.26949823687532,0.025031555049932444,0.008890363127601967,1.0,35.0
7,3.15639328956604,0.7815686183715435,0.02911397961463296,0.023774705087915193,0.023766288343890943,0.0003324162359329813,0.0,0.0,0.0005381819566485646,3.363637229053529e-05,1,0.002488138749719243,0.002488138749719243,optimal,10.0,9.248835661731641e-14,-0.004792637621463181,-0.004792637621555668,5.457317766350702e-16,2.935299921376534e-15,1.9697236262277071,0.014780882941434608,0.00860194230403806,1.0,40.0
8,3.5968377590179443,0.7813855972888023,0.03138257428239931,0.02399235323179228,0.023980827656787676,0.0003085608010621675,0.0,0.0,0.0006765417404630547,4.228385877894092e-05,1,0.0026076050579367264,0.0026076050579367264,optimal,10.0,4.476436405822934e-13,-0.004782512008118784,-0.004782512008566428,2.6792790961807835e-16,1.1725956094221128e-14,1.5478212569258691,0.020275559590445278,0.008613305067347246,1.0,37.0
9,4.042994499206543,0.7812128984995536,0.03645240582131773,0.024030357236803756,0.02401486997819121,0.00033324079350113297,0.0,0.0,0.0007956377520730307,4.972735950456442e-05,1,0.002608166129475177,0.002608166129475177,optimal,10.0,3.0102514286746503e-14,-0.0050414608790416635,-0.005041460879071767,3.365073314344153e-16,2.6967072856674383e-16,1.9976467959982986,0.01824800363140075,0.00895684895027314,1.0,38.0
