iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
0,0.0,0.8017135889516366,1.070660311629829e-15,3.0407880704311565,1.5337113746577713,2.6256659171573613,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,,,
1,0.43668341636657715,0.7955652608975332,0.827848969326276,0.014265544969397066,0.012798595253260586,0.006300931107154368,0.0,0.0,0.0,0.0,1,0.004431649921097746,0.004431649921097746,optimal,10.0,1.291130409228976e-14,-0.21750234028442295,-0.21750234028443582,3.05652655574555e-15,2.9184722304421667e-15,63.1616436012966,0.013302794647291147,0.4133120341817628,1.0,41.0
2,0.8777241706848145,0.7783270814068974,1.2763397645230554,0.027798452092821516,0.02668377581908931,0.007792948530144257,0.0,0.0,0.0,0.0,1,0.005072676968722999,0.005072676968722999,optimal,11.0,4.575696449906875e-13,-0.29141513105642763,-0.29141513105688527,6.6547153222611265e-15,1.2378230099894647e-13,72.45953304696317,0.01824800363140075,0.5587082064768841,1.0,38.0
3,1.3257017135620117,0.7694649010019604,0.35163977702471716,0.03714532563622446,0.03522763314061011,0.011423916991586387,0.0,0.0,0.0028780549857649884,0.00017987843661031178,1,0.0069797991820348924,0.0069797991820348924,optimal,10.0,3.086660884316292e-14,-2.4200028401511613,-2.4200028401511924,4.948297801972745e-14,3.306272569554732e-16,218.22461178826015,0.0016173092699229901,4.806219226592744,1.0,61.0
4,1.7587907314300537,0.7668717047211449,0.08654758176625996,0.03538179131756408,0.034396297419556965,0.006830015492693039,0.0,0.0,0.004702846907417346,0.00029392793171358414,1,0.004322431153142188,0.004322431153142188,optimal,9.0,3.0430302446851444e-12,-4.202213778425271,-4.202213778428314,7.088369565459181e-14,8.867077365152999e-16,288.8715387610582,0.0002996906728784534,8.384979386391702,1.0,77.0
5,2.196260452270508,0.7627056586011983,0.1279763242523844,0.043597435623685246,0.041455515412177894,0.01102419392022531,0.0,0.0,0.007787411847419379,0.00048671324046371117,1,0.006859636530807811,0.006859636530807811,optimal,9.0,1.1822655562785555e-12,-4.863251061311478,-4.86325106131266,7.379320291701426e-14,6.112538464096614e-16,311.48424687241845,0.0004110983167056973,9.693203057776474,1.0,74.0
6,2.629666566848755,0.7593414352874261,0.09835447457815352,0.04440122111396348,0.04299205410927983,0.004142031115289437,0.0,0.0,0.010295401794772563,0.0006434626121732852,1,0.003913262474196363,0.003913262474196363,optimal,9.0,1.1551068976213966e-12,-5.442293666157047,-5.442293666158203,5.518344840056412e-14,1.0264063073644476e-15,328.31625583869675,0.0002996906728784534,10.870407502477903,1.0,77.0
7,3.0662965774536133,0.7553918762878591,0.11156896619462363,0.052963438141229065,0.0504826370173846,0.009036040743053354,0.0,0.0,0.013227966858163354,0.0008267479286352096,1,0.005129632538907511,0.005129632538907511,optimal,10.0,7.515009970780632e-13,-5.7329823548492005,-5.732982354849953,6.573861732790212e-14,8.919883879744902e-16,335.2146801295395,0.00033298963653161486,11.436320853035088,1.0,76.0
8,3.505903720855713,0.7499243453459572,0.14615737338821283,0.057978376307101565,0.05493820038963821,0.006713708316633534,0.0,0.0,0.017268826763709166,0.001079301672731823,1,0.005422974600125734,0.005422974600125734,optimal,9.0,9.783601441024599e-13,-6.38893809876442,-6.388938098765399,1.0961863269158779e-13,1.0327673120604478e-15,355.8217807260439,0.0004110983167056973,12.757627852063713,1.0,74.0
9,3.943957805633545,0.7230818511095078,0.757044380026829,0.07421557955736514,0.07391903048334594,0.0066279092810454035,0.0,0.0,0.0,0.0,1,0.007480156126297601,0.007480156126297601,optimal,9.0,3.0112452374124915e-12,-4.155972330996408,-4.15597233099942,6.156937658783344e-14,8.620061586301813e-16,282.2160826987911,0.0027389274499534117,8.283315958341477,1.0,56.0
