iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
0,0.0,0.8017135889516366,1.070660311629829e-15,3.0407880704311565,1.5337113746577713,2.6256659171573613,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,,,
1,0.4218583106994629,0.7973866217474704,0.9906237132129186,0.01901730755668055,0.01901365886527022,2.7621825524742366e-07,0.0,0.0,0.0003725093075532815,2.3281831722080093e-05,1,0.0007415069896148952,0.0007415069896148952,optimal,9.0,2.86314315278537e-13,-0.005488317217406241,-0.005488317217692555,3.634311138327323e-16,2.6160579410446927e-16,2.1070508524742477,0.47829690000000014,0.01068498942115323,1.0,7.0
2,0.8471426963806152,0.7966799135606452,0.15002439596615522,0.018311766967256206,0.018289022722488734,0.00021787013350610542,0.0,0.0,0.0008859965712757489,5.537478570473431e-05,1,0.0011628393614385914,0.0011628393614385914,optimal,11.0,1.5185405669269863e-14,-0.0035188562931953897,-0.003518856293210575,4.456733138151426e-16,2.4567501427480004e-15,1.371525094662463,0.10941898913151243,0.0065272736413383515,1.0,21.0
3,1.2814579010009766,0.7964976783418868,0.0648025755135647,0.01812291665767243,0.018086165615930804,0.0005363618129040812,0.0,0.0,0.001021292073660307,6.383075460376919e-05,1,0.002791144622353537,0.002791144622353537,optimal,10.0,2.163274963265385e-14,-0.004028169828681079,-0.004028169828702712,6.620411542093871e-16,4.3216019032057485e-16,2.58901901250839,0.025031555049932444,0.006641163842727027,1.0,35.0
4,1.707054853439331,0.7962516365204254,0.08029368122402397,0.017722156838712727,0.01768143361253098,0.0001755226898003404,0.0,0.0,0.0011878300412757614,7.423937757973509e-05,1,0.0023756458800990423,0.0023756458800990423,optimal,9.0,3.2780574098378935e-13,-0.0037374156738492125,-0.0037374156741770185,3.2119582799972493e-16,3.3988934024528107e-16,2.33863199592704,0.03433683820292516,0.007046734250264317,1.0,32.0
5,2.134272813796997,0.7957801993680033,0.12817379354595065,0.017612239002064954,0.017541714421392338,0.0003400600144151275,0.0,0.0,0.001537392926603376,9.6087057912711e-05,1,0.0024711700287841764,0.0024711700287841764,optimal,9.0,9.628000817127136e-13,-0.003602470210819119,-0.003602470211781919,6.243777128943665e-16,2.293048394668056e-16,1.786007985470501,0.07178979876918531,0.006281519473619734,1.0,25.0
6,2.559077024459839,0.7955645631026448,0.0675686289089581,0.017741411178579882,0.017653197432181324,0.0004817168169927185,0.0,0.0,0.0017000705679742767,0.0001062544104983923,1,0.002551883205683994,0.002551883205683994,optimal,9.0,5.293206758033092e-13,-0.0038661848789211238,-0.003866184879450445,3.793045562045293e-16,2.466073403372374e-16,2.186687244517984,0.030903154382632643,0.00637004712862382,1.0,33.0
7,2.9930167198181152,0.7954267197491874,0.04582705050551438,0.01824046045709012,0.018137451475938957,0.0006952945485222777,0.0,0.0,0.0018066037571706772,0.00011291273482316733,1,0.0028159695951160526,0.0028159695951160526,optimal,9.0,7.983187062687066e-13,-0.004311075815546336,-0.004311075816344655,4.0236169406992864e-16,3.0736190069292377e-16,2.5114564113030755,0.01824800363140075,0.006570689352920292,1.0,38.0
8,3.4202065467834473,0.7951235287856177,0.13349456173081575,0.01864590362454106,0.018518318140990492,0.0007609424824679044,0.0,0.0,0.0020402406091222236,0.00012751503807013898,1,0.0032858498557897793,0.0032858498557897793,optimal,9.0,1.8580662971089841e-13,-0.0045618651645540865,-0.004561865164739892,5.105976943685558e-16,3.6966016093601704e-16,3.49960069541041,0.03815204244769462,0.006906091657393146,1.0,31.0
9,3.8496086597442627,0.7947321446705073,0.14445049896386766,0.019081805569764035,0.018920951527799962,0.000828036570405289,0.0,0.0,0.0023296464373362413,0.00014560290233351508,1,0.0032612965802138135,0.0032612965802138135,optimal,9.0,5.085317872120998e-13,-0.004830845141359166,-0.0048308451418676976,7.532337102209268e-16,4.3639428715681863e-16,3.067357824823386,0.04710128697246249,0.0071833033503809745,1.0,29.0
10,4.27506947517395,0.7940369899770701,0.2721510795430417,0.01891352355180331,0.018684858914850413,0.0007048882481346494,0.0,0.0,0.002846147050732828,0.00017788419067080175,1,0.0035704545218558995,0.0035704545218558995,optimal,9.0,6.480515847110952e-13,-0.004987715353503579,-0.004987715354151631,3.950319067263618e-16,4.964319163783148e-16,3.4138385223048804,0.07976644307687257,0.007838761004856464,1.0,24.0
11,4.702165126800537,0.7914368714155625,1.174924726103295,0.018867338076206188,0.018465882007348944,0.0005403725240601776,0.0,0.0,0.00376523522223271,0.0002803380086432508,1,0.003853747118127908,0.003853747118127908,optimal,10.0,2.830833707642735e-13,-0.00554961389604308,-0.005549613896326165,7.649421091115977e-16,1.0590264046783743e-14,4.205279331732496,0.28242953648100017,0.00868813113271938,1.0,12.0
12,5.1271653175354,0.787718960970797,1.451497842135512,0.016642360559697013,0.015982273977798486,0.0005297858050936708,0.0,0.0,0.0045901011210724985,0.00031379134060671287,1,0.005018171814655407,0.005018171814655407,optimal,10.0,1.678641024052297e-13,-0.006175283085443017,-0.006175283085610884,6.777734594009612e-16,1.7559678059237008e-14,3.583462887664787,0.43046721000000016,0.00863085127998181,1.0,8.0
13,5.553683757781982,0.7874917918874113,0.06532893494464673,0.017919744054131437,0.017281094262439307,0.0005653175250901499,0.0,0.0,0.004679007121348555,0.0003248124933715336,1,0.010041964741150147,0.010041964741150147,optimal,9.0,1.2991660448078045e-13,-0.003562268105481837,-0.0035622681056117524,4.0669271842161995e-16,2.0554466705443813e-16,1.7125437891367092,0.03815204244769462,0.004899647188353756,1.0,31.0
14,5.980982780456543,0.7871577726276716,0.0831719634844691,0.01642961375258088,0.015714840865576632,0.0005884327695936562,0.0,0.0,0.0047014227236849004,0.0003391829126265034,1,0.0070439935891798994,0.0070439935891798994,optimal,9.0,3.104634929830239e-13,-0.003216447007941597,-0.0032164470082520595,2.0589411293400593e-16,3.1612199429380593e-16,1.287415122484863,0.06461081889226679,0.004053405112238345,1.0,26.0
15,6.406643629074097,0.785516220107723,0.496262326340932,0.018254600766178627,0.01699837204042472,0.0004396436447770772,0.0,0.0,0.006640219166073019,0.0004150136978795637,1,0.011687652059112317,0.011687652059112317,optimal,9.0,3.1719931535786147e-13,-0.0034908692309393047,-0.0034908692312565046,5.083939758161552e-16,1.5707245903640143e-16,1.5906265016601966,0.31381059609000017,0.004529218351455037,1.0,11.0
16,6.841322183609009,0.7845876422358081,0.27420053883318396,0.017722810731693083,0.01626360823660347,0.000352495992024664,0.0,0.0,0.0070334069932932175,0.0004395879370808261,1,0.010706930045576431,0.010706930045576431,optimal,9.0,2.5958148242449654e-13,-0.002527550480026189,-0.0025275504802857686,4.677048221365114e-16,1.6050605102713673e-16,1.2003448372834151,0.22876792454961012,0.003409319363968336,1.0,14.0
17,7.273663520812988,0.7838364109302538,0.2706582850211998,0.017430004745684496,0.01590902559621233,0.0002854449204928467,0.0,0.0,0.007104881101495972,0.0004680306215462662,1,0.010348868906096556,0.010348868906096556,optimal,9.0,3.9593146037231107e-13,-0.002394966876810584,-0.0023949668772065154,2.7876545699459074e-16,2.44794048919893e-16,1.4638798741438697,0.1853020188851842,0.0035764504671084176,1.0,16.0
18,7.700829267501831,0.7829558552447389,0.3548209947884634,0.016655478337070165,0.014688459511137092,0.00021065878089738998,0.0,0.0,0.007848227702130756,0.0004981843437922382,1,0.007995313905564613,0.007995313905564613,optimal,9.0,8.156460104947669e-13,-0.0024252670082753657,-0.002425267009091012,3.419098481181878e-16,1.1183615556270444e-15,1.7322772158005957,0.2058911320946491,0.003883916845510285,1.0,15.0
19,8.127270221710205,0.7822712508968164,0.31053083403347337,0.01588070773785978,0.013424442914246193,0.00016387323152030868,0.0,0.0,0.00848259136475734,0.0005301619602973338,1,0.003866682453891487,0.003866682453891487,optimal,10.0,1.0644890294823688e-13,-0.002987987937337403,-0.00298798793744385,5.785067848361573e-16,1.0761159577096914e-14,2.564089098600399,0.12157665459056936,0.005259117569205909,1.0,20.0
20,8.556447505950928,0.7816507734587147,0.4740617590852387,0.025631046361123015,0.02431488860456974,0.0006157658188191098,0.0,0.0,0.008040904100953657,0.0005549008965684663,1,0.02468287113908008,0.02468287113908008,optimal,10.0,2.0415904042549824e-14,-0.006362635382703568,-0.006362635382723984,2.0754458115782513e-15,1.5625619037240508e-15,10.081363153173706,0.04710128697246249,0.011233433573641283,1.0,29.0
21,8.985404014587402,0.7807895934132097,0.503383589566624,0.03350999103838339,0.03261837510559813,0.00038726227219250555,0.0,0.0,0.007626339188397495,0.0005270385419424701,1,0.03481275165120042,0.03481275165120042,optimal,9.0,5.666388626070694e-13,-0.004353739453917818,-0.004353739454484458,8.326654711707443e-16,6.355738646609889e-16,5.133729837234404,0.0984770902183612,0.008098483451547227,1.0,22.0
22,9.418695449829102,0.7801842079024235,0.2286514051309207,0.04924116541170054,0.04867272855846545,0.0004843154837593468,0.0,0.0,0.00738991815380665,0.000518203640611782,1,0.05261162638107242,0.05261162638107242,optimal,9.0,6.902974419029147e-13,-0.005897098364713264,-0.005897098365403558,6.541740206524816e-16,9.90011102097168e-16,4.372529565039886,0.0523347633027361,0.011554671103921232,1.0,28.0
23,9.842745304107666,0.7800586168566255,0.03193758865765999,0.05188551500359272,0.05135519177758359,0.0004473411382685495,0.0,0.0,0.007319645878276278,0.0005230814908228913,1,0.05508854736657516,0.05508854736657516,optimal,10.0,3.6363895294071917e-13,-0.005755996830711308,-0.005755996831074949,4.668688999891976e-16,1.2337924544831157e-13,2.9640172997145724,0.01077526366430583,0.011747524199402112,1.0,43.0
24,10.267651319503784,0.7799376571963396,0.028045630481078634,0.04979032590573076,0.04924646186846662,0.0004225918624729937,0.0,0.0,0.007248791402934142,0.0005281689585831897,1,0.05265421178167454,0.05265421178167454,optimal,10.0,9.143011663856001e-14,-0.005553525219984126,-0.0055535252200755525,3.662666144613441e-16,2.4434768409518578e-14,2.6028152358563856,0.01077526366430583,0.011294901483943454,1.0,43.0
25,10.694096803665161,0.7798257488378729,0.02637425447345739,0.05047425434985209,0.049945341264709495,0.00041940122369619017,0.0,0.0,0.007184975824697168,0.0005327251392484326,1,0.05323858787205297,0.05323858787205297,optimal,10.0,9.422469290433067e-14,-0.005704820973860419,-0.005704820973954645,6.215687695161429e-16,2.6633441814789884e-14,2.7196644554404483,0.009697737297875247,0.011631727479201128,1.0,44.0
26,11.122754335403442,0.7797236974003108,0.02565436734829558,0.04982099688606704,0.04929187352229618,0.00040877574852358833,0.0,0.0,0.007125470609343987,0.0005372855632562457,1,0.0518487208475346,0.0518487208475346,optimal,10.0,1.330570032692604e-13,-0.0057957635743222085,-0.00579576357445527,4.0313637446891083e-16,7.462186523581631e-14,2.93936457480336,0.008727963568087723,0.011787150677565784,1.0,45.0
27,11.547189235687256,0.7796299958750329,0.02390861451351468,0.050294731548248206,0.04977634699728993,0.000403844157375558,0.0,0.0,0.007072796739530478,0.0005412592969720703,1,0.05246086670288791,0.05246086670288791,optimal,10.0,3.7448981730627827e-13,-0.00589126750308907,-0.00589126750346356,3.360024604811355e-16,1.4662133516020296e-13,3.0437138141869915,0.00785516721127895,0.012051927780878744,1.0,46.0
28,11.970499992370605,0.7795381323024503,0.0234034370180726,0.049370942875053773,0.04884853279542384,0.0003929152888838333,0.0,0.0,0.0070200518101571074,0.0005449593354701857,1,0.05120040088519054,0.05120040088519054,optimal,10.0,1.7535410776888243e-13,-0.005785528718018455,-0.005785528718193808,4.796238762268575e-16,8.67056137629633e-14,2.979399379092575,0.00785516721127895,0.011804704495952709,1.0,46.0
29,12.39728569984436,0.7794439180456829,0.024648824477737138,0.04970070674801993,0.049187010842718516,0.0003924600579800041,0.0,0.0,0.006967951914891107,0.0005487864238764139,1,0.051475506765357684,0.051475506765357684,optimal,10.0,1.4190177073224347e-13,-0.005937027304147812,-0.005937027304289713,5.03274745565398e-16,1.58884610743539e-13,3.1379461797687163,0.00785516721127895,0.012102085760480111,1.0,46.0
30,12.82547926902771,0.7793498103773566,0.024479476845428852,0.04978593766255013,0.049278150010284474,0.00038917178950342385,0.0,0.0,0.006916225128082182,0.00055261856392704,1,0.05139350870964204,0.05139350870964204,optimal,10.0,1.6496036570122688e-13,-0.005930030256441352,-0.005930030256606311,4.274604830365367e-16,7.14186047759613e-14,3.116387210911049,0.00785516721127895,0.012088428586084086,1.0,46.0
