5.381097092305105605e-12
1.420432917463084138e-03
3.930365021784196743e-03
2.312063018219528499e-12
4.271703161316049151e-12
1.115954727193647043e-03
3.885472238197232156e-12
1.019484630086462361e-03
7.614299484388790433e-12
9.708098578545164758e-04
2.381730770433352320e-11
2.585269491942889394e-11
2.171633755344242085e-03
1.048635316467994913e-11
2.517105604797538823e-03
3.646802271175672803e-11
