[ 0.         -2.20185029 -2.33361731 -2.28608366  0.21707   ],[ 2.20185029  0.          0.057799   -3.88275491  1.00435072],[ 2.33361731 -0.057799    0.         -0.46424474 -0.46349968],[ 2.28608366  3.88275491  0.46424474  0.         -0.01439536],[-0.21707    -1.00435072  0.46349968  0.01439536  0.        ]
[ 4.10849523  0.52351457 -1.65298731  2.67880991 -0.73361713],[ 0.52351457 12.60621369 -1.39855399 10.69135298 -1.56588514],[-1.65298731 -1.39855399 16.17727622  1.89551727 -4.47936068],[ 2.67880991 10.69135298  1.89551727 14.75154135 -3.31858763],[-0.73361713 -1.56588514 -4.47936068 -3.31858763  2.39433564]
[ 7.09171144  0.16344357 -0.0876014  -1.35489973 -5.09440339],[ 0.16344357  1.45590071  0.12209079 -1.16281493 -0.79819707],[-0.0876014   0.12209079  1.86285174 -0.43333831 -1.03033362],[-1.35489973 -1.16281493 -0.43333831  1.6133305   1.57034092],[-5.09440339 -0.79819707 -1.03033362  1.57034092  4.88369978]
