iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7960206362310905,1.3042167484290357e-15,3.636198589127414,2.634853157464458,2.5058908631805514,0.0,0,0.0,0.0,1,,1.0,,,,,,,,,,
1,0.4693620204925537,0.794206561912964,0.2634203563124762,0.014217865318940629,0.013101874315502304,0.005499319831796515,0.0,0,0.0004960494289133477,3.100308930708423e-05,1,0.00399716682470331,0.00399716682470331,unknown,8.0,3.0858477217953836e-11,-3447.937065216328,-3447.9370652163584,2.1208972386573727e-10,5.685261911370187e-11,3.180067514517283e-07,1.0,142.0
2,0.929229736328125,0.7884535004228183,0.5108823330591882,0.018607318108746353,0.018338644978889162,0.0031506170091496824,0.0,0,0.0,0.0,1,0.0033057776858461886,0.0033057776858461886,unknown,9.0,7.020636863883585e-13,-20227.012167677894,-20227.012167677894,7.143755487576383e-10,1.1309226672740344e-12,2.575854686758999e-07,1.0,144.0
3,1.4264130592346191,0.7884535004228176,4.6177108055457056e-14,0.039237529938189485,0.03603536158066252,0.015525349316560568,0.0,0,0.0,0.0,1,0.015281221052433354,0.015281221052433354,unknown,8.0,1.9261374401584507e-10,-193693.55789584474,-193693.557895845,2.002982533063052e-09,2.2115787507730502e-12,7.3570575502198e-21,1.0,440.0
4,1.9347054958343506,0.7777849897449483,0.6544840851106861,0.03115034770887483,0.030367626065582135,0.006939124550314673,0.0,0,0.0,0.0,1,0.005203485478974071,0.005203485478974071,unknown,9.0,1.5594679357326245e-11,-147321.4072299157,-147321.40722991573,1.6627585408207907e-09,1.2412669298051143e-11,1.2320233115273002e-07,1.0,151.0
5,2.439314603805542,0.777784989744948,5.363293696730574e-15,0.051692231204583015,0.04725835212304614,0.020946000131821015,0.0,0,0.0,0.0,1,0.02215222970209018,0.02215222970209018,unknown,8.0,9.109279599637587e-10,-2186015.6999879614,-2186015.699987962,1.966965487930827e-08,2.4056595421593464e-11,2.5261809475150615e-22,1.0,472.0
6,2.9151883125305176,0.777784989744948,1.941427618445519e-15,0.0454658426753302,0.04180167676021476,0.01788190902035904,0.0,0,0.0,0.0,1,0.020135612951299876,0.020135612951299876,unknown,8.0,4.1142746509390813e-10,-2135489.3512020106,-2135489.3512020116,1.255426404369555e-08,7.201933699888579e-11,4.681064296438284e-23,1.0,488.0
7,3.405470848083496,0.777784989744948,1.276303861532482e-15,0.04340884466692037,0.0401709973525702,0.01645049443076466,0.0,0,0.0,0.0,1,0.016534636123686143,0.016534636123686143,unknown,8.0,5.732973497239698e-10,-2237724.5256849504,-2237724.525684952,1.9637079675330668e-08,7.017100199517739e-11,4.681064296438284e-23,1.0,488.0
8,3.966264009475708,0.777784989744948,1.7008076835637907e-15,0.04792338136694195,0.04372817027551297,0.01960861050653775,0.0,0,0.0,0.0,1,0.022151667781878364,0.022151667781878364,unknown,7.0,3.662820974245724e-08,-2175789.1605629968,-2175789.160563034,2.181380637645148e-08,2.762680813888274e-11,4.681064296438284e-23,1.0,488.0
9,4.4863197803497314,0.7777849897449478,4.59118877327284e-15,0.041490320438415704,0.038540200183031455,0.015365534807948543,0.0,0,0.0,0.0,1,0.015330712410627776,0.015330712410627776,unknown,8.0,5.541502746616913e-10,-2207630.4563659607,-2207630.456365961,1.517905661468171e-08,4.6757603006332515e-11,2.2735628527635557e-22,1.0,473.0
10,4.9790802001953125,0.7777849897449477,2.9165319283144955e-15,0.04902937223288431,0.04476897320203779,0.019990457223033924,0.0,0,0.0,0.0,1,0.022705467211047332,0.022705467211047332,unknown,7.0,4.80018450079567e-08,-2189763.4769081427,-2189763.4769081906,1.050783865870639e-08,2.6574171214942387e-11,1.342516128928352e-22,1.0,478.0
11,5.471924543380737,0.7777849897449477,1.7484911191425308e-15,0.041709211010455084,0.03871665668644989,0.015513825386997325,0.0,0,0.0,0.0,1,0.015407582254523985,0.015407582254523985,unknown,8.0,5.449097439664622e-10,-2199000.0011437777,-2199000.001143778,1.745280802286164e-08,2.99814905516198e-11,7.026026383757084e-24,1.0,506.0
12,5.946465253829956,0.7777849897449477,1.837012370278248e-15,0.04975390318002355,0.045343531572741964,0.02047962465864328,0.0,0,0.0,0.0,1,0.02340649934375294,0.02340649934375294,unknown,7.0,4.9856222226875027e-08,-2188603.536108384,-2188603.536108433,2.113950615586157e-08,3.0134200221825e-11,4.681064296438284e-23,1.0,488.0
13,6.43493127822876,0.7777849897449477,1.6579455700132876e-15,0.041271800139578166,0.03840186396743666,0.015121452661294615,0.0,0,0.0,0.0,1,0.014482161712286236,0.014482161712286236,unknown,8.0,5.231766116444929e-10,-2192549.1357825417,-2192549.1357825417,2.103505399274473e-08,3.738995802470839e-11,2.7220265773220718e-24,1.0,515.0
14,6.912204027175903,0.7777849897449477,1.430455965562806e-15,0.05047915926420016,0.045830237544182965,0.021159745902638968,0.0,0,0.0,0.0,1,0.02435358497626954,0.02435358497626954,unknown,7.0,5.6705606008924874e-08,-2175197.389315039,-2175197.3893150957,1.002095597054103e-08,4.0081580247287175e-11,3.024473974802302e-24,1.0,514.0
15,7.378450870513916,0.7777849897449477,1.3276699068670718e-15,0.040438532339245145,0.03778597045988175,0.014404698336206813,0.0,0,0.0,0.0,1,0.012530403875719062,0.012530403875719062,unknown,8.0,4.518748107834597e-10,-2192296.0635163616,-2192296.0635163626,3.8901020667627457e-08,2.745009904256075e-11,2.7220265773220718e-24,1.0,515.0
16,7.840013742446899,0.7777849897449477,2.2698775481778632e-15,0.04951052999779672,0.045038528650467494,0.020562672921187734,0.0,0,0.0,0.0,1,0.023719332730362707,0.023719332730362707,unknown,7.0,5.112140380978104e-08,-2142131.7631875486,-2142131.7631876008,1.516800167433573e-08,1.5341915852041845e-11,3.024473974802302e-24,1.0,514.0
