iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,normNTdirx,normNTdirw,stepsize,linesearch_status,linesearch_counter,linesearch_RightItem,gradfNTdir,NTdir_error1,NTdir_error2,NTdir_norm,NTdir_angle,CovDerivKKT_minabseigval
0,0.0,0.7967094303311726,1.4686870114880516e-15,4.123170574845384,3.332379496418384,2.428123242572578,0.0,0.0,0.0,0.0,32.2859611610064,0.5,1.0,1.0,,,,,,,,,,,,
1,1.782128095626831,0.7960876289201285,1.8062752232617851,3.4293146297445443,2.590936174635218,2.2466082365972455,0.0,0.0,0.0,0.0,21.654463090736655,0.5,0.8690233091814317,1.1748130179259229,7.598587443342378,8.049757563630568,0.25,True,2.0,-48.571922322012796,-0.0011980295455752184,3.5827362384392815e-14,2.842170943040401e-14,8.049757563630568,0.057378389216639465,-0.00019834699379460988
2,3.5588271617889404,0.7988058856340559,3.4805205462031226,2.5571832481701025,1.6157416146249446,1.9820608465662635,0.0,0.0,0.0,0.0,10.097150103087762,0.5,0.6350576930235139,1.602575860230238,7.07619170953985,7.414146529995116,0.5,True,1.0,-31.22570199106297,0.008481956666604394,2.1086431549010865e-14,7.105427357601002e-15,7.414146529995116,0.06850598481219212,-0.0002568676097759564
3,5.34705376625061,0.8004656428741942,2.3897543031180843,2.201019768253506,1.2599881077425577,1.804693322586984,0.0,0.0,0.0,0.0,7.1398946389277995,0.5,0.5531093576303846,2.0274286144083584,9.647284223107278,9.928976525560048,0.25,True,2.0,-13.74152783068196,0.00895764048754858,2.371867856928518e-14,0.0,9.928976525560048,0.06050175125959299,0.00014463028119787827
4,7.149973154067993,0.8012634466304277,2.724515750579033,1.9239674833866245,0.9915403934830788,1.6487722934857911,0.0,0.0,0.006960564207444644,0.00043503526296529023,5.195908497216292,0.5,0.4820319020397294,2.6048307913961346,11.061326164133547,11.394881806122841,0.25,True,2.0,-9.384909893882853,0.005757017702743658,2.3642698560529544e-14,1.0658141036401503e-14,11.394881806122841,0.059665297578220214,9.143363464523981e-05
5,8.933270931243896,0.8007695066854811,3.89013965429827,1.880611888007889,0.8911687985679043,1.6559288229772124,0.0,0.0,0.01769851779091186,0.0017488490798717052,5.003686726509664,0.5,0.4199978663242307,3.4394681725930565,16.099812918775346,16.491530951126208,0.25,True,2.0,-6.674140921087956,0.0038366059418479988,6.01599507248901e-14,8.881784197001252e-15,16.491530951126208,0.04004543326728651,-2.8895354182674204e-05
6,10.723197937011719,0.8019937501881308,2.5702362013635587,1.792303133515608,0.838477641696122,1.584031176727165,0.0,0.0,0.012288121985490865,0.0007680076240931791,4.490824272889314,0.5,0.4067673305756514,3.7521444338211474,41.76233440687906,42.07518414390045,0.0625,True,4.0,-7.185002129548826,0.02418834574738076,4.316959723255038e-13,1.1546319456101628e-13,42.07518414390045,0.007560970036515949,8.238551012203965e-07
7,12.507246494293213,0.8020728543540749,4.262302653032003,1.7254272369253358,0.7491155759465977,1.5540792684580245,0.0,0.0,0.021254354047597013,0.0028162675219277314,4.3194260597568865,0.5,0.3808716063896145,4.464450197276543,34.16146026273992,34.649465393639275,0.125,True,3.0,-6.334293966200367,0.004689044381818885,2.2512205311846692e-13,9.769962616701378e-15,34.649465393639275,0.009383518230902626,-6.959287259779084e-06
8,14.287163972854614,0.8047938824273232,8.891756714914026,1.48261628133182,0.6749336627001171,1.319947754874122,0.0,0.0,0.0188019421114811,0.0011751213819675688,3.0653415191072924,0.5,0.33135752461207285,6.226179310223757,35.700205725219845,36.403207148523975,0.25,True,2.0,-6.317841230652887,0.008206231487774586,1.2487930170949991e-12,7.105427357601002e-14,36.403207148523975,0.00655254331196932,8.264012142384106e-06
9,16.08695960044861,0.805586458290719,4.989600660094735,1.3733686252171367,0.6031231384929694,1.2336886563727707,0.0,0.0,0.019903760507649405,0.0012439850317280878,2.614359600243243,0.5,0.3100660407568017,7.737910965755925,39.92656756422558,41.7321551848238,0.125,True,3.0,-4.373918092341937,0.00560264305431429,8.766605432025664e-13,1.270095140171179e-13,41.7321551848238,0.004110729145877315,-6.834375558954526e-06
