iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,0.7967094303311726,1.4686870114880516e-15,4.123170574845384,3.332379496418384,2.428123242572578,0.0,0.0,0.0,0.0,1.0,1.0
1,0.5347929000854492,0.7913406599049474,0.30637611267753634,0.7424868404341197,0.0208556519047395,0.7398548159125145,0.0,0.0,0.056428540423801854,0.004577120772574109,1.0,1.0564285404238019
2,0.8316624164581299,0.783939601137376,0.7485231784507677,0.5594330088149755,0.02169363954638744,0.3346062797979264,0.0,0.0,0.33660992017475205,0.03949701400909344,3.3333333333333335,0.6270192766321923
3,1.0365118980407715,0.7795111406145203,0.4819928423344158,0.03645521380982847,0.03628670208866493,0.0035011234552338763,0.0,0.0,0.0,0.0,3.3333333333333335,0.024601653453635186
4,1.2009236812591553,0.7760459034905479,0.19696109459037373,0.02944758565381866,0.029437179659554634,2.0425011942613184e-06,0.0,0.0,0.0007827837238205682,4.892398273878551e-05,3.3333333333333335,0.002609279079401894
5,1.3714141845703125,0.7713955431707211,0.22701495222544246,0.045994651298740044,0.04581497086412531,3.985777151844381e-05,0.0,0.0,0.003179621590114312,0.0003566524930400279,3.3333333333333335,0.010598738633714374
6,1.5378973484039307,0.763693046361954,0.31126127755781585,0.038452513830193685,0.038452513830193685,0.0,0.0,0.0,0.0,0.0,11.111111111111112,0.0
7,1.6923627853393555,0.7594115771760468,0.14326554791587648,0.06898393991730198,0.06896421796795842,2.863858623265923e-05,0.0,0.0,0.0016043324162735573,0.00012962893774789985,11.111111111111112,0.01782591573637286
8,1.8449821472167969,0.7535071010286919,0.1781330438128331,0.04455997017943629,0.04455997017943629,0.0,0.0,0.0,0.0,0.0,37.037037037037045,0.0
9,2.0017621517181396,0.7512758020866628,0.06103316991542806,0.15348406818153484,0.15348241162766807,1.881164379191809e-05,0.0,0.0,0.0007126810832887021,4.55073877256712e-05,37.037037037037045,0.02639559567735934
10,2.1588475704193115,0.7492325184993995,0.054506338333962415,0.058802647124912295,0.05880264103616016,3.988850050527971e-06,0.0,0.0,2.646050877230799e-05,1.6537817982692493e-06,37.037037037037045,0.008054860671906309
11,2.313957452774048,0.7468346492099464,0.06173383017210731,0.2542858639545528,0.25428204949334715,5.082623025983824e-05,0.0,0.0,0.0010207238568271104,0.0001259171820946585,123.45679012345683,0.037804587289892985
12,2.462636947631836,0.7453319146744353,0.03802746738148242,0.0486617382542302,0.0486617382542302,0.0,0.0,0.0,0.0,0.0,123.45679012345683,0.0
13,2.6212337017059326,0.7445248089754113,0.019855187591153605,0.051890804805727865,0.05189073800786451,7.257233092949892e-07,0.0,0.0,7.589771443783366e-05,6.882710702822703e-06,123.45679012345683,0.00937008820220169
14,2.774594783782959,0.7435405308057614,0.02425164325732238,0.04941343315365421,0.04941343315365421,0.0,0.0,0.0,0.0,0.0,411.5226337448561,0.0
