-8.771231742521880259e-02 2.409808182208095506e-01 -5.242583604364112887e-02 4.187189511818779630e-01 1.964724730574624600e-01 -1.596284138822611776e-01 5.444928180824710334e-02 3.086123872116526834e-01 -2.099391438281843908e-02 -1.541383589651715595e-03 -2.619279925912191831e-01 -4.121987564341528937e-02 1.158293118782815628e-01 -4.179534561677751558e-02 -1.806821222430735896e-01 1.728066649545708100e-01 1.586812126480266205e-01 -3.402481630851574290e-01 -2.151424963986155459e-01 3.242939255005459209e-01
1.606951188754073001e-01 7.350539765773940470e-02 -1.694459687533847181e-01 2.196083664734213847e-01 8.857330434370125349e-02 -7.495725309934089808e-02 3.752312725295020024e-01 4.320395885661848512e-02 4.683324578949021877e-02 3.876563821024084922e-01 1.937548776532606598e-01 -7.242871789767690860e-02 -1.464630210858398618e-01 -2.212231321290915043e-01 -2.119547451521644199e-01 6.606364198641273555e-03 -6.285115402593907663e-02 -4.540907268249448625e-02 8.447462283021997531e-02 -1.840833141375935317e-02
8.404311188327662219e-02 -3.007296032052100276e-01 -5.952210533755626365e-01 -1.609401756673088935e-01 6.973852874692106074e-02 2.789966999711396278e-01 2.310993630311121427e-01 5.778741082924505890e-02 1.171530473815798473e-01 -3.970167542446337849e-01 1.341065205626006673e-01 -4.760033852367432511e-02 -3.481006120148852911e-01 -1.627448235940781307e-01 -4.005950337858911747e-01 -9.560123770637382612e-02 1.250319047095511393e-01 1.671576477549625850e-01 -1.066711421906528373e-01 -5.256779177896273025e-02
-3.217008375487927924e-02 1.587121928075390931e-01 -6.518920035408284908e-02 -2.504454129470048418e-01 -2.842326960258891866e-01 1.417556568560222052e-01 4.473277057037713944e-02 1.445133055940269751e-01 4.785829666433070728e-01 -2.982612039707220331e-01 -6.038496630108947799e-02 9.600295547683058983e-02 -1.763297790330308965e-02 1.731107948183151918e-02 -1.265234027292010677e-01 -1.814261670786093683e-01 2.128089059962184060e-01 5.185534998224926306e-02 -1.032950563724830961e-01 -3.154129658188491864e-02
-2.793690686396506639e-01 1.072477158375662598e-01 -5.182874974317722705e-01 -3.336933484918064297e-01 4.381795946673886499e-01 1.009563294143730472e-01 7.562927321729361052e-02 -2.332541013425779575e-01 2.165576057673789523e-01 2.596774810337325046e-01 3.728071925232926964e-01 5.935266600562930095e-02 4.743797756557275869e-01 1.992158652161499233e-03 4.294348209092938712e-02 -8.021423114140513455e-02 -3.027457347514945774e-01 -2.755767566676055602e-01 3.950691953447091342e-01 3.131236385904786479e-01
-5.688132543687531018e-02 1.589711610456510660e-01 8.874998701290244540e-02 2.675856529003004525e-01 -2.437905245599184673e-02 1.434205967745827148e-01 8.260332831014136068e-02 2.582512157749304871e-01 -2.650164824554544080e-02 1.192432048173562853e-01 4.522937296379696270e-02 -4.865119289915132428e-01 3.182617396969331658e-01 -1.905968361864554539e-01 1.409317514915162106e-01 -3.452300997625345341e-02 -1.864659923582067391e-01 -3.346229972384534568e-01 -1.902074671117557625e-01 1.061654573339511770e-01
-5.200082644902229156e-02 9.196378451523834485e-02 -6.408424759145234240e-02 3.973461080456055505e-01 -3.589171037182065788e-02 1.363473526042639217e-01 4.303256220816278343e-01 1.610065648552384127e-02 -2.235570563366128805e-01 1.717916759995997272e-02 1.948396790310804594e-01 -1.639135408334874144e-01 2.063087832779081088e-01 9.438051379071096814e-02 -2.230300750059823617e-02 -6.326948868732018560e-02 7.293876825179637646e-03 -2.198520375144946346e-02 -4.430517553494590088e-01 5.410481207698529804e-01
-9.808451086008378172e-02 1.121785311005390889e-01 1.603307502661379391e-01 -6.955427996221177911e-02 -7.163231382741613862e-02 9.591542435775571307e-02 -2.691939010349751471e-01 -2.717533130748255310e-01 -2.969084474712178068e-01 1.935162992267392967e-01 2.887810468965956168e-01 -3.905981851569535479e-01 -1.516312332158986642e-01 -1.217969110444608039e-01 3.669315287346329724e-01 -1.838311821255285972e-01 -2.201993992468940509e-01 2.051161744741908377e-01 3.813638880375074258e-01 2.436208276382118842e-01
1.193786161845971500e-01 -3.969141689737438194e-01 -4.931295032404442447e-01 -5.077715361347005102e-02 -1.234099210004019898e-01 -2.282775677628080535e-01 -1.695526973922543978e-01 1.086649417538995410e-01 1.627955703493590423e-01 6.345772067553145934e-02 -7.603645836344194442e-02 -5.210047078259923969e-01 -2.879537631149813731e-02 -2.894168331557459561e-01 -2.652822044409235414e-01 8.172264501126803860e-02 -1.039896408135457667e-01 -6.882349111397063901e-02 2.140292845537347666e-01 -1.403453518864318239e-01
-2.187769223438672250e-01 3.126126105557328061e-01 -6.372043531260502824e-01 1.944111176462534063e-01 -1.524243440489868318e-01 2.537512702313690083e-01 2.206581992351090704e-01 -1.900074110380760573e-01 7.055294699189484930e-02 7.377761302370130503e-01 -5.409391233274734451e-02 4.419283143601225594e-02 1.498915491347309892e-01 3.917127242961035427e-01 1.097959716286843884e-01 2.053221481042317165e-01 -3.738279644366649945e-01 -5.643102122502444834e-02 5.963609852189868388e-01 1.908552413355658617e-01
-9.836563966365703682e-02 -1.491808095881400897e-01 6.136116542558626152e-01 -5.051294165595131558e-01 -4.263825605546994052e-02 -1.173271485750116555e-02 2.988296475986647674e-02 1.823631272588371044e-01 9.654871256109438804e-02 -1.499163516544020081e-01 6.829381225988639947e-02 -1.789530516525047465e-01 1.188867644638201028e-03 1.523328141309587547e-01 -3.166755890774756721e-01 1.646788600203576980e-01 1.949218490512066582e-01 -2.509044026397707072e-01 2.267065780216788798e-02 2.693463207515557345e-01
2.122792257132607163e-01 -2.662106760560201124e-01 -1.728470363073630334e-01 8.168022962144143306e-02 1.043353247745485157e-01 2.055206901517529217e-01 -2.626764639741397955e-01 -5.210060508039992405e-02 -7.470637355202913721e-02 -2.115625326284713004e-01 -3.036755328897524087e-01 5.121614741952269512e-01 -1.672457723912464111e-01 2.477987428996099861e-01 8.514373231788064864e-03 1.852358289937834634e-01 1.521626633456464039e-01 -1.785221780474183229e-01 1.462558225590539218e-01 -2.254480865714195148e-01
-3.359309741940254002e-01 1.967538284021316114e-02 -3.210837682384712344e-03 -1.833194714811538228e-01 -4.184341026220754212e-01 3.077324728466597215e-01 1.046954931323493786e-02 9.134918161860880459e-02 4.047081218152634996e-01 1.309209991485346947e-01 3.607875931357527599e-01 2.065505508580145477e-01 5.095629309415256047e-01 3.642010230725000741e-01 5.518075705328835401e-01 2.077991780465832453e-02 2.090668765668996509e-01 -5.095927985619218975e-02 -4.595324122621642360e-01 2.339068617823874263e-01
4.811899355890539298e-02 2.816646058541598663e-01 -1.952425236320020352e-01 -1.157865648312611795e-01 9.907958584740690633e-02 1.957172310113945990e-01 1.049961371316214254e-01 4.132444637553696065e-01 -2.567878842199008416e-01 2.797389984573347976e-01 -1.175818258024664831e-01 9.149820030150954131e-02 -1.910101522286373477e-01 2.625666678907545570e-01 -6.436112400650569054e-02 3.278808820295489035e-01 5.195332108314194841e-02 -1.985160273443984380e-01 -2.151409207530862178e-01 3.096200204563667735e-01
-1.010384362208501946e-01 1.607456657229998087e-01 4.950554355407760232e-01 4.089115250855863137e-01 -1.617023868163715294e-01 3.028119933365806538e-01 6.055342389723279012e-02 3.467748005856196025e-01 1.470555084092630416e-01 -7.015771751886184355e-05 3.364249648181177887e-01 -1.385213624970044466e-01 3.961546799387930667e-02 -1.702942622971281295e-01 4.324359581475573644e-01 -3.774947078916946475e-01 1.216017026341331513e-02 1.576851622408837195e-01 -2.557791757176567926e-01 -1.337618599455265289e-01
3.202689991539769410e-01 1.580695777217224623e-02 3.566381861473762876e-02 3.187586563028385056e-01 8.413668607768136354e-02 3.516323431383042153e-01 -2.386887009126046899e-01 2.864592126856702614e-01 -2.069883063717082861e-01 1.260257125838250836e-01 -5.480895383672997750e-02 8.901509981451932729e-02 9.755402535006420239e-02 6.659724794918910062e-02 -1.091948820413499721e-01 8.316743256457037603e-01 -2.843322129318002003e-02 -2.385202962626077616e-01 3.883320487036006630e-01 -1.636604350400002461e-01
