iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
10,17.18253493309021,-0.14643428246368767,0.0912587939037702,0.3691915026745984,0.3691029004948982,0.0012003290190132632,2.629398939930181e-05,25.401344293486126,0.23158259770736261,0.23158259770736261,optimal,15.0,2.2596160288107055e-13,-0.05176118793839586,-0.05176118793862182,4.748712625755182e-16,1.479087510416686e-13,0.0523347633027361,1.0,28.0
11,18.815464973449707,-0.15041160772555448,0.0842790929859481,0.3099555962483639,0.3097301310304683,0.0012831807738381412,2.7778071674186145e-05,25.401344293486126,0.26402379776088447,0.26402379776088447,unknown,32.0,4.511826819038792e-23,-0.0529837100174536,-0.052983710017453584,3.3042114019354115e-16,2.9080954868709712e-05,0.0523347633027361,1.0,28.0
12,20.423250913619995,-0.15308470111978612,0.05213942563778588,0.24861543289652355,0.24836589679713106,0.0013776826510648321,2.8782825207983675e-05,25.401344293486126,0.31616155874810054,0.31616155874810054,unknown,18.0,4.825582995589201e-18,-0.040324220975346645,-0.040324220975346645,3.611645834423418e-16,3.513559110974176e-10,0.04710128697246249,1.0,29.0
13,22.00600790977478,-0.1557912641875606,0.05539540015073595,0.2707284489828514,0.27049783368822333,0.001475895089493029,2.9934318870157263e-05,25.401344293486126,0.34581448905559625,0.34581448905559625,unknown,14.0,1.7669206644576068e-12,-0.04021071956797869,-0.04021071956974561,3.1702527877347695e-16,1.2520286555293972e-09,0.04710128697246249,1.0,29.0
14,23.62442898750305,-0.1579146080662689,0.04340545014677936,0.2517987308142011,0.251480213064032,0.001548890197002925,3.0719957872427076e-05,25.401344293486126,0.42362624480867334,0.42362624480867334,unknown,14.0,4.137856830455531e-10,-0.03992864602472563,-0.039928646438511295,3.9677050668889523e-16,4.927221050965779e-09,0.03815204244769462,1.0,31.0
15,25.21806287765503,-0.15939876797163552,0.030825287932438872,0.24738322200981883,0.24684508952160986,0.0016077592790130907,3.128336294629172e-05,25.401344293486126,0.5814670858301171,0.5814670858301171,unknown,12.0,3.7454167955084617e-10,-0.04038271063890256,-0.04038271101344425,2.8738828760244457e-16,2.3279608975404498e-09,0.02781283894436938,1.0,34.0
16,26.83659601211548,-0.16032070746801969,0.026310305119215862,0.2933978384569094,0.29186865689418134,0.0016493952739411316,3.1686109185667975e-05,25.401344293486126,1.1011900127835321,1.1011900127835321,unknown,12.0,2.854910429811615e-09,-0.050798041751946105,-0.050798044606767095,6.896964963002976e-14,3.148685894427831e-09,0.014780882941434608,1.0,40.0
17,28.413005828857422,-0.1778077110713442,1.0509121649892939,0.26836602171727353,0.2678145332898762,0.0009289984417909791,1.557807373041378e-05,25.401344293486126,0.18972271345102157,0.18972271345102157,unknown,36.0,1.4929780580454656e-20,-0.06044607351846354,-0.0604460735184635,1.6642836451350611e-15,5.19696584038879e-06,0.22876792454961012,1.0,14.0
18,30.041688919067383,-0.18010882367441244,0.04719544030340651,0.1927508488886412,0.19213683226639242,0.0008850946885470626,1.650911288826871e-05,25.401344293486126,0.20165533139265676,0.20165533139265676,unknown,33.0,9.897362555851129e-23,-0.03982703639149848,-0.039827036391498476,2.226294036942076e-16,5.565682597275074e-06,0.04710128697246249,1.0,29.0
19,31.647650003433228,-0.18192981794050703,0.035156043768573,0.16795616653343998,0.1678280151865203,0.0008434757858694006,1.7163523067951482e-05,25.401344293486126,0.10073668846815433,0.10073668846815433,unknown,18.0,4.3605625372031586e-17,-0.026439002707669856,-0.0264390027076699,2.2961715807883427e-16,1.490467501532804e-11,0.04710128697246249,1.0,29.0
20,33.23259091377258,-0.1838652929760665,0.04266936785868283,0.16340244209667992,0.1632832922987483,0.0007988200832588915,1.7878764218342712e-05,25.401344293486126,0.09250699214784219,0.09250699214784219,unknown,18.0,1.7540364623943832e-16,-0.025227797459993102,-0.025227797459993283,3.239085760421765e-16,1.714515983518631e-10,0.0523347633027361,1.0,28.0
21,34.88502097129822,-0.18587403844415876,0.05023151709172292,0.15096190117776412,0.15084225375658436,0.0007512990218564303,1.8651555085523426e-05,25.401344293486126,0.09135279285782803,0.09135279285782803,unknown,19.0,1.4283860718561465e-16,-0.02377168564863135,-0.0237716856486315,2.660327346098918e-16,9.82736123761397e-10,0.05814973700304011,1.0,27.0
22,36.461267948150635,-0.18792215213638697,0.04998763330065892,0.13826963015818036,0.13814966590054095,0.0007774070253127319,1.945407386855051e-05,25.401344293486126,0.09052544660758824,0.09052544660758824,unknown,16.0,1.9615310242442806e-09,-0.022091839304783877,-0.022091841266314725,3.412167713557421e-16,1.2464773342038176e-08,0.06461081889226679,1.0,26.0
23,38.72142004966736,-0.18999664617490145,0.044284625225186725,0.12571852662400076,0.12559892949260104,0.0008918925275823164,2.026836055636538e-05,25.401344293486126,0.0896253667408594,0.0896253667408594,unknown,13.0,3.00965021432905e-10,-0.0204031155035901,-0.020403115804555106,2.5123723739062865e-16,2.2456309662066082e-09,0.07178979876918531,1.0,25.0
24,40.30413293838501,-0.19208407134247046,0.04805771981110051,0.11341453283839706,0.11329610637267114,0.001007601875924441,2.1072295317559785e-05,25.401344293486126,0.08870120670788761,0.08870120670788761,unknown,12.0,4.014840219749628e-09,-0.018720885615137108,-0.018720889629977214,2.326740293253899e-16,7.150209101789787e-09,0.07976644307687257,1.0,24.0
25,41.934314012527466,-0.1941700207737677,0.04692013989439746,0.1014646336036353,0.10134829412859264,0.0011220792234820365,2.184049987263811e-05,25.401344293486126,0.08790057880750649,0.08790057880750649,unknown,11.0,3.877794582734431e-09,-0.0170554016271508,-0.017055405504945387,2.624496686074605e-16,1.7551016898019998e-09,0.08862938119652508,1.0,23.0
26,43.509706020355225,-0.196240478752974,0.0499263417588015,0.09001752123670251,0.08990435690271782,0.0012326983165388272,2.2547139865931292e-05,25.401344293486126,0.08750417426929039,0.08750417426929039,unknown,11.0,4.964702491267798e-09,-0.01542255385808134,-0.015422558822783835,2.8788941570153986e-16,1.1411127597045024e-09,0.0984770902183612,1.0,22.0
27,45.093165159225464,-0.19828051845904443,0.05214423902315124,0.07911562078832964,0.07900674856573951,0.0013371735914174676,2.3172640053774996e-05,25.401344293486126,0.08871537862786413,0.08871537862786413,unknown,12.0,7.727561752477383e-10,-0.013851731473234288,-0.013851732245990457,4.2759027676733337e-16,3.856327374567162e-09,0.10941898913151243,1.0,21.0
28,46.7056519985199,-0.20023436797680103,0.05255220142813879,0.06734403540110424,0.06723641176172904,0.001434833803220431,2.3721480441321535e-05,25.401344293486126,0.09977167101816198,0.09977167101816198,unknown,11.0,4.157951190024072e-09,-0.01239012182620771,-0.012390125984158904,2.2387693158083733e-16,3.551065754622628e-09,0.12157665459056936,1.0,20.0
29,48.27992391586304,-0.2021204551750417,0.05589601318854968,0.05769980051131848,0.057588957288869466,0.0015306681492472662,2.4271076358370153e-05,25.401344293486126,0.12545402721176943,0.12545402721176943,unknown,11.0,4.142638685597641e-09,-0.011266466813504745,-0.011266470956143438,2.5456427448882943e-16,7.894240359002037e-09,0.13508517176729928,1.0,19.0
30,49.89018511772156,-0.20405892996684033,0.07567983757093782,0.05321534898525691,0.05306552399041982,0.001645395082792489,2.5104351647635742e-05,25.401344293486126,0.20418206761638721,0.20418206761638721,unknown,10.0,1.1522090029723082e-08,-0.011130563862463966,-0.011130575384398569,1.790179522489589e-13,1.5263542194246407e-09,0.1500946352969992,1.0,18.0
31,51.4800808429718,-0.20795616646118797,0.5415223673136614,0.23939774950120352,0.23827962109268966,0.0015052018093761887,2.2965573085495882e-05,25.401344293486126,0.27703848178647905,0.27703848178647905,unknown,24.0,4.265487603585208e-25,-0.04714204291827449,-0.04714204291827458,5.956357926628933e-16,1.0385055989787096e-05,0.07178979876918531,1.0,25.0
32,53.086633920669556,-0.21168463312130895,0.12833059775351893,0.17786650334176823,0.17745460533448096,0.0013705172358229878,2.407990449355128e-05,25.401344293486126,0.15719528287526574,0.15719528287526574,unknown,17.0,4.781503129692033e-13,-0.04001749532316126,-0.04001749532363941,2.9716022329780564e-16,1.8809148178363633e-08,0.07178979876918531,1.0,25.0
33,54.83657884597778,-0.21357416626866188,0.06097423607147346,0.18673422305431558,0.18598082885241038,0.001310510392623726,2.4819751177368054e-05,25.401344293486126,0.2185766284931375,0.2185766284931375,unknown,16.0,8.635812386253591e-14,-0.0416085870788316,-0.041608587078917965,3.7153004727787224e-16,6.889534716634713e-08,0.03815204244769462,1.0,31.0
34,56.465901136398315,-0.2152307046095581,0.05253718242269495,0.17902672117318252,0.1784663358728809,0.0012594006458162832,2.5477665316345138e-05,25.401344293486126,0.18778567255039344,0.18778567255039344,unknown,15.0,5.630479787814923e-13,-0.039202745941338046,-0.03920274594190109,2.711998810387586e-16,3.853540367688653e-09,0.03433683820292516,1.0,32.0
35,58.03515386581421,-0.2166856738470758,0.045857004696606085,0.1755789606483284,0.1749434851763392,0.0012156954740649428,2.604000922771912e-05,25.401344293486126,0.20147932551669037,0.20147932551669037,unknown,14.0,3.854132989663722e-10,-0.039051179789669155,-0.03905118017508053,2.6111091807978875e-15,1.1269620687342379e-08,0.030903154382632643,1.0,33.0
36,59.60997796058655,-0.21810813610171215,0.04481793942427025,0.17128783643571044,0.1707008971911511,0.0011734370870414013,2.6707371231245387e-05,25.401344293486126,0.19417019352786904,0.19417019352786904,unknown,16.0,3.8233923608669224e-10,-0.037963114702497164,-0.03796311508483643,2.2504523459705907e-16,1.827690420570468e-08,0.030903154382632643,1.0,33.0
37,61.241551876068115,-0.21935843946303318,0.03937345819236486,0.1675905027934522,0.16699675200375022,0.0011361290421216252,2.7251716100484348e-05,25.401344293486126,0.195909406315,0.195909406315,unknown,17.0,4.9420020314974213e-14,-0.0373439300464158,-0.03734393004646521,4.1205925784779706e-16,6.512548792131847e-09,0.02781283894436938,1.0,34.0
38,62.91749691963196,-0.2204607949868206,0.03522515879176264,0.164464145789576,0.16388570523148777,0.0011039735364972714,2.7694767118261166e-05,25.401344293486126,0.19371487996334125,0.19371487996334125,unknown,14.0,7.416232535761059e-10,-0.03662328085719803,-0.036623281598821264,2.728213638739093e-16,1.1400114352263165e-08,0.025031555049932444,1.0,35.0
39,65.44234704971313,-0.2214349003808893,0.03106585662603921,0.161698514805416,0.16112456393569694,0.0010763443000464668,2.8049847313393445e-05,25.401344293486126,0.19336259188140853,0.19336259188140853,unknown,15.0,4.400990592518455e-11,-0.03606335677995318,-0.03606335682396303,2.5190512977175673e-16,1.0025561520163876e-08,0.0225283995449392,1.0,36.0
40,67.06943702697754,-0.2223931390313051,0.03073012006116077,0.15890698693826005,0.15834200577550384,0.0010496612365744062,2.8464494983077526e-05,25.401344293486126,0.19234544961670114,0.19234544961670114,unknown,17.0,5.1633061713049303e-14,-0.03553056027399256,-0.03553056027404418,2.8123457720077135e-16,1.178094889343549e-08,0.0225283995449392,1.0,36.0
41,68.69960308074951,-0.22324145777365825,0.02709475470293685,0.15652883793332065,0.15597005239354178,0.0010267013161168181,2.8795944886718528e-05,25.401344293486126,0.19160088647335968,0.19160088647335968,unknown,15.0,2.02241965064194e-11,-0.03501253163080768,-0.0350125316510319,2.7964583583189773e-16,4.761756808233971e-10,0.020275559590445278,1.0,37.0
42,70.32076406478882,-0.22407316244310194,0.025417697737873817,0.15422508006042865,0.1528305143389345,0.0010462463293150204,2.9133910276678314e-05,25.401344293486126,0.13579341835352768,0.13579341835352768,unknown,15.0,5.746492974723528e-11,-0.03439010050456272,-0.03439010056202766,2.940141060334922e-16,9.985309429256916e-09,0.020275559590445278,1.0,37.0
43,71.99710702896118,-0.22502018180110836,0.02950407485013354,0.1068047805899788,0.10678875231334202,0.0011026365240752456,2.9376052049150625e-05,25.401344293486126,0.09525612735359554,0.09525612735359554,unknown,14.0,1.3733619643875038e-12,-0.015348733297832451,-0.015348733299205806,2.1821778225291526e-16,6.66440143414542e-09,0.03433683820292516,1.0,32.0
44,73.66697406768799,-0.2258240043967967,0.025451209218144623,0.12962683175113812,0.12961411291195182,0.0011509315420221156,2.9635334925826368e-05,25.401344293486126,0.09611102721230638,0.09611102721230638,unknown,14.0,1.5907775679551454e-11,-0.017348413427622975,-0.017348413443530716,3.606723110061417e-16,5.417253221968242e-09,0.025031555049932444,1.0,35.0
45,75.2660801410675,-0.2265653164915842,0.023959832639777596,0.12885189198316999,0.1288390591098881,0.0011955611260028864,2.9888814941275672e-05,25.401344293486126,0.0959875122784711,0.0959875122784711,unknown,13.0,4.762244060370819e-10,-0.01767086060878755,-0.01767086108501081,1.818299355806812e-15,1.5150755930745072e-09,0.0225283995449392,1.0,36.0
46,76.96355104446411,-0.22726106831742934,0.022731027718360608,0.12107303378597742,0.12105931291733696,0.0012351251520495155,3.0086631680346264e-05,25.401344293486126,0.09650650731807427,0.09650650731807427,unknown,15.0,1.9519529678621256e-13,-0.016611023140174375,-0.016611023140369555,2.8476554858680973e-16,3.0595233900950867e-09,0.0225283995449392,1.0,36.0
47,78.5522849559784,-0.22798088780817483,0.02400573619410733,0.11359818422392026,0.11358345045039181,0.0012801346148935966,3.0332302773424808e-05,25.401344293486126,0.09703136983079802,0.09703136983079802,unknown,13.0,2.2607262191474576e-09,-0.015502958901616437,-0.015502961162337441,7.972310625659629e-15,2.4164838261317844e-09,0.025031555049932444,1.0,35.0
48,80.1741828918457,-0.22864952170621208,0.02262777158861511,0.10659381009367719,0.10657803007941685,0.0013182490784345025,3.0499749738981046e-05,25.401344293486126,0.09754282787432259,0.09754282787432259,unknown,14.0,8.65611087888812e-11,-0.014435484991928729,-0.01443548507848984,3.849349940710285e-16,3.6638770156160196e-09,0.025031555049932444,1.0,35.0
49,81.76961994171143,-0.22934130825809015,0.024011890167935722,0.09996277844556249,0.09994579551484847,0.001361889114055742,3.071640854758473e-05,25.401344293486126,0.09801660740941352,0.09801660740941352,unknown,16.0,1.2006408652828606e-11,-0.0134733938644809,-0.013473393876487263,2.253268578917471e-16,2.2358257326132722e-08,0.02781283894436938,1.0,34.0
50,83.37295603752136,-0.23005492839293754,0.024917361073083844,0.09343068144620188,0.09341224495304315,0.0014116793024874508,3.0990447884338646e-05,25.401344293486126,0.09848667487092762,0.09848667487092762,unknown,14.0,2.2595468577959643e-11,-0.012538032038871908,-0.012538032061467278,2.937759344324816e-16,2.0846300338580597e-09,0.030903154382632643,1.0,33.0
51,84.99317574501038,-0.23071434546729977,0.02339549314417353,0.08723815049545569,0.08721819674707594,0.0014528012680652125,3.116576911664449e-05,25.401344293486126,0.09896528599393611,0.09896528599393611,unknown,13.0,4.347292407458561e-10,-0.011613141934205349,-0.011613142368933934,1.0199005741398132e-15,1.4758539010727247e-09,0.030903154382632643,1.0,33.0
52,86.57716202735901,-0.23139281996469488,0.025136791938636924,0.08134997455752863,0.08132824304174686,0.0014996778185350224,3.139451018901203e-05,25.401344293486126,0.09941854162110722,0.09941854162110722,unknown,13.0,2.753409021278789e-10,-0.010777355735769047,-0.010777356011109959,2.587500065049914e-16,3.3493463100897372e-09,0.03433683820292516,1.0,32.0
53,89.01013779640198,-0.2320177609052666,0.022110527702079833,0.07574764840051894,0.07572406714149617,0.0015373445186110668,3.151561055423396e-05,25.401344293486126,0.09977325297122241,0.09977325297122241,unknown,12.0,2.919868726369474e-09,-0.00995933443769427,-0.009959337357562988,1.942504767011627e-16,2.879447161202863e-09,0.03433683820292516,1.0,32.0
54,90.60271382331848,-0.23265851783305252,0.024011889607034438,0.07038808750944779,0.07036233691762496,0.001580363724381667,3.1731239765874945e-05,25.401344293486126,0.10005556244430064,0.10005556244430064,unknown,12.0,2.1363375497924e-09,-0.009224952169471373,-0.009224954305808736,3.9808432750058727e-16,3.3208294142274174e-09,0.03815204244769462,1.0,31.0
55,92.20845603942871,-0.23324711067443638,0.021270233367663836,0.06539891701122229,0.06537096870687366,0.0016136975530352815,3.1824447143494945e-05,25.401344293486126,0.10034063516201297,0.10034063516201297,unknown,11.0,5.671086021947291e-09,-0.008506800677859902,-0.008506806348944435,2.2473282029699746e-15,7.727098159960356e-10,0.03815204244769462,1.0,31.0
56,93.78740096092224,-0.2338490266468307,0.0223911657234242,0.06062203801157296,0.06059150653575818,0.0016519837592179343,3.195914415175211e-05,25.401344293486126,0.10060445317681943,0.10060445317681943,unknown,11.0,3.8872561467493275e-09,-0.007859328622242957,-0.007859332509492396,1.0069949513669692e-14,3.587086997693485e-09,0.042391158275216244,1.0,30.0
57,95.39703893661499,-0.2344610010020122,0.023798242561837823,0.05588404257292855,0.05585034569544665,0.0016953029061683167,3.2135856219475186e-05,25.401344293486126,0.10086917693345686,0.10086917693345686,unknown,11.0,4.183299252862853e-09,-0.007220086523549034,-0.007220090706841351,1.0331288823950284e-14,8.909118788884034e-10,0.04710128697246249,1.0,29.0
58,96.98212003707886,-0.23507853899992676,0.02482641500628296,0.05117314237994869,0.05113552832057576,0.0017432094289039912,3.2348326800539506e-05,25.401344293486126,0.10113761718572048,0.10113761718572048,unknown,11.0,2.203909055628552e-09,-0.006584753895483472,-0.006584756099388012,6.735095680298661e-15,1.768291035999185e-09,0.0523347633027361,1.0,28.0
59,98.59901595115662,-0.23569649408336785,0.0254823049518049,0.04652038630323111,0.04647791864778887,0.0017948381065879815,3.258507960594309e-05,25.401344293486126,0.10140858241047752,0.10140858241047752,unknown,11.0,2.8379604648811845e-09,-0.005956816643747712,-0.005956819481703161,7.43877307709106e-15,1.8605578412586677e-09,0.05814973700304011,1.0,27.0
60,100.20348906517029,-0.23630911613462435,0.02703541034684128,0.04195700561683539,0.04190852691124395,0.0018488053741112231,3.2828281853276834e-05,25.401344293486126,0.1016806206402912,0.1016806206402912,unknown,11.0,4.168950526354067e-09,-0.005340173380357728,-0.00534017754930116,1.0464148471304553e-14,2.3182423184497366e-09,0.06461081889226679,1.0,26.0
