1.705427004253487366e+00
1.358548897923125276e+00
3.437014947406037413e-01
1.335942906573542199e+00
1.554002942991520975e+00
8.924040532793704461e-01
1.705340312842352768e+00
1.306132717600122284e+00
1.606143943316486355e+00
1.244994611421975428e+00
1.839632105990825162e+00
4.492048786219168810e-01
1.911666151461992591e+00
1.519499921629589467e+00
3.369708550837665628e-01
1.426729217764433288e+00
2.034164926955130515e+00
1.476667102270061260e+00
2.615523242076715160e+00
4.769705478474023375e-01
1.428255659632835961e+00
1.511550046591620067e+00
3.810886645378823712e-01
1.838876278641617068e+00
1.435934826657143892e+00
1.567526607628533464e+00
1.505281133133330895e+00
4.796893210092504911e-01
4.451969156198720690e-01
9.072048530761737117e-01
4.491318763557935467e-01
4.819422856345041972e-01
4.387772180747379069e-01
4.711462425433213808e-01
1.537748905555095469e+00
3.833686370744598948e-01
1.910805541905206573e+00
1.429949497069050057e+00
1.602344792040756749e+00
1.484636967929326978e+00
3.462469714702390289e-01
1.519210776091138193e+00
1.583147047408269836e+00
1.432702359480521048e+00
1.791256381472705161e+00
3.369230085892753190e-01
3.848498471053204417e-01
3.370907748641123747e-01
3.742048336675302678e-01
2.033117634079966152e+00
1.476459572284012589e+00
2.613386766464357081e+00
1.661583104166318492e+00
1.460619687439089542e+00
1.927437486115200604e+00
6.216986511782099933e-01
6.508915150317736709e-01
8.586075230953012394e+00
6.517894607895302617e-01
6.356935722461003468e-01
2.095598382927923886e+00
6.217026427387015719e-01
6.525772515861351097e-01
6.306089366041549571e-01
6.530232259934903860e-01
1.322093864778988825e+00
1.257875739152252592e+00
4.454203980183657485e-01
1.254757179448206639e+00
1.302351782403339486e+00
4.751000646684001016e-01
1.322126064359421038e+00
1.252237556083038994e+00
1.314452659965285042e+00
1.262124836820154306e+00
1.417351094472086626e+00
