iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,-5.097806468126554e-08,2.1073424255447017e-08,14.138641160394755,13.80595059674307,0.0,0.0,0.1,1.0
1,2.0385451316833496,-0.057247709765465345,14.437870645511614,23.678232772753972,0.5450776650582034,5.775101918681846,0.48077540818801434,0.1,1.5775101918681846
2,2.9791030883789062,-0.49050747460580757,25.323852709781203,20.21936129926423,0.003661886316177075,5.775028345851302,0.4461129097565259,0.33333333333333337,1.4767140017342268
3,4.1061530113220215,-0.3712858229036045,14.02845881385472,4.016542246973951,0.13847027150112906,1.2483012993810827,0.07103803457475552,0.33333333333333337,0.8214625405950045
4,5.257372140884399,-0.29970560406790675,3.1622860393107843,1.405308411605496,0.04902342159734418,0.33182450960997556,0.02006983870330716,0.33333333333333337,0.7215606725723689
5,6.303843021392822,-0.27211885159933386,1.0181938798844687,0.9983035438066342,0.09151324424691158,0.2137328421034865,0.012602695112007865,1.1111111111111114,0.6308543887059243
6,7.270171165466309,-0.25878744678234356,0.5108895517185208,0.13370402306989554,0.027778830165169917,0.05084958984665286,0.002398633037927601,1.1111111111111114,0.3433127811699869
7,8.289000272750854,-0.28344870188317445,0.3791564188907757,0.18965088360493196,0.1390464779253663,0.06574354299692108,0.004557002098174484,1.1111111111111114,0.1899649733366481
8,9.391427040100098,-0.268480320021656,0.4341593100517404,0.10373649137932099,0.07949012567171782,0.0444645978073904,0.002456569157283673,1.1111111111111114,0.12434627649838952
9,10.518687963485718,-0.2603248253446916,0.23786228555514638,0.05280866749257625,0.04052658320986976,0.01805038715838645,0.0012662215959210394,3.7037037037037046,0.09739213138107927
10,11.503756999969482,-0.26262945748114186,0.08994270166560575,0.046844561862083973,0.04461599831737687,0.012464376178526068,0.00037420538033626196,3.7037037037037046,0.13166703112809186
11,12.509552240371704,-0.2637678271283081,0.10215519274089686,0.07417165058086256,0.07387502839833456,0.004465547372227777,0.0002643072917220298,3.7037037037037046,0.11153507210971585
12,13.547823190689087,-0.2638231534550999,0.05350365008849788,0.03540012777954687,0.03329096611559525,0.011062753362146772,0.0002593666305377823,12.345679012345682,0.11319608537400219
13,14.58082914352417,-0.2639097659634876,0.028991400926788053,0.035247835085099405,0.03479729909922018,0.004939247902391045,0.00015870587323449362,12.345679012345682,0.12499300304885595
14,15.608120203018188,-0.2636754892608736,0.026692236563404453,0.06897621799021965,0.06896773528977013,0.0009825608776355271,2.46002567861635e-05,12.345679012345682,0.114585552012945
