iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,0.7975952691105745,1.2462222543165675e-15,4.564583779301644,3.723899318524946,2.639696752233697,0.0,0,0.0,0.0,1.0,1.0
1,0.5426805019378662,0.7946729144429135,0.2570043199593928,0.7421531912829324,0.007930211679776806,0.7398120772591117,0.0,0,0.056118318219745555,0.004509922506613556,1.0,1.0561183182197456
2,0.8586671352386475,0.7901042350129523,0.6184379853239155,0.5597181551734363,0.012610024848996381,0.33501708112333767,0.0,0,0.33661112651089303,0.03953459553902674,3.3333333333333335,0.6273307051723895
3,1.069248914718628,0.788514845554249,0.49631093589357,0.033275055751633496,0.033068848551283975,0.003636907162408553,0.0,0,0.0006734219023631915,4.208886889769947e-05,3.3333333333333335,0.02511321111584397
4,1.2526443004608154,0.7872653953211487,0.10464053364109377,0.012107898291332428,0.012097420001526025,1.1108316717130472e-05,0.0,0,0.0004638765048666782,4.1227849178211706e-05,3.3333333333333335,0.0030210032558834234
5,1.4541025161743164,0.7862872190546956,0.09200372371235249,0.04153683820464472,0.04144135517996533,2.93842857933475e-05,0.0,0,0.002761399825789379,0.0002066380290231401,3.3333333333333335,0.010629448419729274
6,1.671138048171997,0.7854916456776508,0.0772385754395368,0.016127851213164526,0.015986886557932744,1.3789835559366808e-05,0.0,0,0.0017390495670382283,0.00021563835674573689,3.3333333333333335,0.005796831890127428
7,1.902930498123169,0.7848650217789201,0.06692472255703347,0.03197836614284193,0.03196182795976523,6.293228640214727e-06,0.0,0,0.0007383799558198234,0.0001093565306349957,3.3333333333333335,0.006871144478817944
8,2.1439764499664307,0.7841693226013152,0.07248949029329801,0.015736761950179708,0.015730258420773257,3.342045522094483e-06,0.0,0,0.0003339068412988033,3.9943635345165984e-05,11.111111111111112,0.006686241941935614
9,2.3935489654541016,0.7839713340709277,0.01949736980090859,0.022225441573302578,0.022221199371736656,1.6763705030713854e-06,0.0,0,0.0003731381834977121,4.909696460729529e-05,11.111111111111112,0.006643595109934438
