[ 0.          0.22656149  0.06269539 -0.2614299   1.08618152],[-0.22656149  0.         -0.45899708 -1.28391084 -0.51593149],[-0.06269539  0.45899708  0.          0.79530578 -1.31246252],[ 0.2614299   1.28391084 -0.79530578  0.         -0.30223209],[-1.08618152  0.51593149  1.31246252  0.30223209  0.        ]
[ 4.77078443 -2.48498596 -0.50349605  1.43243806 -2.64330068],[-2.48498596  2.77213187 -1.41384888 -0.40961234  0.94104114],[-0.50349605 -1.41384888  7.4365486  -0.50098639  1.2619442 ],[ 1.43243806 -0.40961234 -0.50098639  2.4194723  -1.44031439],[-2.64330068  0.94104114  1.2619442  -1.44031439  3.8881506 ]
[ 5.82687095  0.3096968  -1.14004828 -2.97339927 -1.62652254],[ 0.3096968   3.63464719  1.26217098 -1.12154833 -2.86400546],[-1.14004828  1.26217098  6.10806407 -0.86507108 -3.71358942],[-2.97339927 -1.12154833 -0.86507108  4.93593879  1.23162062],[-1.62652254 -2.86400546 -3.71358942  1.23162062  5.90903007]
