iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7941402369590693,9.354905487120434e-16,3.473996015739683,2.2901393305338047,2.6122615037774013,0.0,0,0.0,0.0,27.241118602694254,0.5,1.0,1.0,,,
1,0.6069576740264893,0.7948569103740274,1.949456283878821,3.6214761138431975,1.8591058585870481,3.002065321970147,0.0,0,0.8037756765760349,0.05142695180426214,22.14815103397326,0.5,0.8690048931926084,1.1707713137711468,0.25,True,2.0
2,1.196340560913086,0.7971292334208492,3.7226166796299363,3.1432780983957014,1.4585537169164378,2.709198985713797,0.0,0,0.6426967516104883,0.04016854697565552,15.718205194386542,0.5,0.7554338661137505,1.3664699270766751,0.25,True,2.0
3,1.7749338150024414,0.8002345767320796,5.356555693027665,2.3939541898457963,0.954327446417416,2.161737653284121,0.0,0,0.3834483970816026,0.02468748299427176,7.768059693476716,0.5,0.5518337311322717,1.8478957096778548,0.5,True,1.0
4,2.3608105182647705,0.8010109256772138,2.45164097086707,2.2443867436393785,0.8570069489636619,2.047305009749773,0.0,0,0.33337238915844974,0.021754315226407663,6.794449156558689,0.5,0.5167955549518052,2.084763272950274,0.125,True,3.0
5,2.966536283493042,0.7999301889936978,4.336296011545658,2.130247624932497,0.7715151639085148,1.9720152997091094,0.0,0,0.20103830384074578,0.020822813188004132,6.378716954080055,0.5,0.4840478449227227,2.355009619706342,0.125,True,3.0
6,3.562011480331421,0.8006783341970864,2.818523488677323,2.025642620411563,0.6898647247898033,1.8953205229185621,0.0,0,0.1468206418376976,0.017606070189744177,6.183748166418302,0.5,0.45337950450064907,2.668651654133811,0.125,True,3.0
7,4.183874607086182,0.8005924960215366,0.21664153939818392,2.0254856156104073,0.6897802179266982,1.8951950465105696,0.0,0,0.14673778592161102,0.01759585579059241,6.18337120235878,0.5,0.45335183122450756,2.669057086006492,0.0001220703125,True,13.0
8,4.788884162902832,0.8003454309379184,0.6295178959874747,2.024250327490312,0.6891038598520677,1.8942160710559097,0.0,0,0.14606129716407346,0.017510844703129524,6.180731298905885,0.5,0.4531304318729576,2.6720346561652035,0.0009765625,True,10.0
9,5.391033172607422,0.7996940886559046,1.7151144988203315,2.014166199492047,0.683725041928037,1.8861815154242043,0.0,0,0.14045147418096948,0.016787599874801867,6.158781406323253,0.5,0.45135863522048175,2.6950671467496616,0.0078125,True,7.0
10,5.98928165435791,0.7981140824875537,4.63819948772083,1.945553922407562,0.6446855159882844,1.8321024953941119,0.0,0,0.09699323104218793,0.010899556766734564,6.127715252126656,0.5,0.43715093893318935,2.878272776928373,0.0625,True,4.0
11,6.586990833282471,0.7979126750328213,6.072802958304104,1.786093710008022,0.5871061861764869,1.6750065061444632,0.0,0,0.1881238876056286,0.017123205954873797,6.093275620071633,0.5,0.3809334922258664,3.65291528867641,0.25,True,2.0
