[0.         1.37187634 0.29610141 0.0823223  0.86957263],[-1.37187634  0.         -0.93407058 -0.96444472 -0.07979915],[-0.29610141  0.93407058  0.         -0.02044078 -0.00613445],[-0.0823223   0.96444472  0.02044078  0.          0.40919828],[-0.86957263  0.07979915  0.00613445 -0.40919828  0.        ]
[1.71973561 0.24991334 0.12932635 0.25858542 0.15286596],[ 0.24991334  1.9665898  -0.12933399 -0.41503399  0.06545999],[ 0.12932635 -0.12933399  1.67291496  0.55404418  0.0737188 ],[ 0.25858542 -0.41503399  0.55404418  1.84366534  0.15779552],[0.15286596 0.06545999 0.0737188  0.15779552 1.45203736]
[ 1.6327587   0.38821557  0.19000714  0.65922934 -0.23981413],[ 0.38821557  0.70305396 -0.03582928  0.182878    0.14697485],[ 0.19000714 -0.03582928  1.43340196 -0.09280194 -0.39667312],[ 0.65922934  0.182878   -0.09280194  1.46212836 -0.10698057],[-0.23981413  0.14697485 -0.39667312 -0.10698057  1.85307024]
