iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,0.8184506746738583,1.4518049907399384e-15,4.016164843622626,3.2115767777011848,2.4115046448391557,0.0,0,0,0.0,1,,1.0,,,,,,,,,,
1,0.5439426898956299,0.8102185314508302,0.8165558111971342,0.06439477606033721,0.06301844874683209,0.013242443181070294,0.0,0,0,0.0,1,0.012642461638206315,0.012642461638206315,unknown,8.0,4.551590059416973e-11,-78611.8835803337,-78611.88358033371,1.3949786192153583e-09,3.68919761705103e-10,2.086442296274789e-07,1.0,146.0
2,1.0380053520202637,0.8102185314508296,7.627955002594851e-14,0.05036472059703809,0.050081311701883055,0.005335475521126842,0.0,0,0,0.0,1,0.009966516717626182,0.009966516717626182,unknown,9.0,2.0334186196886255e-11,-64782.470870963436,-64782.47087096346,9.036926057276296e-10,1.277309007623773e-11,2.1099834988678436e-20,1.0,430.0
3,1.5303680896759033,0.8102185314508296,7.061517441785351e-15,0.061183815400994164,0.060983932318056856,0.004941585378154605,0.0,0,0,0.0,1,0.0044182470383393796,0.0044182470383393796,unknown,8.0,2.9263632717945e-11,-47284.51232445716,-47284.51232445719,5.605534537069818e-10,1.5729593149512987e-11,2.3087226153029112e-21,1.0,451.0
4,2.0086562633514404,0.8102185314508294,1.8151438267456572e-14,0.061260704375200904,0.06102235915416791,0.005398665002155553,0.0,0,0,0.0,1,0.004190835259206416,0.004190835259206416,unknown,8.0,1.101846845711734e-10,-47210.72989756903,-47210.72989756912,3.0979475267354746e-09,1.307959975547196e-11,5.959216615678038e-21,1.0,442.0
5,2.4901790618896484,0.8102185314508294,4.9255321831324055e-15,0.06171116621816323,0.0615195560795037,0.004859244363743134,0.0,0,0,0.0,1,0.004743044171161111,0.004743044171161111,unknown,8.0,5.927191225512753e-11,-50963.42193312483,-50963.42193312489,1.470106139355218e-09,1.533415786499158e-11,1.5147529079002402e-21,1.0,455.0
6,2.9865992069244385,0.8102185314508294,1.152776286301883e-15,0.06197229115784027,0.06179998363774997,0.0046181049929557615,0.0,0,0,0.0,1,0.0037000233136989832,0.0037000233136989832,unknown,9.0,2.5132653930319577e-11,-49819.95908953451,-49819.95908953454,1.5022478345517184e-09,1.8478039972292522e-11,7.927423489709027e-23,1.0,483.0
7,3.491225242614746,0.8102185314508294,1.6242441104947923e-15,0.06108104691993978,0.06090722443644575,0.004604813164973133,0.0,0,0,0.0,1,0.0041304554403522485,0.0041304554403522485,unknown,8.0,5.967660512227075e-11,-51678.79208934913,-51678.79208934919,1.508063346173079e-09,1.0490394176914031e-11,2.7641216564038433e-23,1.0,493.0
8,3.9762940406799316,0.8102185314508294,1.4730208047294805e-15,0.06151023870873091,0.06133274039349177,0.004669520513885886,0.0,0,0,0.0,1,0.004090700342951018,0.004090700342951018,unknown,9.0,1.095538477507406e-12,-50165.87979645246,-50165.87979645246,8.242434888704262e-10,1.838230942391055e-11,2.7641216564038433e-23,1.0,493.0
9,4.454055309295654,0.8102185314508294,7.66261939134181e-16,0.061383363386652234,0.06120834985119365,0.004631976808197558,0.0,0,0,0.0,1,0.004060920590825325,0.004060920590825325,unknown,9.0,1.0202783356223378e-12,-50866.84011887415,-50866.84011887415,8.473088180891623e-10,2.1140645622465607e-11,7.134681140738125e-23,1.0,484.0
