-3.523304951527646538e-11 4.901081674073337058e-01 -2.998644652107754279e-11 -3.218313022106389876e-11
-3.938245595281022484e-11 -3.529238217070570271e-11 -3.271423496397110606e-11 4.852532983737909977e-01
-1.437866433250546218e-11 4.277357063987482499e-01 -1.645332935445783117e-11 -1.351677406994472961e-11
-2.140860266248311166e-11 1.111675421673611578e-11 4.154173820878718781e-01 3.052520713822535955e-11
-1.624179398417762330e-11 -2.449359508281341493e-11 -2.575010639895981550e-11 3.908152037078745367e-01
4.747820558070955932e-01 -3.117599465700710087e-11 -3.050949579596326774e-11 -1.262538046751699373e-11
4.656102695321535090e-01 -2.980077024410407005e-11 -2.642595412509910260e-11 -1.031603139872799617e-11
-3.404572601782126004e-11 -2.973904559769719104e-11 -2.914051986783852172e-11 4.318520374267411643e-01
5.216476579269588743e-11 2.329083021808037317e-10 3.103899542164787473e-01 3.686695466674024197e-10
-2.335090035224102291e-11 -2.805858547139282015e-11 5.148356214792761953e-01 -2.204206724354649360e-11
-2.696841023229674186e-11 -3.927786986327016983e-11 5.178034859134260648e-01 -3.327470447364772866e-11
4.197313983605037713e-01 -1.725635337259870721e-11 -6.990729721229980049e-12 1.599824811845152021e-11
-3.211056732814874362e-11 4.922150248667137018e-01 -3.678044162982217223e-11 -3.414254183296791487e-11
2.873793403848606820e-01 1.362128510702904595e-10 2.380047694065464616e-10 5.038881502659496654e-10
-2.296006389023064037e-11 -2.069313000940324289e-11 -2.093892371151090961e-11 5.753660138938201385e-01
-3.416108757778610587e-11 4.587937989739315769e-01 -3.989481166662169142e-11 -3.445847075367228844e-11
2.948696069992755041e-11 3.522339691607229151e-01 2.000626771580713516e-11 3.558081391282258829e-11
-3.084105541268281987e-11 -1.352558087643240854e-11 4.448711137090192724e-01 -1.886178505967712592e-12
7.307700013863147180e-11 6.365338803765486304e-11 4.026227147251132242e-11 3.070024117078532511e-01
5.468342933102144920e-01 -2.380404190160877087e-11 -2.747359145905131429e-11 -3.053404380692114134e-11
