iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,-35.45814951918205,3.6500241499888574e-08,8.906023524688797,8.677854065179385,0.04099171981413315,0.006701923739893986,1.0,,1.0,,,,,,,,,,
1,1.0977120399475098,-35.35511334653794,0.15351998864813604,0.40439599125046133,0.40439347184933344,0.001427468068134985,1.7623062569567715e-05,3.7746343673453904,3.2746343673453904,3.2746343673453904,optimal,9.0,1.8645377622633512e-09,0.1310876061943503,0.13108760432981253,4.450551182374423e-16,2.5435557073456754e-14,1.0,1.0,0.0
2,2.073770046234131,-35.350955270891596,0.002854937957954471,0.012451287572539922,0.012451287572539806,3.989483005696735e-11,1.4478167680491273e-11,9.942472862691268,9.442472862691268,9.442472862691268,optimal,6.0,1.1629748366351272e-08,0.0041580736186412936,0.004158067318909223,2.2778355763535858e-10,1.9751884014313826e-10,1.0,1.0,0.0
3,3.168731927871704,-35.350955270891596,0.0,1.2105920248288953e-07,1.2104459678755093e-07,3.989481166662169e-11,1.4478168935074472e-11,9.942472862691268,9.41211034583929,9.41211034583929,optimal,6.0,1.3474462993981266e-08,-3.260206169541624e-11,-7.182397209826851e-09,2.7143206135238807e-10,2.2620503132121958e-10,2.118708312408859e-06,1.0,124.0
