[ 0.         -0.4214555  -0.82132677  0.40959169  0.22985636],[ 0.4214555   0.          0.32317376 -1.33846691 -0.84561822],[ 0.82132677 -0.32317376  0.          0.70431817 -0.94058934],[-0.40959169  1.33846691 -0.70431817  0.         -0.34503789],[-0.22985636  0.84561822  0.94058934  0.34503789  0.        ]
[ 5.39314372 -2.5487595   0.22682085  0.20588744 -1.58236693],[-2.5487595   2.75752118 -1.29139574  0.68444599  0.18304733],[ 0.22682085 -1.29139574  7.50297795 -0.4234371  -1.15385847],[ 0.20588744  0.68444599 -0.4234371   1.72711594 -0.9000828 ],[-1.58236693  0.18304733 -1.15385847 -0.9000828   3.2837326 ]
[ 5.08086099  0.85106593 -1.39371912 -1.6418216  -2.30051922],[ 0.85106593  4.31057461 -0.23077027 -2.17748498 -2.24428756],[-1.39371912 -0.23077027  4.43456455 -0.46279455 -1.29565234],[-1.6418216  -2.17748498 -0.46279455  5.07820724  0.63185438],[-2.30051922 -2.24428756 -1.29565234  0.63185438  4.81354769]
