iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,normNTdirx,normNTdirw,stepsize,linesearch_status,linesearch_counter,linesearch_RightItem,gradfNTdir,NTdir_error1,NTdir_error2,NTdir_norm,NTdir_angle,CovDerivKKT_minabseigval
0,0.0,0.7968133042299976,7.529898907871221e-16,2.9706561933225855,1.6856747149176856,2.446078284604361,0.0,0.0,0.0,0.0,24.13507089165312,0.5,1.0,1.0,,,,,,,,,,,,
1,1.802995204925537,0.7998099654113042,1.4719238198146505,2.5935547675998407,1.3125664448872618,2.236894199620509,0.0,0.0,0.0,0.0,16.639504293456735,0.5,0.8692114143049487,1.1695458914020698,6.180041026856137,6.719870755415706,0.25,True,2.0,-32.27014178330624,0.015954114732973756,1.1540723258219911e-14,7.105427357601002e-15,6.719870755415706,0.20813848874865457,-9.904200683694253e-05
2,3.5957484245300293,0.8014966911982848,1.530214914667466,2.2058910647316026,0.9742694367627974,1.9790791934767606,0.0,0.0,0.0,0.0,8.463745858960522,0.5,0.6354474653387593,1.58911748952135,3.546488894629648,4.17656548525164,0.5,True,1.0,-21.190552862785324,0.007491191893393607,7.476000943533275e-15,7.105427357601002e-15,4.17656548525164,0.2901535433852334,0.00040265110653667495
3,5.3890955448150635,0.802874770329373,1.2579117524844348,1.9900885435633984,0.8182409273035648,1.8140932159367364,0.0,0.0,0.0,0.0,6.338626699795584,0.5,0.5534349916963274,2.010508842173701,5.150222035268838,5.656146060696906,0.25,True,2.0,-10.466796018633785,0.006999102878011186,1.214788585817775e-14,8.881784197001252e-15,5.656146060696906,0.06502816369073304,0.00025789517397772574
4,7.171494483947754,0.8041445252879992,2.0342985789402506,1.7853479915529744,0.6925071733895538,1.645559298409461,0.0,0.0,0.005988419191468447,0.00037427619946677794,4.772648868813097,0.5,0.4822464799310137,2.5866825774392637,8.212931866303304,8.658386550693514,0.25,True,2.0,-7.776608759048544,0.005584216625025836,2.7757730523284465e-14,8.881784197001252e-15,8.658386550693514,0.026419529686434018,-0.0001076567568190094
5,8.948269605636597,0.8046694420164779,3.688824592480218,1.7267923977175546,0.6719582349774136,1.5906515696156551,0.0,0.0,0.010568790869009035,0.0006605494293130647,4.453363360048263,0.5,0.4516816865066042,2.992757929535022,29.738097493692006,29.942974400388227,0.125,True,3.0,-5.824311059132537,0.005942469379223041,1.7354165818571954e-13,8.881784197001252e-15,29.942974400388227,0.004867567810225696,1.646778606613797e-05
6,10.723097324371338,0.8059064925724346,2.2870287140560253,1.5390833803579915,0.620476345049758,1.4083632433926356,0.0,0.0,0.017312757967801157,0.0010820473729875723,3.296884691648927,0.5,0.39342004169925254,3.9835985992250644,9.242249152004147,10.126920524709089,0.25,True,2.0,-5.642465185289321,0.005610030056351716,7.553074969312714e-14,2.930988785010413e-14,10.126920524709089,0.010180555430341564,-4.3964816926238775e-05
7,12.548539400100708,0.8063324431334246,1.9259735908108155,1.4638331282571162,0.5703665208566168,1.3479979299275486,0.0,0.0,0.019774735901581887,0.001235920993848868,2.982338943904096,0.5,0.36836210373834566,4.749714526574872,15.454440111483036,16.65742483122435,0.125,True,3.0,-4.117300115927588,0.002697701807410452,2.400573525572189e-13,2.1316282072803006e-14,16.65742483122435,0.003970376401567666,2.2698723208623605e-05
8,14.390153646469116,0.8065998529049071,4.652710346535049,1.4356703017494388,0.5369962743203706,1.3312966871356329,0.0,0.0,0.020817000577772134,0.0013010625361107584,2.87131228256837,0.5,0.3567225282012044,5.236184194101531,74.81024367933352,75.22078464776169,0.0625,True,4.0,-3.793627656279557,-0.006257088780463577,1.2125842133164437e-12,2.4424906541753444e-14,75.22078464776169,0.0007049693612392638,3.619944223860141e-06
9,16.180111169815063,0.8065826257791262,3.4187366127018333,1.3185469838764514,0.5851795806282672,1.1813553200250064,0.0,0.0,0.023035080942483944,0.0014396925589052465,2.2740753347117604,0.5,0.30990284840443244,7.463338337247456,13.706994260626315,16.37849830713118,0.25,True,2.0,-3.706609171116595,0.00026262261276749745,5.064107467796267e-13,1.1102230246251565e-13,16.37849830713118,0.0020674041510867925,-2.138490446342096e-05
10,18.03941321372986,0.8065148445702757,3.616457112988045,1.292307771933661,0.592092513528795,1.1484509988256542,0.0,0.0,0.0233695554013042,0.0014605972125815124,2.1493435481906835,0.5,0.3000297720083368,8.538776008883216,57.90053454747382,60.41150153272131,0.0625,True,4.0,-3.0115142622366307,-0.0004996878653740532,3.639948877624934e-12,3.503863865716994e-13,60.41150153272131,0.00031680829696152386,1.872775592928147e-06
11,19.89874243736267,0.8061936379691486,2.416672393670151,1.1971917184461942,0.4793806803113176,1.0967627916695597,0.0,0.0,0.023948963852408224,0.001496810240775514,1.8004865785023032,0.5,0.2803724285102198,11.220559262542315,19.33783571602718,28.901307648817593,0.125,True,3.0,-2.858401270919374,-0.002483930239457569,1.9133179817477693e-12,6.217248937900877e-15,28.901307648817593,0.0004693945011379362,-1.0296598687136585e-05
12,21.767204999923706,0.8058226346451356,1.900991452067802,1.145339138988903,0.3747278488993771,1.0820322529337123,0.0,0.0,0.024227797470717682,0.0015142373419198552,1.6169939328852896,0.5,0.2712324153209986,13.520287577180211,30.41660442774955,47.763449971474195,0.0625,True,4.0,-2.343233978305113,-0.004793253969571684,4.863812183271517e-12,1.5631940186722204e-13,47.763449971474195,0.00024546356082479656,-2.4237819701543946e-06
13,23.639507055282593,0.8058825584168932,1.245361768033348,1.1451715841846035,0.374334039110642,1.0819909912197072,0.0,0.0,0.02423797240657122,0.0015148732754107013,1.614626532823917,0.5,0.27070089852819956,13.71308040286225,318.81628562143555,322.6179265612753,0.00390625,True,8.0,-2.056915495836776,0.015407281680895238,1.8548025128654545e-11,1.5543122344752192e-12,322.6179265612753,3.673285632415345e-05,-4.354425429866356e-06
14,25.52386975288391,0.8058407642672083,0.7383983165899608,1.145623308659601,0.3739046880637387,1.0826167656846848,0.0,0.0,0.024269080051825518,0.0015168175032390949,1.6142347911381005,0.5,0.27043186504153255,13.84928782771769,378.0659109739561,384.6564666558318,0.001953125,True,9.0,-2.0567894422242405,-0.02125322836066846,7.328107539094475e-11,8.01581023779363e-13,384.6564666558318,2.9872439123626887e-05,-6.6372046263425505e-06
15,27.393654584884644,0.8058059211597725,0.21022370810642838,1.1458286336868935,0.37373901005535665,1.0828909208006536,0.0,0.0,0.024282993784287808,0.001517687111517988,1.6137948391104187,0.5,0.27036479626844284,13.892447054972713,430.5395935406131,440.23430221883893,0.00048828125,True,11.0,-2.0583352841987343,-0.07010245395052718,6.55507665518569e-11,8.242295734817162e-13,440.23430221883893,2.5329299701305346e-05,-6.3193561237845534e-06
16,29.245744228363037,0.805766585433474,0.1927881158769741,1.1460303786528427,0.3735672057366631,1.0831633525375353,0.0,0.0,0.024296569982758056,0.0015185356239223785,1.6133498604886725,0.5,0.2702976956770353,13.93539773120808,394.8314560706088,405.3187377099914,0.00048828125,True,11.0,-2.0580357092404116,-0.07896070734694853,3.020661732202086e-11,6.52633502795652e-12,405.3187377099914,2.7222780640354646e-05,-6.0732839151715624e-06
