iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7968133042299976,7.529898907871221e-16,2.9706561933225855,1.6856747149176856,2.446078284604361,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,
1,0.45520949363708496,0.7934527287796121,0.45979540108866446,0.015218346359432307,0.014147224531745356,0.005608395845875088,0.0,0.0,0.0,0.0,1,0.003920104223797639,0.003920104223797639,unknown,9.0,8.118002366393394e-12,-8552.917697174194,-8552.917697174202,1.8230013061433473e-10,7.168886904331278e-11,3.5334083494636473e-07,1.0,141.0
2,0.9036571979522705,0.7932609698687701,0.06858885532928714,0.024471265784802448,0.02235056981876431,0.009964681524614064,0.0,0.0,0.0,0.0,1,0.006851184800453598,0.006851184800453598,unknown,8.0,1.3603078216886173e-10,-4445.422178877301,-4445.422178877438,1.2358760473465043e-10,8.722531309072838e-13,7.274974452237555e-08,1.0,156.0
3,1.3436915874481201,0.7932533087091572,0.0015868780277943494,0.03348456260958219,0.030609965347061473,0.01357372294570379,0.0,0.0,0.0,0.0,1,0.011549191787418174,0.011549191787418174,unknown,8.0,2.380653619498983e-10,-7144.487537750045,-7144.487537750285,2.9535176919648807e-10,1.6923920590717639e-12,1.3275376022277854e-09,1.0,194.0
4,1.7862505912780762,0.7932526654277727,0.00014433694934284106,0.03413831462142418,0.031094815130334207,0.014090315723988682,0.0,0.0,0.0,0.0,1,0.010024204534805408,0.010024204534805408,unknown,8.0,1.063597511331612e-10,-7524.640069280967,-7524.640069281074,3.591294664003538e-10,2.3953817701249085e-12,1.1765883620056724e-10,1.0,217.0
5,2.2365541458129883,0.7932526265577313,8.373572644014292e-06,0.041161781563777804,0.03711462864450379,0.017798780915690184,0.0,0.0,0.0,0.0,1,0.012547253354852718,0.012547253354852718,unknown,9.0,2.013855674902382e-11,-7489.795291716348,-7489.795291716366,2.4550432941959847e-10,3.4540101307375927e-12,6.84183038114676e-12,1.0,244.0
6,2.6837332248687744,0.7932526248579357,3.693725779471162e-07,0.03914142852429828,0.03533579593702901,0.01683546709834315,0.0,0.0,3.684507698942241e-10,2.3028173118389006e-11,1,0.011834617202427062,0.011834617202427062,unknown,9.0,2.1544222025494358e-11,-8109.974242521505,-8109.974242521533,4.722757032932205e-10,3.116005075184098e-12,2.9003311457937525e-13,1.0,274.0
7,3.14465594291687,0.7932526248579357,1.5256185357254442e-15,0.043053651136609736,0.038834414268004096,0.018587768684108823,0.0,0.0,3.6845088091652656e-10,2.302818005728291e-11,1,0.013303000990278854,0.013303000990278854,unknown,9.0,3.3049116242770813e-11,-8531.1135342501,-8531.113534250133,3.226826035663829e-10,2.577458403412431e-12,4.753455129572354e-22,1.0,466.0
8,3.603783130645752,0.7932526248579354,2.7100669964376477e-15,0.038034576119106246,0.03435046500483355,0.0163301725193518,0.0,0.0,3.684511584722827e-10,2.302819740451767e-11,1,0.011318745835696132,0.011318745835696132,unknown,9.0,4.579818014045596e-11,-8493.14310245205,-8493.143102452092,4.204075546841995e-10,2.4153164107232183e-12,1.6830587865558223e-21,1.0,454.0
9,4.065626859664917,0.7932526248579354,1.2314343647124156e-15,0.03187765660709433,0.029082574873607117,0.01305330722387474,0.0,0.0,3.6845121398343395e-10,2.302820087396462e-11,1,0.010434806036465256,0.010434806036465256,unknown,9.0,2.8352048146004505e-12,-9191.397450994735,-9191.397450994735,2.840825808986003e-10,8.165868051688669e-11,2.2735628527635557e-22,1.0,473.0
10,4.526153802871704,0.7932526248579354,1.6594409562760133e-15,0.03693373080058426,0.03348428272923979,0.015585354694659978,0.0,0.0,3.6845121398343395e-10,2.302820087396462e-11,1,0.010535402561570166,0.010535402561570166,unknown,9.0,6.6906659828483695e-12,-7433.176619552508,-7433.176619552507,3.60476052713441e-10,2.311368624251711e-12,3.1187419105124216e-22,1.0,470.0
11,4.986480236053467,0.7932526248579354,1.105529349546243e-15,0.03558199506983208,0.03227220742472137,0.014986093589902378,0.0,0.0,3.6845121398343395e-10,2.302820087396462e-11,1,0.010749528840284822,0.010749528840284822,unknown,9.0,1.4940815370388483e-11,-8934.041848714185,-8934.041848714198,4.3297180052565034e-10,3.0512959152482892e-12,2.5261809475150615e-22,1.0,472.0
12,5.447185516357422,0.7932526248579354,1.1102237022513079e-15,0.03560553438494381,0.03232269486569658,0.01493309999485998,0.0,0.0,3.6845121398343395e-10,2.302820087396462e-11,1,0.010455847984146583,0.010455847984146583,unknown,9.0,3.3680036916569048e-12,-8537.297328407152,-8537.29732840715,3.285578497222291e-10,1.3401799136947222e-11,3.071246284893159e-23,1.0,492.0
13,5.91079306602478,0.7932526248579354,1.5973332448042821e-15,0.03749631816087934,0.033839467824010414,0.01615129384939961,0.0,0.0,3.6845121398343395e-10,2.302820087396462e-11,1,0.011146553843155708,0.011146553843155708,unknown,10.0,4.650614915598991e-12,-8130.338003209549,-8130.338003209555,3.0611515286799145e-10,2.489081694326861e-12,2.0150446875184018e-23,1.0,496.0
14,6.375758409500122,0.7932526248579354,1.510071056556415e-15,0.03154115769428123,0.028792150581080343,0.012878536159514047,0.0,0.0,3.6845121398343395e-10,2.302820087396462e-11,1,0.010249654396195657,0.010249654396195657,unknown,8.0,6.654656252456652e-11,-9053.016224862797,-9053.016224862862,2.9461798778761907e-10,2.6294578286998997e-12,5.779091723997882e-23,1.0,486.0
15,6.847076416015625,0.7932526248579354,1.1430445635548513e-15,0.037145967622601764,0.033659472467690216,0.0157118688836237,0.0,0.0,3.6845121398343395e-10,2.302820087396462e-11,1,0.010658174206642154,0.010658174206642154,unknown,9.0,1.1548564409601383e-11,-7409.37709135668,-7409.377091356692,1.7181252187124147e-10,2.2932400498057612e-12,7.026026383757084e-24,1.0,506.0
16,7.309210300445557,0.7932526248579354,1.2312968984861573e-15,0.0347003193353108,0.0315049647885294,0.014544736355330308,0.0,0.0,3.6845121398343395e-10,2.302820087396462e-11,1,0.010594617491938116,0.010594617491938116,unknown,9.0,8.218458528116861e-12,-8967.743459698859,-8967.743459698866,3.440653671505612e-10,1.9343831489550183e-12,7.806695981952316e-24,1.0,505.0
17,7.7718729972839355,0.7932526248579354,1.18018326364207e-15,0.0366916901290559,0.033174917506051275,0.015674979202325932,0.0,0.0,3.6845121398343395e-10,2.302820087396462e-11,1,0.010680844762722023,0.010680844762722023,unknown,9.0,2.0143556725108204e-11,-7998.671940385353,-7998.6719403853795,2.8277919506197864e-10,2.6289888150696267e-12,1.1898637375327413e-23,1.0,501.0
18,8.233697652816772,0.7932526248579354,1.3732700395566707e-15,0.03395869417560257,0.030866314903635266,0.014158513847919463,0.0,0.0,3.6845121398343395e-10,2.302820087396462e-11,1,0.010568406932332365,0.010568406932332365,unknown,9.0,7.26473060250588e-12,-8977.230902625228,-8977.230902625239,3.0776408645749703e-10,3.3547434969813557e-12,7.806695981952316e-24,1.0,505.0
