[ 0.         -0.45608297 -0.88616645 -0.11598105  1.05162555],[ 0.45608297  0.          0.16032988 -1.62951847 -1.47758283],[ 0.88616645 -0.16032988  0.         -0.62886286  0.08823073],[ 0.11598105  1.62951847  0.62886286  0.         -1.1710588 ],[-1.05162555  1.47758283 -0.08823073  1.1710588   0.        ]
[ 3.24681831 -0.84484078 -0.5844995   0.37998655 -1.26408397],[-0.84484078  1.36495026  0.41885293  0.53274505 -0.44161992],[-0.5844995   0.41885293  4.55806852  1.4739327  -2.42456205],[ 0.37998655  0.53274505  1.4739327   3.46164123 -2.77573304],[-1.26408397 -0.44161992 -2.42456205 -2.77573304  5.92612087]
[ 6.96734039 -0.2378379  -1.32878571 -1.51924562 -3.0548788 ],[-0.2378379   3.65970574 -1.77280667 -0.31317668 -1.11150764],[-1.32878571 -1.77280667  8.1921176  -2.85518298 -1.13773995],[-1.51924562 -0.31317668 -2.85518298  3.85371984  1.34992726],[-3.0548788  -1.11150764 -1.13773995  1.34992726  3.7493871 ]
