iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
0,0.0,0.7975952691105745,1.2462222543165675e-15,4.564583779301644,3.723899318524946,2.639696752233697,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,,,
1,0.44217443466186523,0.7918580872099843,1.6933790005964082,0.011248101740190286,0.010677938938241064,0.0021355544462966997,0.0,0.0,0.0028179460597693162,0.00017612162873558226,1,0.003900165034647347,0.003900165034647347,optimal,10.0,3.544924370420514e-13,-0.01043068047522873,-0.010430680475583223,5.154671687576325e-16,2.960846135707017e-15,4.232183606659503,0.43046721000000016,0.00935087712336506,1.0,8.0
2,0.8854150772094727,0.790969826628539,0.0954045558494029,0.010301207149587866,0.009459663798390801,0.0021522693813565722,0.0,0.0,0.00346372141925555,0.00021648258870347187,1,0.002889318092301977,0.002889318092301977,optimal,10.0,1.3808110850494446e-14,-0.008731547698138081,-0.00873154769815189,7.078997855511076e-16,2.4715187569933935e-17,1.4768184564664304,0.06461081889226679,0.009757612332765477,1.0,26.0
3,1.3493950366973877,0.788882683463258,0.4116314584257823,0.011275401017281469,0.009882136659639893,0.001872946324498321,0.0,0.0,0.005096088225910289,0.00031850551411939307,1,0.0025865191932399065,0.0025865191932399065,optimal,10.0,1.543969849596877e-14,-0.008744106130811221,-0.008744106130826663,6.836263681464582e-16,1.8022313470017753e-17,2.7512505535809053,0.1500946352969992,0.010128468182341734,1.0,18.0
4,1.823223352432251,0.7785882590117583,1.0015047775876433,0.015614247512237167,0.015612440075018736,0.00023757162573324184,0.0,0.0,0.0,0.0,1,0.0026665815302650085,0.0026665815302650085,optimal,10.0,5.070362867137074e-14,-0.00767089496042474,-0.007670894960475443,4.04828945302794e-16,2.1063295675820544e-16,1.3982864386346026,0.7290000000000001,0.0099117047308324,1.0,3.0
5,2.2634646892547607,0.7749534874293953,0.3561394300238337,0.01715915018899075,0.01715826390703758,0.00017439869492862827,0.0,0.0,0.0,0.0,1,0.004543563114847546,0.004543563114847546,optimal,10.0,1.586394311788439e-14,-0.011185776292723434,-0.011185776292739298,4.557840633065773e-16,4.611267660737834e-16,2.3766851611074666,0.1500946352969992,0.021579570601850735,1.0,18.0
6,2.704528331756592,0.7737056218577666,0.09680069201168383,0.01805074725306491,0.01803412895161801,0.00017392185945549059,0.0,0.0,0.0007545995873621258,4.7162474210132865e-05,1,0.005273057038342773,0.005273057038342773,optimal,9.0,6.274435120938913e-13,-0.016106503817432127,-0.01610650381805957,6.167234268625731e-16,7.193287696114724e-17,2.5378973842040384,0.03815204244769462,0.031605367477356455,1.0,31.0
7,3.149834394454956,0.7731997553425292,0.05015995088660261,0.018509372254606433,0.018474412360852174,0.0001531394038192373,0.0,0.0,0.0011267197982571808,7.04199873910738e-05,1,0.005711914145312007,0.005711914145312007,optimal,9.0,3.6479826274683115e-13,-0.01899731117797375,-0.018997311178338548,5.914475874448049e-16,5.96285129746027e-17,3.770872139621527,0.013302794647291147,0.03743283271302998,1.0,41.0
8,3.6020212173461914,0.7728669294840239,0.04292918401447694,0.019375725733677636,0.019327462366542366,0.00016048432861614023,0.0,0.0,0.0013572733537703385,8.482958461064616e-05,1,0.006321210890431867,0.006321210890431867,optimal,9.0,3.3878645210472894e-13,-0.02124183166144348,-0.02124183166178227,7.492071696673022e-16,2.692300169526838e-17,5.465345465656648,0.00785516721127895,0.04187529227874646,1.0,46.0
9,4.0430097579956055,0.7726238514102876,0.026608792971903692,0.021479847838320357,0.021424164550763184,0.00018197191407309948,0.0,0.0,0.0015349015218268924,9.593134511418078e-05,1,0.006940933301350317,0.006940933301350317,optimal,9.0,3.7284113965930744e-13,-0.0236527102440209,-0.023652710244393742,4.617770265596369e-16,3.621235256101585e-17,5.163056456735353,0.00515377520732012,0.04660407722517606,1.0,50.0
10,4.4852752685546875,0.7723408634065075,0.027018007037810727,0.022152756337515858,0.02208414667748777,0.00018124271334395327,0.0,0.0,0.001732694420668146,0.00010829340129175913,1,0.0069633053646579665,0.0069633053646579665,optimal,9.0,5.179067757030243e-13,-0.024758730517569258,-0.02475873051808716,9.139840332632696e-16,2.3349451085602605e-16,4.718186177143484,0.005726416897022355,0.04881361339932128,1.0,49.0
