iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,-0.4230109269550345,0.0,6.175424166185784,6.093920218735341,0.0,0.0,1.0,1.0
1,0.3313889503479004,-0.8141159029640705,0.5893237324501928,0.8974683523152165,0.0008007541314838378,0.0,0.0,1.0,0.9333175155563823
2,0.5323238372802734,-0.8141120540019542,8.01178083958881e-05,0.7951782104395567,3.1369715516850944e-07,0.0,0.0,3.3333333333333335,0.8666495217547567
3,0.9966368675231934,-0.8141120709081853,2.1073424255447017e-08,0.4580429153766377,5.378151126205148e-14,0.0,0.0,11.111111111111112,0.6444228822496827
4,1.887139081954956,-1.226496642223494,0.5409917532948489,0.028193604891145974,0.00028304454202255177,0.0,0.0,11.111111111111112,0.27588609123052427
5,2.6226890087127686,-1.326817209443146,0.23236701302302346,0.0033298948032562596,3.9940719119416156e-05,0.001960431300123111,2.9728289047792317e-05,11.111111111111112,0.23696738978494997
6,3.5760087966918945,-1.334324250568274,0.02582614379820252,0.0011452336325875456,4.13460440902069e-06,0.0006659686317213825,2.442677059679799e-05,11.111111111111112,0.24187541837031104
7,4.8208630084991455,-1.335217236986558,0.004349404958108305,0.00034180274499275275,4.037475358055448e-08,0.00019851498883614735,8.246535982904978e-06,11.111111111111112,0.24303048597246407
8,4.997528076171875,-1.3353606452573175,0.0008789095522417495,0.00010404800501612042,5.7371413448081296e-05,5.429419497783805e-05,2.1544504099399574e-06,11.111111111111112,0.24329931199193916
9,5.2147016525268555,-1.3353887093589152,0.00021801380511321189,2.0917381851023413e-05,5.324912261203839e-06,1.2452833488583103e-05,5.279747663269038e-07,11.111111111111112,0.24336916623972613
10,5.620038747787476,-1.335394486258636,4.4902084690198435e-05,4.971319260705828e-06,2.319727991457225e-07,3.1229576938052587e-06,1.3282681033833995e-07,11.111111111111112,0.24338686361324446
11,5.988290071487427,-1.3353957230712283,1.0491909607160584e-05,1.219994098365459e-06,1.06410078119962e-08,7.429739801587274e-07,3.35892403646095e-08,11.111111111111112,0.24339129750801902
12,6.441512823104858,-1.3353959990110575,2.4903224320475712e-06,3.010450687520723e-07,7.567705085251993e-10,1.7630261538176817e-07,8.39390596911845e-09,11.111111111111112,0.24339243675446798
