iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
0,0.0,0.8060796666030555,1.608866012213709e-15,3.4264097511407066,2.319727004490311,2.521735594258551,0.0,0,0.0,0.0,27.06580499717811,0.5,1.0,1.0,,,
1,0.6331462860107422,0.803558943821644,1.5673518173087282,2.8851652247241213,1.8001162482975464,2.254719465160257,0.0,0,0.0,0.0,18.25838029518024,0.5,0.8686472441502823,1.1820441843067317,0.25,True,2.0
2,1.2427749633789062,0.8108723773166048,2.349753195772664,2.9300808351962027,1.1716737319639023,2.6181185731231613,0.0,0,0.5983389538358677,0.03739618461474173,13.70012048292177,0.5,0.6343464168334711,1.6139727863936857,0.5,True,1.0
3,1.8425583839416504,0.8078498872164457,1.9367478511116913,2.4595154737900784,0.9227105442848392,2.233665000185206,0.0,0,0.45668619885653916,0.028542887428533698,10.00970633757126,0.5,0.5527062723961245,2.036866275371238,0.25,True,2.0
4,2.4675722122192383,0.814837162610093,5.06427186751747,2.1399507307526657,0.8150732528627604,1.9705105792824185,0.0,0,0.17916592616331828,0.011553353961517864,7.7586477108547385,0.5,0.517786885584807,2.3138479286038116,0.125,True,3.0
5,3.094853162765503,0.8158043875945676,3.1512844635526203,2.126637307626907,0.8023060661860933,1.960262234704544,0.0,0,0.1903119575733947,0.012311632046989245,7.681074028813466,0.5,0.5137337554690612,2.357316168624669,0.015625,True,6.0
6,3.703119993209839,0.8120120995044082,6.505196501054654,1.9485561249183665,0.7346958725524099,1.8045401271446397,0.0,0,0.02550175200909144,0.0021442037841747945,6.101283137939836,0.5,0.4812088183391699,2.692166599749311,0.125,True,3.0
7,4.320122718811035,0.8107898290649497,3.0041828079054276,1.6600806635036909,0.5765408622923331,1.5566571306473795,0.0,0,0.016941695627479193,0.0010588559767174496,4.223705023179227,0.5,0.41939628790013733,3.4988318943667784,0.25,True,2.0
8,4.922526597976685,0.8105501953008687,1.3617430505823966,1.444210742277781,0.45989852994408703,1.3688612660816277,0.0,0,0.02137392072619454,0.0013358700453871587,3.0721257170670335,0.5,0.3652694725993862,4.691601208768027,0.25,True,2.0
9,5.5258636474609375,0.8107350876128608,1.6412963182915652,1.2780196278211173,0.3717171936611807,1.222541275625611,0.0,0,0.023522891497157833,0.0014701807185723646,2.398503507091346,0.5,0.3176524942353846,6.592619541445021,0.25,True,2.0
10,6.138189077377319,0.8108540543979476,1.4276474045048502,1.20527545252498,0.3175485778890984,1.1624404132399118,0.0,0,0.024168218935818612,0.0015105136834886632,2.149726041615646,0.5,0.29709408844411656,8.35117234279096,0.125,True,3.0
11,6.762860536575317,0.8104254843219345,1.635795770340615,1.1752232617537293,0.28614675369457765,1.1395939976303564,0.0,0,0.02439817374298182,0.0015248858589363638,2.0593784979423764,0.5,0.2875167603380294,9.666605631706044,0.0625,True,4.0
12,7.376033544540405,0.809140593682914,2.2561646638989337,1.1655254345191683,0.2717256415675098,1.1331447392119305,0.0,0,0.02444819466029509,0.001528012166268443,2.0436605263445027,0.5,0.2828790026045316,10.483540891277572,0.03125,True,5.0
13,7.9842369556427,0.8070586304187308,2.3333303108901693,1.1575547297388884,0.2596190830545718,1.1278011339973233,0.0,0,0.024402586115531172,0.0015251616322206982,2.0059110709514894,0.5,0.2782825034711746,11.347536753336636,0.03125,True,5.0
14,8.59861969947815,0.8040443650426287,1.590789920306708,1.1438550313235898,0.24029007400192906,1.1180682988413893,0.0,0,0.02425473451431976,0.001515920907144985,1.9087787914895509,0.5,0.26906176873934806,13.220548642482093,0.0625,True,4.0
15,9.211657524108887,0.8034904456046458,2.1535741571477613,1.1378919133335195,0.23830651234127817,1.1123935420135667,0.0,0,0.024261498141398528,0.001516343633837408,1.8757651984660282,0.5,0.2647561322857715,14.518620053554052,0.03125,True,5.0
16,9.819628953933716,0.8031475056650436,1.2692737407154226,1.1360070551012398,0.23127443391268432,1.1119510838163997,0.0,0,0.024268346826529837,0.0015167716766581148,1.8741270421905896,0.5,0.26265980580766796,15.302655936618002,0.015625,True,6.0
17,10.454588174819946,0.8026413887601054,0.9407020372651427,1.1355712270632279,0.2281125158906426,1.1121588148255448,0.0,0,0.02427884745546522,0.0015174279659665763,1.8641069701827981,0.5,0.26057722364451946,16.164357623880914,0.015625,True,6.0
