iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
12,0.8064119815826416,-0.48975290087234735,0.017290191810366805,0.0021248572924554942,0.002110708753032915,0.00020354987672052682,3.035269132410325e-05,11.312719465675377,0.2159638951725204,0.2159638951725204,optimal,6.0,2.2555523999427097e-07,-4.6227751660952003e-05,-4.645330690094532e-05,1.6248848451739075e-16,2.906634658035319e-15,0.38742048900000015,1.0,9.0
13,0.8707077503204346,-0.48978395550830744,0.016069857009000578,0.002209892019758069,0.002196490115865461,0.00020366408731342656,2.998487885903362e-05,11.312719465675377,0.21578460523501636,0.21578460523501636,optimal,6.0,1.9444710209081672e-07,-4.6741373726366415e-05,-4.6935820828457664e-05,1.9009290462614022e-16,1.1847209871657438e-14,0.34867844010000015,1.0,10.0
14,0.9366860389709473,-0.4898128164470155,0.014842716014659182,0.0022866174045917103,0.0022740456217601192,0.00020122059567451167,2.9454190612716122e-05,11.312719465675377,0.21560104815482634,0.21560104815482634,optimal,6.0,1.9119777412157587e-07,-4.765223444825574e-05,-4.784343222237745e-05,1.4791025417523254e-16,1.2297722060005858e-14,0.31381059609000017,1.0,11.0
15,1.0010578632354736,-0.4898395119757404,0.013633423906542935,0.00235401804618322,0.002342333493896362,0.0001968590795778935,2.875406904458678e-05,11.312719465675377,0.2154162551959453,0.2154162551959453,optimal,6.0,1.9007500267994206e-07,-4.858340862073707e-05,-4.877348362341359e-05,2.1259730124912958e-16,6.4545887984429085e-15,0.28242953648100017,1.0,12.0
16,1.0718467235565186,-0.48986678217428914,0.013847058596419465,0.0023626842998737,0.002351110505298845,0.00019591464398141523,2.86173245130201e-05,11.312719465675377,0.21523310744594834,0.21523310744594834,optimal,6.0,2.1407754625268355e-07,-4.935456530500381e-05,-4.95686428512562e-05,2.621573692892697e-16,1.3910673894435715e-14,0.28242953648100017,1.0,12.0
17,1.1419649124145508,-0.4898917311083671,0.012610929630280534,0.002411764301318566,0.002400834501352139,0.00019185238444544006,2.8059289930605315e-05,11.312719465675377,0.21503184506451356,0.21503184506451356,optimal,6.0,2.3692318969262777e-07,-4.9961701775189946e-05,-5.019862496488197e-05,2.3006111426886836e-16,1.904506442697371e-14,0.25418658283290013,1.0,13.0
18,1.2431848049163818,-0.489916953808727,0.012717414289831948,0.002404615190497912,0.0023937810239179364,0.00018997215934102307,2.7856080137103397e-05,11.312719465675377,0.2148382501076363,0.2148382501076363,optimal,6.0,2.536516858728428e-07,-5.0356252722256056e-05,-5.060990440812911e-05,2.0497181690383765e-16,1.1093379628699975e-14,0.25418658283290013,1.0,13.0
19,1.3089919090270996,-0.48994231413471145,0.012779686276315259,0.002390002787445106,0.002379057145841521,0.0001893964829888517,2.787429014575289e-05,11.312719465675377,0.21462985071961946,0.21462985071961946,optimal,6.0,2.651013445219091e-07,-5.050577043191929e-05,-5.077087177644181e-05,2.5267844162681906e-16,3.114696885144068e-14,0.25418658283290013,1.0,13.0
20,1.3772859573364258,-0.48996513771410255,0.011521417959598408,0.0024137321100246192,0.002403281757806604,0.00018510502719870647,2.7339990212785856e-05,11.312719465675377,0.21440878366613564,0.21440878366613564,optimal,6.0,2.703935361131369e-07,-5.039873720685377e-05,-5.066913074296745e-05,2.233433621121522e-16,8.292973988269389e-15,0.22876792454961012,1.0,14.0
21,1.9504008293151855,-0.48998785847235315,0.01151173292949524,0.0023866332695805757,0.002376303510025816,0.00018197170583508782,2.699433753014513e-05,11.312719465675377,0.21420068125180994,0.21420068125180994,optimal,6.0,2.6939020627323706e-07,-5.008788819938343e-05,-5.035727840565639e-05,2.612335334829998e-16,2.0749682956313915e-14,0.22876792454961012,1.0,14.0
22,2.100660800933838,-0.49001035018043615,0.011463682652573673,0.0023532730306259587,0.0023429538204586065,0.0001794591237940235,2.6754580705390385e-05,11.312719465675377,0.21398216355049812,0.21398216355049812,optimal,6.0,2.619905442780648e-07,-4.950809828858371e-05,-4.977008883286018e-05,1.6373481909777477e-16,1.440375322467005e-14,0.22876792454961012,1.0,14.0
23,2.165699005126953,-0.49003249499034573,0.011381773668112011,0.0023139614325201154,0.0023035881773188225,0.00017718192508323072,2.656034716402962e-05,11.312719465675377,0.21375548033355482,0.21375548033355482,optimal,6.0,2.4762336931716093e-07,-4.867599357284872e-05,-4.89236169421642e-05,3.0197625749474127e-16,1.3368581835981961e-14,0.22876792454961012,1.0,14.0
24,2.2362868785858154,-0.49005417606017804,0.011265902079218754,0.0022689603728075543,0.0022585043325744412,0.0001748424565988782,2.6363928665677877e-05,11.312719465675377,0.21352169194912118,0.21352169194912118,optimal,6.0,2.2724454601708e-07,-4.759209884904774e-05,-4.781934339506421e-05,1.833521199253084e-16,1.252608014742131e-14,0.22876792454961012,1.0,14.0
25,2.308978796005249,-0.49007527998558426,0.011116336016095381,0.002218604868433501,0.0022080670760782246,0.00017221331940861506,2.6127689387320456e-05,11.312719465675377,0.2132819814579436,0.2132819814579436,optimal,6.0,2.0440378779051132e-07,-4.626231996880637e-05,-4.6466723756597296e-05,1.686119647040215e-16,1.5129341244198882e-14,0.22876792454961012,1.0,14.0
26,2.3761677742004395,-0.49009569533949215,0.010933812009302631,0.00216325752378494,0.0021526695890106114,0.00016908783015912032,2.5815943159349312e-05,11.312719465675377,0.21303761587816325,0.21303761587816325,optimal,6.0,2.1420636402261324e-07,-4.468146287384311e-05,-4.489566923786573e-05,1.218347373595073e-16,3.46426750363583e-14,0.22876792454961012,1.0,14.0
27,2.445827007293701,-0.49011532629246224,0.010719868008152968,0.002103449171097264,0.0020928615849353034,0.0001653652689138918,2.5410333520663292e-05,11.312719465675377,0.21279003015110737,0.21279003015110737,optimal,6.0,2.26214809137266e-07,-4.289526250283347e-05,-4.31214773119698e-05,2.522789383726222e-16,2.4393120217207805e-14,0.22876792454961012,1.0,14.0
28,2.514508008956909,-0.49013617396812736,0.011640571012704827,0.0020036111521341718,0.001992357944659436,0.000164674137441978,2.5507194370369627e-05,11.312719465675377,0.21254067765432688,0.21254067765432688,optimal,6.0,2.403282011720906e-07,-4.0930723593566795e-05,-4.1171051794739405e-05,1.5516732721154187e-16,3.965841025374628e-14,0.25418658283290013,1.0,13.0
29,2.580847978591919,-0.49015584552411534,0.01130205005814371,0.00193058589962219,0.0019190768612797557,0.00016185644736105287,2.5263410009515382e-05,11.312719465675377,0.2122624918794736,0.2122624918794736,optimal,6.0,2.5816589050185067e-07,-3.8535669265858576e-05,-3.87938351563606e-05,1.4920906585906983e-16,1.0947870857022197e-13,0.25418658283290013,1.0,13.0
30,2.646437883377075,-0.4901742763319262,0.010933999579221705,0.0018541755973249697,0.0018426377810994601,0.00015729083959387102,2.4734039284102227e-05,11.312719465675377,0.2119864733339351,0.2119864733339351,optimal,6.0,2.7772649774089774e-07,-3.6023134898623505e-05,-3.630086139636321e-05,1.902246681415823e-16,1.0943132441908998e-13,0.25418658283290013,1.0,13.0
31,2.7133049964904785,-0.49019332501269436,0.011709217774847649,0.0017444841949401481,0.0017323137887251298,0.00015486973692321881,2.4570889983409018e-05,11.312719465675377,0.21171382786188353,0.21171382786188353,optimal,6.0,2.983709414609292e-07,-3.342956459704571e-05,-3.3727935538507276e-05,1.2866643921552028e-16,7.578476822288719e-14,0.28242953648100017,1.0,12.0
32,2.779684066772461,-0.49021267243612804,0.012431703712698632,0.001629514818691863,0.001616341521615088,0.00015365121995478126,2.462457618195985e-05,11.312719465675377,0.21141598447644255,0.21141598447644255,optimal,6.0,3.228264248366855e-07,-3.0457307194371683e-05,-3.078013361920915e-05,2.8146701835806004e-16,1.3291218706562058e-13,0.31381059609000017,1.0,11.0
33,2.8463079929351807,-0.490231914359145,0.013064709198874765,0.0015104997384291262,0.0014960996399627855,0.00015240771863167524,2.4694706963701574e-05,11.312719465675377,0.211094260534162,0.211094260534162,optimal,6.0,3.5192886734039673e-07,-2.713611994472065e-05,-2.7488048812060657e-05,2.213372205949513e-16,2.1417572793497228e-13,0.34867844010000015,1.0,10.0
34,2.9132049083709717,-0.4902505662572932,0.013561856017076594,0.0013888773126988143,0.00137328653329795,0.0001496939847041301,2.453869361496804e-05,11.312719465675377,0.21075075682075506,0.21075075682075506,optimal,6.0,3.944596264428029e-07,-2.352144172625153e-05,-2.3915901352694682e-05,2.3323292371408357e-16,3.985828535432104e-13,0.38742048900000015,1.0,9.0
35,2.9768707752227783,-0.4902680896659883,0.013870737601617028,0.001266073932855447,0.0012497103818851338,0.00014403090798062457,2.3899804597175513e-05,11.312719465675377,0.2103891198744734,0.2103891198744734,optimal,6.0,4.672844337679726e-07,-1.9711620171369576e-05,-2.017890460513752e-05,1.7282001106414362e-16,2.33383368228792e-13,0.43046721000000016,1.0,8.0
36,3.1025168895721436,-0.49028570694012114,0.015486136484945543,0.0011597913216532417,0.0011420744421749994,0.00014332075886230866,2.3674102757906053e-05,11.312719465675377,0.21001481384945464,0.21001481384945464,optimal,6.0,5.720070702719661e-07,-1.585891536334205e-05,-1.6430922433614664e-05,1.111545175314161e-16,5.063047775157591e-13,0.5314410000000002,1.0,6.0
37,3.169826030731201,-0.4903020359163615,0.016673864254968473,0.0010795675942429194,0.0010618475550668064,0.00014135504731141446,2.2712939221281463e-05,11.312719465675377,0.20959260483858774,0.20959260483858774,optimal,6.0,7.537873522647651e-07,-1.1628814328852286e-05,-1.2382601681117406e-05,2.0366408442009148e-16,4.865164431366222e-13,0.6561000000000001,1.0,4.0
38,3.235491991043091,-0.4903172575976885,0.019141232284261903,0.001119282260807005,0.001103375473960253,0.0001393317941393024,2.1773340163323293e-05,11.312719465675377,0.20913854667340748,0.20913854667340748,optimal,7.0,1.0697331572127902e-08,-7.539504498080066e-06,-7.550201829651286e-06,2.8681014565944605e-16,1.066487219666972e-12,0.9,1.0,1.0
39,3.300963878631592,-0.4903258274420102,0.015992874879656303,0.0009204031809860586,0.0009127023818428653,8.948042945344792e-05,1.3681603896540042e-05,11.312719465675377,0.20861214330972844,0.20861214330972844,optimal,7.0,1.7265364654161397e-08,-3.2134897521077446e-06,-3.2307551167618717e-06,2.7815380629147554e-16,2.5482647321190566e-12,1.0,1.0,0.0
40,3.3677408695220947,-0.490329713833759,0.011281720099376887,0.000643610884163122,0.0006408438551494573,4.541958867862461e-05,6.840846071342738e-06,11.312719465675377,0.20817195389818016,0.20817195389818016,optimal,7.0,2.6160614613008905e-08,-1.1933241124212865e-06,-1.2194847270339975e-06,1.5182416210673012e-16,2.308228212459631e-12,1.0,1.0,0.0
41,3.437403678894043,-0.4903315079784672,0.007799705250919696,0.0004422556943662616,0.0004413249068979803,2.2038189366968552e-05,3.282973189808405e-06,11.312719465675377,0.20786204520402482,0.20786204520402482,optimal,7.0,3.5153696902109406e-08,-4.969090580826428e-07,-5.320627549848727e-07,2.87548815142874e-16,7.946882564274754e-13,1.0,1.0,0.0
42,3.5096349716186523,-0.49033232003718574,0.005317478691233284,0.0003003337134369818,0.00030003550207483335,1.0344775761700342e-05,1.5291938919410778e-06,11.312719465675377,0.20764836208038792,0.20764836208038792,optimal,7.0,4.3398250619419104e-08,-2.058669186219905e-07,-2.4926516924155993e-07,2.3193009636503543e-16,1.872712448409368e-12,1.0,1.0,0.0
43,3.5787508487701416,-0.4903326837972654,0.0035904222760763643,0.00020228687935777532,0.00020219462061399395,4.743680090457669e-06,6.972674800448814e-07,11.312719465675377,0.2075030228580682,0.2075030228580682,optimal,7.0,5.046779191543002e-08,-8.636788808984762e-08,-1.3683568000513887e-07,1.7712765576195888e-16,1.4805928088089376e-12,1.0,1.0,0.0
44,3.6447229385375977,-0.49033284595768917,0.00240844680128667,0.00013547962553407602,0.0001354518364002337,2.1384073100039203e-06,3.1281980823002404e-07,11.312719465675377,0.2074050654537056,0.2074050654537056,optimal,7.0,5.617475652174835e-08,-3.702918211718277e-08,-9.320393863896132e-08,2.5494272894730995e-16,3.874881238718578e-13,1.0,1.0,0.0
45,3.715388774871826,-0.4903329181733085,0.001608428939676252,9.038560284866177e-05,9.037743226806546e-05,9.502757210566593e-07,1.3825827910959235e-07,11.312719465675377,0.20733944198602622,0.20733944198602622,optimal,7.0,6.053977362708061e-08,-1.631357821405425e-08,-7.685335184111656e-08,1.5723697029817845e-16,1.1167678288428445e-12,1.0,1.0,0.0
46,3.7944040298461914,-0.4903329504018954,0.0010709517351063476,6.014274534619162e-05,6.0140404372442076e-05,4.155350175061301e-07,5.992651627492954e-08,11.312719465675377,0.20729565698644817,0.20729565698644817,optimal,7.0,6.37372211479925e-08,-7.41704999717028e-09,-7.115427114512399e-08,2.42666914411679e-16,7.472105928324976e-13,1.0,1.0,0.0
47,3.8664801120758057,-0.4903329648611436,0.0007116541141094032,3.994824878788547e-05,3.994758693023044e-05,1.7696296383817867e-07,2.5051207561346608e-08,11.312719465675377,0.20726652164127377,0.20726652164127377,optimal,7.0,6.600578717779412e-08,-3.4950104602726965e-09,-6.950079763817258e-08,1.793638190496037e-16,1.8195461516741345e-12,1.0,1.0,0.0
48,3.936530828475952,-0.49033297140645477,0.0004722671372532925,2.6503082847559203e-05,2.650286699888846e-05,7.11313264678548e-08,9.603691882341071e-09,11.312719465675377,0.20724716926418266,0.20724716926418266,optimal,7.0,6.757946464029656e-08,-1.7143537914929236e-09,-6.92938184317636e-08,1.809038943730782e-16,9.957001467010007e-13,1.0,1.0,0.0
49,4.002990007400513,-0.4903329744094305,0.000313126742156078,1.7569172544331664e-05,1.7569033632357743e-05,2.4352538735561424e-08,2.783987122031343e-09,11.312719465675377,0.20723433033073171,0.20723433033073171,optimal,7.0,6.865434086580012e-08,-8.785462869862751e-10,-6.953288715278192e-08,1.6576460770174996e-16,1.1493764712110468e-12,1.0,1.0,0.0
50,4.0715789794921875,-0.4903329758135791,0.00020748932691294335,1.1640695686770336e-05,1.1640512425601028e-05,3.7186385914989017e-09,2.8604912242299246e-10,11.312719465675377,0.20722581937380488,0.20722581937380488,optimal,7.0,6.938086624858707e-08,-4.711323540062975e-10,-6.985199860256902e-08,1.581673561331456e-16,1.9422951259623882e-12,1.0,1.0,0.0
51,4.143069744110107,-0.4903329764870274,0.00013743611317590184,7.710080360213371e-06,7.709800627229743e-06,0.0,0.0,11.312719465675377,0.20722018041595908,0.20722018041595908,optimal,7.0,6.986849519402434e-08,-2.640341460464627e-10,-7.013252934000973e-08,2.110803719954691e-16,8.275075298078402e-13,1.0,1.0,0.0
52,4.210856914520264,-0.4903329768205583,9.101080373406113e-05,5.10562553351116e-06,5.105199066179235e-06,0.0,0.0,11.312719465675377,0.20721644561686295,0.20721644561686295,optimal,7.0,7.019424898149192e-08,-1.5397941270089073e-10,-7.034822839412486e-08,7.090010483456583e-17,6.690264425743362e-13,1.0,1.0,0.0
53,4.281552791595459,-0.49033297699213185,6.025737370306126e-05,3.3806347699561762e-06,3.3799865864345094e-06,0.0,0.0,11.312719465675377,0.20721397255541987,0.20721397255541987,optimal,7.0,7.041118569945191e-08,-9.285961601502213e-11,-7.050404531555232e-08,2.720530802677498e-16,1.2783983557595388e-12,1.0,1.0,0.0
54,4.387842893600464,-0.4903329770841385,3.989122090899123e-05,2.2385309865627337e-06,2.2375478779782097e-06,0.0,0.0,11.312719465675377,0.20721233522637647,0.20721233522637647,optimal,7.0,7.055535519413174e-08,-5.7507798703628275e-11,-7.061286299280566e-08,1.8052818405087634e-16,2.0095427243038454e-12,1.0,1.0,0.0
55,4.456661939620972,-0.49033297713559126,2.6406600332473983e-05,1.482645598652787e-06,1.4811567459609142e-06,0.0,0.0,11.312719465675377,0.20721125131767895,0.20721125131767895,optimal,7.0,7.065103489632487e-08,-3.63350339160004e-11,-7.068736993025948e-08,1.4360572060226792e-16,1.0027091147610443e-12,1.0,1.0,0.0
56,4.573033809661865,-0.49033297716550844,1.7479349602094293e-05,9.826659976515466e-07,9.80414048409232e-07,0.0,0.0,11.312719465675377,0.20721053381938845,0.20721053381938845,optimal,7.0,7.071447532663966e-08,-2.3293178016202966e-11,-7.073776850467381e-08,1.4481734417210797e-16,1.2658049951628279e-12,1.0,1.0,0.0
