iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,3000000000007.0,0.0,2000000000003.0,2000000000003.0,1.4286357128393512,0.0,0,0.0,0.0,1.0,,1.0,,,,,,,,,,
1,0.06366848945617676,2096966239010.719,2.221373723446423,606683627647.6667,606683627647.6667,144.6186301984362,0.0,0,0.13659365662910267,0.027025764741821855,4525.353739329728,4524.853739329728,4524.853739329728,unknown,8.0,47900.723081738164,-1000000062038.1232,-1000000108121.7268,0.3366014187452713,4.73766481715643e-12,1.0,1.0,0.0
2,0.09356474876403809,2601673800339.0137,0.7456570830661235,2882842870694.682,2878350658694.5923,160874182849.71637,0.0,0,0.023330832505695058,0.006524319128404071,6931295317573.908,6931295317573.408,6931295317573.408,optimal,17.0,0.029655242722306952,692282629294.6339,692282629294.6044,1.913032850187731e-16,3.2584240270965194e-14,1.0,1.0,0.0
3,0.12291526794433594,2637786083364.2295,0.3531026509067475,1888634754502.676,1888403768222.7676,29537164343.17652,0.0,0,0.0025757310692579513,0.0008715532841053827,10647580270337.264,10647580270336.764,10647580270336.764,optimal,18.0,0.06737350802611289,214816924281.3819,214816924281.31448,1.7948806228428718e-16,6.05745012836164e-16,1.0,1.0,0.0
4,0.15234971046447754,2469181692278.177,0.22498369813330021,1969775288849.4426,1969775237712.3384,448839844.440167,0.0,0,0.0,0.0,10647580270337.264,10561830287281.742,10561830287281.742,optimal,18.0,0.02689014946820028,-58594231604.29795,-58594231604.3248,2.2008685107968835e-16,1.6122261074960313e-15,1.0,1.0,0.0
5,0.18204188346862793,2314755104294.6265,0.16598031513620487,1257880986055.102,1257880665520.4165,897991575.4968308,0.0,0,0.0,0.0,10647580270337.264,8634857881874.679,8634857881874.679,optimal,18.0,0.0037930238919484057,-82666600192.59436,-82666600192.58932,8.093223230408078e-16,6.859981666801044e-14,1.0,1.0,0.0
6,0.21212291717529297,2163376149252.8691,0.19820492089659938,802516130760.3724,802515283143.6521,1166383926.1162345,0.0,0,0.0,0.0,10647580270337.264,6687601635237.417,6687601635237.417,optimal,20.0,0.0011610660934807762,-87678816708.6897,-87678816708.6883,3.9067150208690093e-16,2.5088987157900812e-14,1.0,1.0,0.0
7,0.2434220314025879,2026093799404.4326,0.3016980508252322,1174813244410.191,1174798306385.9124,5924403294.107262,0.0,0,0.0,0.0,10647580270337.264,6791685820894.067,6791685820894.067,optimal,18.0,0.019233199860402034,-101669208811.71509,-101669208811.7218,2.0326907558273977e-15,1.7620774070506764e-13,1.0,1.0,0.0
8,0.27433180809020996,2022673117280.9817,0.14482660242029977,471667483966.9497,471567476632.6576,9712384569.235218,0.0,0,0.0,0.0,10647580270337.264,2163990083625.3625,2163990083625.3625,optimal,18.0,0.0002523893496471262,-14787813803.721764,-14787813803.721989,2.4564684888772297e-16,8.440994436027261e-14,0.5904900000000002,1.0,5.0
9,0.30570149421691895,2000854120383.131,0.14623080113595238,114903525916.75284,114903386175.42604,179202463.16332334,0.0,0,0.0007438053977866666,8.912240527839902e-05,10647580270337.264,240913857150.18936,240913857150.18936,optimal,17.0,0.0007782294260845788,-21940733367.351555,-21940733367.352333,2.338713641710928e-16,2.0207071031233014e-16,1.0,1.0,0.0
10,0.33708810806274414,2000026606166.0781,0.08801099621909819,14665669797.689493,14665669758.21854,1075981.3797335054,0.0,0,0.0,0.0,10647580270337.264,1340695934.980152,1340695934.980152,optimal,14.0,9.66147458147134e-06,-949237772.5046792,-949237772.5046889,1.5409259920264792e-16,1.353316136681325e-16,1.0,1.0,0.0
11,0.3696579933166504,2000000033601.9702,0.09671747960323797,396605559.30481887,396605559.30276066,1277.722681978823,0.0,0,0.0,0.0,10647580270337.264,6024505.70959174,6024505.70959174,optimal,15.0,2.174116219056062e-05,-26661142.1698319,-26661142.169853523,4.141654138952041e-14,1.551596277839124e-15,1.0,1.0,0.0
12,0.402451753616333,2000000000329.1777,0.0015112875280045245,38954069.81428209,38954069.81428126,8.029978657727389,0.0,0,0.0,0.0,10647580270337.264,383988.59637371294,383988.59637371294,optimal,13.0,3.3168674990361563e-09,-33642.03341020354,-33642.03341020686,2.097009061296611e-16,3.220144499075914e-16,0.9,1.0,1.0
13,0.435762882232666,2000000000223.6846,0.017262073506378924,31047165.226409588,31047165.22639091,34.05753622757501,0.0,0,0.0,0.0,10647580270337.264,2016.7378531083277,2016.7378531083277,optimal,9.0,3.1515669340626453e-10,-363.2640271376673,-363.26402713796557,1.8520259736361594e-14,2.794469545435668e-13,0.1500946352969992,1.0,18.0
14,0.46756958961486816,2000000000196.3975,0.016637116902280785,13637036.413451636,13637036.409284862,337.11258758376226,0.0,0,0.0,0.0,10647580270337.264,25385.859605748425,25385.859605748425,optimal,11.0,9.823273239494151e-12,-653.031344993098,-653.0313449931073,1.2343561416062726e-16,2.964519455149191e-13,0.22876792454961012,1.0,14.0
15,0.5018050670623779,2000000000157.1816,0.011560564414383094,26202262.04273963,26202261.942355495,2293.5960639812356,0.0,0,0.0,0.0,10647580270337.264,251573.81398015138,251573.81398015138,optimal,14.0,9.23070625901744e-11,-3028.200411644313,-3028.200411644401,2.407009158555663e-16,5.906924125589509e-13,0.07976644307687257,1.0,24.0
16,0.5349915027618408,2000000000095.1807,0.011862525303459468,16315388.496054543,16315388.492059968,361.03473949138623,0.0,0,0.0,0.0,10647580270337.264,137789.18564835348,137789.18564835348,optimal,17.0,4.283213036377913e-10,-722.6798737596239,-722.6798737600521,2.800058741574342e-16,7.371656361759064e-13,0.0984770902183612,1.0,22.0
17,0.5677063465118408,2000000000046.3438,0.010363391023693116,13816976.767039241,13816976.76653698,117.81116300935409,0.0,0,0.0,0.0,10647580270337.264,7001.371825456594,7001.371825456594,optimal,10.0,7.89734906985718e-12,-230.90266294823547,-230.90266294824337,3.6121727055256066e-16,4.418873572510336e-13,0.2058911320946491,1.0,15.0
18,0.600369930267334,2000000000043.576,0.02052163265621906,10071324.003376102,10071324.002152402,156.99857644389886,0.0,0,0.0,0.0,10647580270337.264,11225.244284839053,11225.244284839053,unknown,15.0,1.4305039609121884e-14,-207.81327355195333,-207.81327355195336,2.0047768952490076e-16,4.832202947332558e-12,0.0523347633027361,1.0,28.0
19,0.6341135501861572,2000000000029.6006,0.010147683635571923,10527313.68576279,10527313.665239608,657.3491788285014,0.0,0,0.0,0.0,10647580270337.264,72074.32593836721,72074.32593836721,unknown,17.0,6.701761612955833e-13,-871.906450286219,-871.90645028622,2.1491669747361275e-16,4.955642875757805e-12,0.042391158275216244,1.0,30.0
20,0.6667752265930176,2000000000018.673,0.009880880608773724,7508411.406532558,7508411.406532504,0.9000933836264146,0.0,0,0.0,0.0,10647580270337.264,75.05957926349112,75.05957926349112,optimal,9.0,4.119765123036528e-13,-25.129225545971487,-25.12922554597189,3.809310384052955e-16,5.933287312074516e-13,0.34867844010000015,1.0,10.0
21,0.6983587741851807,2000000000015.2126,0.01284110016493545,6578720.838452299,6578720.838451079,4.007111230932425,0.0,0,0.0,0.0,10647580270337.264,291.12341424890093,291.12341424890093,optimal,11.0,2.399532430804504e-13,-17.36495699564577,-17.36495699564598,3.042424396363745e-16,8.997022439958498e-13,0.1500946352969992,1.0,18.0
22,0.7302055358886719,2000000000011.244,0.005790959648231793,2611608.6426675534,2611608.6426637922,4.432196837975663,0.0,0,0.0,0.0,10647580270337.264,258.2806342045351,258.2806342045351,optimal,10.0,1.682082246614472e-13,-14.419675214217072,-14.419675214217236,1.29066413617551e-16,9.742980371227815e-13,0.1500946352969992,1.0,18.0
23,0.7613723278045654,2000000000009.6086,0.011510918061002278,4075444.151048698,4075444.1510486845,0.33091052220723693,0.0,0,0.0,0.0,10647580270337.264,33.85789062318188,33.85789062318188,optimal,9.0,2.4775378751695407e-13,-6.191464323549483,-6.191464323549731,3.8211538630901617e-17,9.216922424388678e-13,0.43046721000000016,1.0,8.0
24,0.7919521331787109,2000000000008.1736,0.005361317741833989,3064530.8867310085,3064530.8867310067,0.10388304552177915,0.0,0,0.0,0.0,10647580270337.264,14.25218130894532,14.25218130894532,optimal,9.0,4.812483281402736e-13,-3.6957905648011207,-3.6957905648015936,1.3005646334687335e-15,6.685509646322884e-13,0.25418658283290013,1.0,13.0
