iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
0,0.0,3000000000007.0,0.0,2000000000003.0,2000000000003.0,1.4286357128393512,0.0,0,0,0.0,4.000000000012e+24,0.5,1.0,1.0,,,
1,0.05806708335876465,2305572809006.5024,0.4636476090007036,988854382001.2733,988854382001.2733,1.0664402976962537,0.0,0,0,0.0,9.778329888031202e+23,0.5,0.6647249999996994,1.245000000001745,0.5,True,1.0
2,0.10243892669677734,2129062402414.8171,0.23182380450021398,551633550137.9058,551633550137.9058,0.8352443532945146,0.0,0,0,0.0,3.0429957363774936e+23,0.5,0.4460511386779338,1.561745049521987,0.5,True,1.0
3,0.14499998092651367,2057958543701.8796,0.1666949386224469,313351942630.9997,313351942630.9997,0.6279752134349571,0.0,0,0,0.0,9.818943995062136e+22,0.5,0.301121880509667,1.9644792609693953,0.5,True,1.0
4,0.1898965835571289,2026769475700.0894,0.12849048766882987,179366735812.71014,179366735812.71014,0.45720017837946847,0.0,0,0,0.0,3.2172425916106555e+22,0.5,0.20552905854476386,2.453885421011762,0.5,True,1.0
5,0.23335695266723633,2004976473211.5044,0.20227840084515913,52052150164.94362,52052150164.94362,0.21259163782283355,0.0,0,0,0.0,2.70942633679384e+21,0.5,0.05801903087573895,3.5422426458216063,1.0,True,0.0
6,0.2721421718597412,2000959130030.4536,0.12833748854657015,15295521754.289944,15295521754.289944,0.09883994866125119,0.0,0,0,0.0,2.33952985735957e+20,0.5,0.03075794399922695,2.9009517980010684,1.0,True,0.0
7,0.31084561347961426,2000187474127.8625,0.0838523616028873,4516055527.3742,4516055527.3742,0.05061630047451271,0.0,0,0,0.0,2.0394757526327063e+19,0.5,0.015929619671618264,1.5378979461288305,1.0,True,0.0
8,0.3493342399597168,2000036861860.9048,0.0554210659621937,1336034518.0702121,1336034518.0702121,0.02587892328783889,0.0,0,0,0.0,1.784988233475104e+18,0.5,0.00816370545565923,0.7964825451640279,1.0,True,0.0
9,0.3884146213531494,2000007266584.0889,0.036808071385256234,395593854.9614457,395593854.9614457,0.013205314007598454,0.0,0,0,0.0,1.5649449808325734e+17,0.5,0.004168250564893918,0.40818870015537667,1.0,True,0.0
10,0.42806434631347656,2000001434088.861,0.02449783036347425,117177817.72323222,117177817.72323222,0.00673257221079844,0.0,0,0,0.0,1.3730640966379032e+16,0.5,0.0021254971685465652,0.2084205091571993,1.0,True,0.0
11,0.4668610095977783,2000000283169.255,0.01631982401880564,34714729.20847883,34714729.20847883,0.0034313290425118936,0.0,0,0,0.0,1205112424018012.8,0.5,0.0010833435294679548,0.10629428820726257,1.0,True,0.0
12,0.5064656734466553,2000000055930.338,0.010876316319074647,10285237.56778107,10285237.56778107,0.0017482855672942045,0.0,0,0,0.0,105786111825695.06,0.5,0.0005519994552765346,0.05421574408165808,1.0,True,0.0
13,0.5447070598602295,2000000011052.6985,0.007249875613438805,3047410.1973711364,3047410.1973711364,0.0008903907798870463,0.0,0,0,0.0,9286708911041.588,0.5,0.0002811604375396447,0.027723307492902104,1.0,True,0.0
14,0.5825958251953125,2000000002188.7798,0.004835020266610106,903144.3634529373,903144.3634529373,0.0004535493062459448,0.0,0,0,0.0,815669741236.8114,0.5,0.0001432480964470812,0.014375071144288827,1.0,True,0.0
15,0.6194405555725098,2000000000437.9573,0.003301920903130821,271290.99016601744,271290.99016601744,0.0002322067778281392,0.0,0,0,0.0,73598801345.2582,0.5,7.335666686667007e-05,0.007998324323977866,1.0,True,0.0
16,0.6559545993804932,2000000000092.1355,0.004246796794734783,128709.86761024734,128709.86761024734,0.00012068850980005817,0.0,0,0,0.0,16566230020.247396,0.5,3.810292357755377e-05,0.00613078627056913,1.0,True,0.0
17,0.6951014995574951,2000000000067.127,0.004723828495994084,109201.74169182211,109201.74169182211,0.00010104875635966076,0.0,0,0,0.0,11925020388.52744,0.5,3.189522433332524e-05,0.0083168106743626,0.25,True,2.0
18,0.7355525493621826,2000000000057.7295,0.003337106940342026,99320.22400858406,99320.22400858406,8.911704810822494e-05,0.0,0,0,0.0,9864506897.115318,0.5,2.743633161220007e-05,0.013552599997278324,0.125,True,3.0
19,0.7812066078186035,2000000000057.2012,0.000276154679459591,98562.08677504459,98562.08677504459,8.859621744024138e-05,0.0,0,0,0.0,9714484949.45142,0.5,2.7234261158585928e-05,0.015984505100629657,0.0078125,True,7.0
20,0.82846999168396,2000000000056.942,0.00014928937452379591,98181.85377128041,98181.85377128041,8.834990071770945e-05,0.0,0,0,0.0,9639676409.96509,0.5,2.7141111973038328e-05,0.017878424072664403,0.00390625,True,8.0
21,0.8759403228759766,2000000000056.684,0.00016010982419357582,97803.4283967454,97803.4283967454,8.807586703880281e-05,0.0,0,0,0.0,9565510606.157303,0.5,2.702973739112094e-05,0.020457669850684125,0.00390625,True,8.0
22,0.9256420135498047,2000000000056.554,8.997603823506111e-05,97613.83021481575,97613.83021481575,8.794659574521365e-05,0.0,0,0,0.0,9528459849.206875,0.5,2.6978672856279582e-05,0.022397357972287476,0.001953125,True,9.0
23,0.976069450378418,2000000000056.49,4.998221979823765e-05,97518.89826291209,97518.89826291209,8.788692586652985e-05,0.0,0,0,0.0,9509935518.412199,0.5,2.6956289494609353e-05,0.023700957367918905,0.0009765625,True,10.0
24,1.0278022289276123,2000000000056.426,5.424774640161589e-05,97424.0915923556,97424.0915923556,8.7822736614893e-05,0.0,0,0,0.0,9491453622.59569,0.5,2.6930935199548432e-05,0.025290854152137953,0.0009765625,True,10.0
25,1.082381010055542,2000000000056.3936,3.0479395479411654e-05,97376.64073608692,97376.64073608692,8.779327836322733e-05,0.0,0,0,0.0,9482210161.044939,0.5,2.6919957262107206e-05,0.02631272725730859,0.00048828125,True,11.0
26,1.1353509426116943,2000000000056.3772,1.6612094929318983e-05,97352.89963446466,97352.89963446466,8.777975784637146e-05,0.0,0,0,0.0,9477587067.23815,0.5,2.6915252959032223e-05,0.02691660542468093,0.000244140625,True,12.0
27,1.2017662525177002,2000000000056.3767,2.194521687343274e-06,97349.92919517148,97349.92919517148,8.777830025677407e-05,0.0,0,0,0.0,9477008714.3049,0.5,2.6914816350167367e-05,0.027000132599500938,3.0517578125e-05,True,15.0
28,1.2766270637512207,2000000000056.3723,4.4276011603386604e-06,97343.98958459657,97343.98958459657,8.777530188928178e-05,0.0,0,0,0.0,9475852308.246038,0.5,2.6913888829371552e-05,0.02716970449862891,6.103515625e-05,True,14.0
29,1.337390661239624,2000000000056.37,2.2510126353244406e-06,97341.0194322934,97341.0194322934,8.777384158310503e-05,0.0,0,0,0.0,9475274064.11812,0.5,2.6913450373322537e-05,0.027257005154298537,3.0517578125e-05,True,15.0
30,1.4248855113983154,2000000000056.3657,4.538204847803711e-06,97335.080422355,97335.080422355,8.77708320115671e-05,0.0,0,0,0.0,9474117880.826311,0.5,2.691251539463742e-05,0.027434139070106636,6.103515625e-05,True,14.0
31,1.4833409786224365,2000000000056.3643,2.3102567321802493e-06,97332.1105536347,97332.1105536347,8.776936870962383e-05,0.0,0,0,0.0,9473539744.824965,0.5,2.6912074905915186e-05,0.027525491719918735,3.0517578125e-05,True,15.0
32,1.5412864685058594,2000000000056.3613,2.33073406022483e-06,97329.14078798557,97329.14078798557,8.776790433715143e-05,0.0,0,0,0.0,9472961646.527515,0.5,2.6911633691412502e-05,0.027618267396869376,3.0517578125e-05,True,15.0
33,1.5985400676727295,2000000000056.3606,2.355090696008041e-06,97326.1711024961,97326.1711024961,8.776643870941374e-05,0.0,0,0,0.0,9472383581.472347,0.5,2.6911191628280007e-05,0.027712649728285528,3.0517578125e-05,True,15.0
34,1.6544227600097656,2000000000056.355,4.756902521465142e-06,97320.23310106272,97320.23310106272,8.776340599801897e-05,0.0,0,0,0.0,9471227770.845182,0.5,2.6910241277852042e-05,0.02790459726768643,6.103515625e-05,True,14.0
