iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
0,0.0,3000000007.0,0.0,2000000003.0,2000000003.0,1.5811388300841893,0.0,0,0,0.0,4.000000012e+18,0.5,1.0,1.0,,,
1,0.07090044021606445,2305572815.435465,0.4636476088808067,988854383.4586396,988854383.4586396,1.1510781017225198,0.0,0,0,0.0,9.778329916853663e+17,0.5,0.6824999997485,1.2000000017,0.5,True,1.0
2,0.11373424530029297,2045678486.2968235,0.441108940275589,264111832.68068793,264111832.68068793,0.7249558361006113,0.0,0,0,0.0,6.97550601619517e+16,0.5,0.2203383842229723,1.6022727529727918,1.0,True,0.0
3,0.15471959114074707,2008311847.5435534,0.23571593234861685,76065306.95007136,76065306.95007136,0.36014858273199923,0.0,0,0,0.0,5785930921408575.0,0.5,0.11333438331301988,1.1016927362948112,1.0,True,0.0
4,0.1966264247894287,2001589812.4140196,0.14698591408797046,22293600.690963946,22293600.690963946,0.18428725323843012,0.0,0,0,0.0,497004631768148.1,0.5,0.058185591369862774,0.5666742212644452,1.0,True,0.0
5,0.23575711250305176,2000309791.8958592,0.09544119653862403,6575381.932761608,6575381.932761608,0.09402850644222423,0.0,0,0,0.0,43235647561687.79,0.5,0.0296946518179386,0.2909333757722056,1.0,True,0.0
6,0.27512574195861816,2000060837.0486784,0.06292044460580634,1944401.7446069485,1944401.7446069478,0.047873854351682364,0.0,0,0,0.0,3780698144430.545,0.5,0.015120040974297023,0.14848623514509576,1.0,True,0.0
7,0.3124210834503174,2000011991.3724246,0.041743282649164985,575616.504022323,575616.5040223225,0.02432816050449031,0.0,0,0,0.0,331334359702.88104,0.5,0.007684804555358439,0.07563231536913803,1.0,True,0.0
8,0.3496131896972656,2000002371.4872541,0.02776951167760643,170487.8562844933,170487.85628449285,0.012336629168160898,0.0,0,0,0.0,29066109140.48203,0.5,0.003897865324235683,0.038505026745573094,1.0,True,0.0
9,0.3892090320587158,2000000473.7813668,0.01850730405371963,50524.16831648457,50524.16831648418,0.006244298306489326,0.0,0,0,0.0,2552691584.0724635,0.5,0.0019734845995536972,0.019695783849327186,1.0,True,0.0
10,0.4286844730377197,2000000099.1674383,0.012782497395385145,15278.050661059044,15278.050661058716,0.0031637922818406527,0.0,0,0,0.0,233418832.00188673,0.5,0.001000127042030496,0.010401595717495112,1.0,True,0.0
11,0.4674875736236572,2000000025.2469945,0.01916865593539676,8292.954969103643,8292.954969103484,0.001623562587664459,0.0,0,0,0.0,68773102.11958084,0.5,0.0005130261044940791,0.006468289281089717,1.0,True,0.0
12,0.5087215900421143,2000000015.9524362,0.04656145417205213,8095.4874183731245,8095.487418373035,0.001201476879108311,0.0,0,0,0.0,65536916.541038245,0.5,0.00037989712031834207,0.0072562743777017545,0.5,True,1.0
13,0.5501508712768555,2000000013.5251293,0.05172856051813891,7635.179727886554,7635.1797278864915,0.0009747380648345559,0.0,0,0,0.0,58295969.47713228,0.5,0.0003017057923535918,0.011467650147084698,0.25,True,2.0
14,0.5966298580169678,2000000013.4146473,0.005409583312929391,7526.73202616564,7526.732026165578,0.0009630739890026098,0.0,0,0,0.0,56651694.99370994,0.5,0.00029719970670416367,0.01428951931277447,0.015625,True,6.0
15,0.6440753936767578,2000000013.3615751,0.00303158071905373,7471.176542728678,7471.176542728617,0.000957291778250039,0.0,0,0,0.0,55818478.932621665,0.5,0.00029491526924657407,0.016922989043289646,0.0078125,True,7.0
16,0.6921050548553467,2000000013.3101137,0.00332498053561729,7416.533397691958,7416.533397691897,0.0009502559625305361,0.0,0,0,0.0,55004967.63908258,0.5,0.0002917964145569457,0.02112761960725717,0.0078125,True,7.0
17,0.7416996955871582,2000000013.2976153,0.0009055181924915141,7402.314530999377,7402.314530999316,0.000948937182201656,0.0,0,0,0.0,54794260.4158469,0.5,0.0002912686542837758,0.023034375180840762,0.001953125,True,9.0
18,0.7907085418701172,2000000013.2857523,0.0010874177881777497,7388.199936286291,7388.199936286231,0.0009473640591106963,0.0,0,0,0.0,54585498.29854312,0.5,0.0002905645380396282,0.025779163493967437,0.001953125,True,9.0
19,0.8423197269439697,2000000013.2828472,0.00028794563395371045,7384.6155983429535,7384.6155983428935,0.0009470826664379692,0.0,0,0,0.0,54532547.53529241,0.5,0.0002904562132767255,0.026702789900806923,0.00048828125,True,11.0
20,0.8942887783050537,2000000013.2803307,0.00040607150407765997,7381.04801485328,7381.048014853219,0.0009467462623573243,0.0,0,0,0.0,54479869.79757186,0.5,0.00029030541819565896,0.028102226517811264,0.00048828125,True,11.0
21,0.9525256156921387,2000000013.2790375,0.00019216552916115947,7379.254680962014,7379.254680961953,0.0009466101974025732,0.0,0,0,0.0,54453399.64650214,0.5,0.00029025011498086444,0.02883772678656609,0.000244140625,True,12.0
22,1.0370616912841797,2000000013.2787101,4.713866644741138e-05,7378.804811907238,7378.804811907177,0.0009465820986110763,0.0,0,0,0.0,54446760.45222775,0.5,0.0002902399977189799,0.02902784243398393,6.103515625e-05,True,14.0
23,1.1033236980438232,2000000013.2783864,4.7605791254983154e-05,7378.354985936426,7378.354985936365,0.0009465540384677717,0.0,0,0,0.0,54440122.29849525,0.5,0.0002902298386494958,0.02922239010515099,6.103515625e-05,True,14.0
