iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,second_order_residual,mu,num_inner,inner_status,TR_radius,dxtype,normdx,minxfeasi,minyfeasi,compl,mineigvalHw,ared/pred,radius_update,dual_clipping,maxabsLagmult
3,41.84140729904175,40000009.52439,0.0004484174421896174,3.245117171140781,3.243818424992685,0.09180130778327937,0.0,0,0,0.0,1.842290999324339,0.023704440481827405,16.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.00044841745853013113,0.0035143500940566863,0.023470722700438637,1.3082887022377656e-05,,0.994094945053671,unchanged,False,6.745037908024559
3,41.91022729873657,40000009.52438984,2.4165622502903473e-07,0.19610393304816578,0.1732865981078199,0.0918069031891306,0.0,0,0,0.0,2.9194133512825338,0.023704440481827405,17.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,2.3679786415091407e-07,0.0035143500780754258,0.023470723588626216,6.136684471061931e-11,,0.9963933398761204,unchanged,False,6.745042455983405
3,42.01025986671448,40000009.52471248,0.0006866413354768228,2.7247486248067236,2.7232016678830213,0.09180274737317032,0.0,0,0,0.0,4.761581353524251,0.023704440481827405,18.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0006866414179410957,0.0035114893478531096,0.02347068519057463,9.527486680902832e-06,,0.9976222582462752,unchanged,False,6.750538320057449
3,42.07998299598694,40000009.524712384,1.7184857420132762e-07,0.10835899228768521,0.05756008803872002,0.09180690319675,0.0,0,0,0.0,0.04569430641368803,0.023704440481827405,19.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,1.7550041834307218e-07,0.003511489333373974,0.023470685807078374,5.383239063118261e-11,,0.9971982091017227,unchanged,False,6.750537515958839
3,42.20395350456238,40000009.52435113,0.00041139134976073886,4.167623824824938,4.166612608245291,0.09180260377471232,0.0,0,0,0.0,1.8237929088382907,0.023704440481827405,20.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0004113913657658936,0.0035103660457742906,0.023470724931812258,1.0074342892079599e-05,,0.9921503974100652,unchanged,False,6.752693978929971
3,42.27292561531067,40000009.52435067,3.157499447527106e-07,0.3020469849102683,0.2877566222006637,0.09180690318842233,0.0,0,0,0.0,2.2109529263458305,0.023704440481827405,21.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,3.1480557028141587e-07,0.003510366031135823,0.0234707256031767,6.276045295278084e-11,,1.0055971017576932,unchanged,False,6.752697659329397
3,42.372661113739014,40000009.52463123,0.000700827955476191,5.884864859272663,5.884148747623263,0.09180374581601454,0.0,0,0,0.0,2.731009514253343,0.023704440481827405,22.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0007008280499902532,0.0035073433179470146,0.0234706921945196,7.179606284842002e-06,,1.014149948175132,unchanged,False,6.7585172435174705
3,42.44213008880615,40000009.524629764,5.824810351637682e-07,0.27629629812970496,0.26059765324783607,0.09180690323662702,0.0,0,0,0.0,1.188508704286965,0.023704440481827405,23.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,5.81697871712213e-07,0.0035073432999191646,0.02347069265481706,2.0943084109034227e-10,,1.0039004436123677,unchanged,False,6.758517332017249
3,42.544368505477905,40000009.52431289,0.00048013913033335335,12.366822254811122,12.366481503474521,0.09180362909067528,0.0,0,0,0.0,2.1210065462628043,0.023704440481827405,24.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.00048013915158921945,0.003505536742656838,0.023470727118251714,7.72986043015179e-06,,0.9882418391539217,unchanged,False,6.761996288599332
3,42.61356472969055,40000009.5243103,4.5783196376971434e-07,0.4152527637949058,0.40497697509374386,0.09180690324386823,0.0,0,0,0.0,1.3123742020518936,0.023704440481827405,25.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,4.568820608495155e-07,0.003505536728116717,0.023470727607673054,1.4785011791606773e-10,,0.9972491079067611,unchanged,False,6.762000321290658
3,42.71875262260437,40000009.52431031,3.942476676500724e-08,0.0990917426962074,0.037291634346570485,0.09180690321720397,0.0,0,0,0.0,2.392547180047742,0.023704440481827405,26.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,4.004220864848044e-08,0.003505536697798097,0.023470727604497487,1.8588550812792951e-13,,1.0016392165808503,unchanged,False,6.762000379776374
3,42.82331466674805,40000009.52456111,0.0004951827592344711,1.4764064571901823,1.4735494445683102,0.09180447290458958,0.0,0,0,0.0,1.8309459721251728,0.023704440481827405,27.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0004951827888556425,0.0035035394204686226,0.02347069809381136,5.575650284307839e-06,,1.001295243791099,unchanged,False,6.765855017452591
3,42.895434617996216,40000009.524561115,1.1250129990683127e-07,0.16225027295009467,0.13377833754034416,0.09180690321169736,0.0,0,0,0.0,1.6485313374426587,0.023704440481827405,28.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,1.1562136794091179e-07,0.003503539405022394,0.023470698449538016,1.3022653744241594e-11,,0.9988639068887402,unchanged,False,6.765855251355228
3,43.002821922302246,40000009.52428697,0.0003112810412594369,2.1910581159827016,2.189133988495738,0.09180440090979686,0.0,0,0,0.0,2.7582608188268276,0.023704440481827405,29.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.00031128104896452244,0.0035027083773304596,0.023470728558018825,5.872380890124994e-06,,0.994714055805922,unchanged,False,6.767458688904588
3,43.0807363986969,40000009.524286896,1.9880628681371138e-07,0.09546684899010212,0.02618037009157657,0.0918069032152106,0.0,0,0,0.0,0.40636698452430264,0.023704440481827405,30.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,2.0241382587523248e-07,0.003502708353942313,0.02347072894498436,4.116277634475552e-11,,1.0009106224160385,unchanged,False,6.7674605152791445
3,43.181931495666504,40000009.52451404,0.0004371048358795486,2.099797211580889,2.0977893565630117,0.09180493044396858,0.0,0,0,0.0,1.484595740981183,0.023704440481827405,31.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0004371048562416112,0.0035009671802274014,0.02347070230618666,4.527423274686025e-06,,0.9997077066135891,unchanged,False,6.77082587178775
3,43.27451848983765,40000009.52451399,1.2105760581248946e-07,0.16102503420929998,0.13228966008186302,0.09180690321283778,0.0,0,0,0.0,2.167403156718451,0.023704440481827405,32.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,1.1811727041150098e-07,0.003500967169302889,0.023470702600168963,9.753610575404997e-12,,1.0016250385381702,unchanged,False,6.77082627043582
3,43.376134395599365,40000009.52426749,0.00028816060987694867,3.523796167125919,3.5226000755145574,0.09180487697366276,0.0,0,0,0.0,3.1272350304093854,0.023704440481827405,33.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.00028816061690218036,0.0035001556329761364,0.023470729796353538,4.76000558535541e-06,,0.9940683043418164,unchanged,False,6.772394733818105
3,43.44508099555969,40000009.524267316,1.6458870496134857e-07,0.20903539435100868,0.18779586953338714,0.09180690321365127,0.0,0,0,0.0,3.500412340187106,0.023704440481827405,34.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,1.706007308284277e-07,0.0035001556222191907,0.02347073009975844,1.9220855910363325e-11,,1.003138788550128,unchanged,False,6.772396156147402
3,43.5444917678833,40000009.52447347,0.00039285819772092557,2.0845361947534777,2.0825136100317,0.09180528998944201,0.0,0,0,0.0,1.1955449796563993,0.023704440481827405,35.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.000392858213079824,0.0034986018970829752,0.023470705991709036,3.7020114498084966e-06,,0.9997774333085471,unchanged,False,6.775403282555294
3,43.61281681060791,40000009.52447343,1.645887049613486e-07,0.2028465838173389,0.1808818097240434,0.09180690321168469,0.0,0,0,0.0,3.2218431876275,0.023704440481827405,36.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,1.613524879613009e-07,0.003498601887012593,0.023470706223486897,1.2328412547123415e-11,,0.9997595701328759,unchanged,False,6.775403789108165
3,43.71221327781677,40000009.5242512,0.00025916605300455373,2.076069911838421,2.0740390725573183,0.09180525228095145,0.0,0,0,0.0,1.5000595169911006,0.023704440481827405,37.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.00025916605653545044,0.0034978791503544387,0.02347073082886958,3.878902255764463e-06,,0.9969556724919764,unchanged,False,6.776802673469902
3,43.80503821372986,40000009.52425112,1.6118070224511585e-07,0.1934713532094369,0.17030166480517006,0.09180690321145894,0.0,0,0,0.0,1.0203272876539196,0.023704440481827405,38.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,1.6165149105712473e-07,0.00349787913988205,0.023470731081828466,1.2663033306614926e-11,,1.0046136312684277,unchanged,False,6.776803752751497
3,43.90584683418274,40000009.52443962,0.00034196530891282675,1.0029627026477261,0.9987521816992252,0.09180556874977179,0.0,0,0,0.0,3.231575423557795,0.023704440481827405,39.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0003419653131377964,0.0034965572895387445,0.02347070910831702,3.0658782964970285e-06,,0.9979016557247303,unchanged,False,6.779365191949725
3,43.97511410713196,40000009.52443966,8.688795409866127e-08,0.12523180005462234,0.0851733307261301,0.09180690321505332,0.0,0,0,0.0,0.9400428366652464,0.023704440481827405,40.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,7.761850487469613e-08,0.0034965572788038723,0.023470709303134482,4.9973580433114964e-12,,0.9973443107770215,unchanged,False,6.779365699377665
3,44.07533073425293,40000009.52423789,0.00023580867091449917,1.6629087404599576,1.6603726154409457,0.09180553900455038,0.0,0,0,0.0,2.3870931203835637,0.023704440481827405,41.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.00023580867555632676,0.003495900386248146,0.02347073171447854,3.207123279386084e-06,,0.999786694661483,unchanged,False,6.780638757863523
3,44.144721031188965,40000009.5242379,1.4523855365528122e-07,0.09409239562349303,0.02061240976048083,0.09180690321557505,0.0,0,0,0.0,0.49552710987496534,0.023704440481827405,42.0,converged,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,1.4568801613222884e-07,0.003495900368561138,0.02347073192353934,1.4296134634574439e-11,,,,,6.780639601460745
4,44.27017784118652,40000009.52164673,0.0026948426400655494,20.961150603325837,20.961103635748863,0.044373265632694385,0.0,0,0,0.0,-2.9275957637680943,0.011416895084832797,1.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,0.002694846736050717,0.0034950979695880296,0.011304572518094738,0.002191333961002457,,1.3226881584994064,unchanged,False,3.267211178276888
4,44.36282706260681,40000009.52163061,1.5720548504476422e-06,0.35011039681736805,0.347306933098049,0.04421746466773352,0.0,0,0,0.0,2.293824931730536,0.011416895084832797,2.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,1.5728458069914022e-06,0.003495097952313556,0.011304478261478358,9.024133435420116e-08,,1.0010131966665254,unchanged,False,3.266545098482726
4,44.448076009750366,40000009.52056272,0.001251040954557722,4.335818526959054,4.335593410574987,0.044182314336520846,0.0,0,0,0.0,1.8880824834274776,0.011416895084832797,3.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,0.0012510413622919745,0.0034939373909325536,0.011304545405288625,8.892138744332202e-05,,0.9660588296473503,unchanged,False,3.2676041842845955
4,44.51744818687439,40000009.52056214,3.295145092531452e-07,0.2128283265519959,0.20818432747688517,0.0442174442490748,0.0,0,0,0.0,2.6989849021197685,0.011416895084832797,4.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,3.2402487015545034e-07,0.0034939373737398714,0.011304549623261717,6.999618232079234e-10,,0.9965720225244692,unchanged,False,3.26763014432784
4,44.617733001708984,40000009.52083192,0.0008095748094954158,2.1811000113515773,2.180651818494653,0.04421431910380219,0.0,0,0,0.0,2.0978036437150376,0.011416895084832797,5.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0008095749583491205,0.0034893124832004515,0.011304528775786037,8.022516126494139e-06,,0.9974365075367735,unchanged,False,3.271976860160425
4,44.68705677986145,40000009.52083174,1.6118070224511585e-07,0.13026325979476241,0.122528912725255,0.04421744450694328,0.0,0,0,0.0,1.9857259738215352,0.011416895084832797,6.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,1.6434630900131422e-07,0.0034893124676477396,0.011304529092315253,7.21852673189388e-11,,1.0025624512595068,unchanged,False,3.271961221785342
4,44.7872359752655,40000009.52052458,0.00040669369656535186,1.297687211768243,1.29693377206693,0.04421414320193174,0.0,0,0,0.0,3.0417075375807516,0.011416895084832797,7.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.00040669371173454,0.0034881204039817395,0.01130455058141241,8.552527164645121e-06,,0.9932037667216268,unchanged,False,3.2730730485572583
4,44.88735246658325,40000009.52052448,1.1542389828584846e-07,0.05061693116572207,0.02463516426331732,0.04421744454799281,0.0,0,0,0.0,1.4276981736483692,0.011416895084832797,8.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,1.174586413394543e-07,0.0034881203730146807,0.011304550949752532,7.994141161730188e-11,,1.0041972829598966,unchanged,False,3.273079442201362
4,44.987316846847534,40000009.52075329,0.000646792389613953,3.0728356304214355,3.0725175058030234,0.04421524761286307,0.0,0,0,0.0,3.64762897047492,0.011416895084832797,9.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0006467924615477773,0.003484484448343472,0.01130453343426365,5.6449453326593885e-06,,0.9935571231833354,unchanged,False,3.2765050822765467
4,45.06396484375,40000009.520752884,2.7273603108112775e-07,0.06051055633652337,0.041307929387950554,0.044217444496891266,0.0,0,0,0.0,3.325587056103736,0.011416895084832797,10.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,2.6753265482633983e-07,0.0034844844203983597,0.011304533650368957,1.2728058584634636e-10,,0.9990142080704594,unchanged,False,3.2764948002054823
4,45.16395139694214,40000009.52049715,0.0003459987743471823,1.4605003847510425,1.459830947582673,0.04421513697612709,0.0,0,0,0.0,3.3021286822365243,0.011416895084832797,11.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.00034599878070991835,0.003483398182478386,0.011304551693369974,5.986071493943324e-06,,0.9973919945405311,unchanged,False,3.2775117453827503
4,45.24017834663391,40000009.520497106,1.1250129990683128e-07,0.04932707809137431,0.021862713265363445,0.0442174445406905,0.0,0,0,0.0,1.4464332327227896,0.011416895084832797,12.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,1.1497694523378983e-07,0.0034833981555167023,0.01130455194819699,5.1303306846052546e-11,,0.9982541797529317,unchanged,False,3.277516544226713
4,45.34229516983032,40000009.520688385,0.0006630557623587841,6.615910797747889,6.615763042725153,0.04421590516017583,0.0,0,0,0.0,0.15433714185330924,0.011416895084832797,13.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0006630558472674343,0.0034795282801395643,0.011304537353957101,3.935219144367283e-06,,0.9781829668225943,unchanged,False,3.2811701576898042
4,45.44500255584717,40000009.52068645,5.945544643181646e-07,0.05575728848054395,0.03396605398328051,0.0442174444705647,0.0,0,0,0.0,3.332272442815114,0.011416895084832797,14.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,5.945944022490631e-07,0.003479528256396627,0.011304537486316546,2.2273200222884647e-10,,0.9991722475626921,unchanged,False,3.2811617677919283
4,45.5461642742157,40000009.520473436,0.00029371074063572124,1.524671613241536,1.5240303437059681,0.044215830739865375,0.0,0,0,0.0,2.382773737509677,0.011416895084832797,15.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0002937107484011642,0.003478561488369211,0.0113045526283958,4.190470128393983e-06,,0.9951420228629883,unchanged,False,3.2820701789841435
4,45.623547077178955,40000009.52047332,1.1050996910178164e-07,0.048089035950620695,0.018904311076311978,0.044217444537084205,0.0,0,0,0.0,2.7309156525671607,0.011416895084832797,16.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,1.1416810038855716e-07,0.0034785614654123933,0.011304552806950379,3.301701074748423e-11,,1.0051848441037616,unchanged,False,3.282073695794255
4,45.724637269973755,40000009.52064197,0.0004506114327158478,2.861297533501895,2.860955870881518,0.04421628763930296,0.0,0,0,0.0,0.6123905064454189,0.011416895084832797,17.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0004506114590769024,0.003476080510434779,0.011304540056963554,2.9730144340455037e-06,,0.990492653215364,unchanged,False,3.284421188749155
4,45.8022141456604,40000009.520641506,2.593829510439822e-07,0.05292881445800449,0.02909084049652347,0.04421744451159175,0.0,0,0,0.0,3.969263360694746,0.011416895084832797,18.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,2.5620565041932836e-07,0.0034760804894759315,0.011304540165797242,6.96493914748529e-11,,1.0089123192440375,unchanged,False,3.284416203654775
4,45.927030086517334,40000009.52045779,0.0002574224155020225,1.8310524302713207,1.8305184857511823,0.04421623825823379,0.0,0,0,0.0,3.1471049707120025,0.011416895084832797,19.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0002574224109754134,0.003475202036225724,0.011304553293861028,3.1342608238952762e-06,,0.9975812753893125,unchanged,False,3.2852437173309745
4,45.99612998962402,40000009.52045775,9.424321830774486e-08,0.1245077708833701,0.11639159166087419,0.044217444532606204,0.0,0,0,0.0,2.438338014239014,0.011416895084832797,20.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,9.015424291641246e-08,0.0034752020254455633,0.011304553424516934,1.4209653980198528e-11,,0.9951909053901067,unchanged,False,3.2852464407069704
4,46.096882820129395,40000009.52060523,0.0003951157937827054,2.9318513370786463,2.9315178931723667,0.04421656635351985,0.0,0,0,0.0,1.714652060802949,0.011416895084832797,21.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0003951158079122027,0.003473032329244407,0.01130454230058113,2.253493835387245e-06,,0.9999185108512697,unchanged,False,3.2873025560247195
4,46.165828704833984,40000009.52060496,2.169641819381871e-07,0.1593024697970475,0.15304278644647298,0.04421744452293129,0.0,0,0,0.0,2.654461784001631,0.011416895084832797,22.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,2.1748511046371747e-07,0.0034730323202958593,0.011304542383739073,1.3478625080197425e-11,,1.0006082302468682,unchanged,False,3.287298830509894
4,46.250494956970215,40000009.52044549,0.00022069028300764095,0.13714347373667296,0.1298199936002951,0.04421653141281932,0.0,0,0,0.0,2.4288950051814546,0.011416895084832797,23.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,0.0002206902829099616,0.0034723072752241802,0.011304553829018914,2.3726912297770583e-06,,1.0009294662034223,unchanged,False,3.287983315728474
4,46.350783586502075,40000009.52055239,0.0008581025050426391,8.743477359486473,8.743365553283066,0.04421693697733094,0.0,0,0,0.0,3.635522977888898,0.011416895084832797,24.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0008581027101462623,0.0034670578542934623,0.011304545692773572,1.2228710696735622e-06,,1.007083384036422,unchanged,False,3.2929668035644815
4,46.4195659160614,40000009.52054937,6.524258637127254e-07,0.13487707497323387,0.12742308642026776,0.04421744452666085,0.0,0,0,0.0,3.1700218852929143,0.011416895084832797,25.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,6.5447751185511e-07,0.003467057847715912,0.011304545764936976,3.029805902257221e-11,,1.000715389220494,unchanged,False,3.2929635403548834
4,46.52876901626587,40000009.52042802,0.00016580796938167074,0.08374046588535311,0.0711149097034144,0.04421691129614557,0.0,0,0,0.0,2.259092383066591,0.011416895084832797,26.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,0.00016580797283936171,0.0034665410289792583,0.011304554537486616,1.386148100851081e-06,,0.9981791490606751,unchanged,False,3.2934534589344877
4,46.628989934921265,40000009.520528115,0.0002551771594422072,1.3336061569892252,1.3328729249621465,0.0442170539771984,0.0,0,0,0.0,0.9810836197265301,0.011416895084832797,27.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0002551771649521215,0.003465177527507784,0.011304547120819956,9.996285134566123e-07,,0.9998183871824833,unchanged,False,3.2947519211834444
4,46.697938442230225,40000009.520528056,9.657056180250438e-08,0.051893401531474176,0.02716141973433571,0.044217444527268245,0.0,0,0,0.0,3.0339832092516574,0.011416895084832797,28.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,9.858260243720154e-08,0.0034651775218004707,0.011304547157787071,4.63297572582321e-12,,1.0010245980890373,unchanged,False,3.2947504169725335
4,46.79871368408203,40000009.52042171,0.00015063658962063625,0.9306782255138601,0.9296272443080469,0.044217033888022055,0.0,0,0,0.0,2.1102802493542745,0.011416895084832797,29.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.00015063659684972204,0.0034646637999044723,0.011304554864633672,1.0685464637079318e-06,,0.9966636609960758,unchanged,False,3.2952380680830697
4,46.867878437042236,40000009.52042166,6.989264130329237e-08,0.04528815597715763,0.00978951842659952,0.04421744453026008,0.0,0,0,0.0,2.1318441991721033,0.011416895084832797,30.0,converged,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,8.147808600779897e-08,0.0034646637884472205,0.011304554910730508,6.363183789211943e-12,,,,,3.295238955914688
5,47.01665210723877,40000009.5183763,0.0027410100494651432,21.80383970041601,21.803829311818433,0.02128432579820161,0.0,0,0,0.0,-6.162180112409915,0.005458753640637526,1.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,0.0027410143456294443,0.003463833546443416,0.005405209125678707,0.00112593003435602,,1.256550282140905,unchanged,False,1.5762679909825104
5,47.08629131317139,40000009.51835854,1.6305030066724218e-06,0.2221610993405467,0.22115285073616248,0.021141680904528608,0.0,0,0,0.0,2.7302347433045786,0.005458753640637526,2.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,1.6315476040907973e-06,0.003463833533144353,0.005405131032739468,6.645049805963399e-08,,0.9999603606885019,unchanged,False,1.5759284008340089
5,47.17063069343567,40000009.51777334,0.0009115154013378466,2.3813519020232543,2.381258180916444,0.021127164700449272,0.0,0,0,0.0,2.7859459749627873,0.005458753640637526,3.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,0.0009115155591149565,0.003462830908401395,0.005405164249689148,4.0558285610409564e-05,,0.9735999221912922,unchanged,False,1.5763751932510204
5,47.23936676979065,40000009.51777317,1.8310853432781271e-07,0.10672257511430569,0.10460754357550654,0.021141661858215383,0.0,0,0,0.0,2.277183183764159,0.005458753640637526,4.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,1.7737692688885563e-07,0.0034628308953471246,0.005405165334106308,2.2442002534695568e-10,,0.9966321666684976,unchanged,False,1.5763846995733046
5,47.339280128479004,40000009.51789047,0.00045129646326595973,0.914380482355933,0.9141360569317556,0.021140859271348247,0.0,0,0,0.0,2.243395453384735,0.005458753640637526,5.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0004512964902218792,0.003459084925773694,0.005405157638368349,2.280013782582941e-06,,1.000216678705017,unchanged,False,1.5780967899714617
5,47.40804171562195,40000009.51789044,5.960464477539063e-08,0.06946399209871729,0.06616854485940141,0.021141661937511963,0.0,0,0,0.0,3.265426248493381,0.005458753640637526,6.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,7.003725452630754e-08,0.0034590849133605533,0.00540515768886286,1.3210228661353973e-11,,0.9989329623050408,unchanged,False,1.5780918298803965
5,47.53651237487793,40000009.51775687,0.00023662464285540162,0.3302387022027209,0.3295613264682399,0.021140778817999258,0.0,0,0,0.0,2.041694315085728,0.005458753640637526,7.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.00023662464707928377,0.003458083076709747,0.005405165844874023,2.5091372049135247e-06,,0.9973008520708325,unchanged,False,1.5785469435076818
5,47.61350989341736,40000009.517756864,2.9802322387695312e-08,0.024899434809817253,0.013153401998029524,0.021141661943342393,0.0,0,0,0.0,1.7075540295206821,0.005458753640637526,8.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,2.9332536768298045e-08,0.003458083052631242,0.005405165904814808,8.676017459740387e-12,,1.0011551716103813,unchanged,False,1.5785490277586283
5,47.71360492706299,40000009.51785637,0.0003663001610489747,1.3934909765466044,1.3933305982060933,0.021141093147214518,0.0,0,0,0.0,1.0467687112636646,0.005458753640637526,9.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.00036630017567749855,0.0034550773174819496,0.005405159422560692,1.6157937598298873e-06,,1.0007020334355015,unchanged,False,1.579925667335261
5,47.78199768066406,40000009.517856285,7.45058059692383e-08,0.04574843076798809,0.04057029761075353,0.021141661938179932,0.0,0,0,0.0,1.9239292200972176,0.005458753640637526,10.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,8.897907653655656e-08,0.0034550773075339306,0.005405159456787447,1.0434791953624271e-11,,1.0017753922318873,unchanged,False,1.5799222867552927
5,47.882405519485474,40000009.51774456,0.0002010098872891701,0.4413392505148534,0.4408326105485426,0.021141038810084598,0.0,0,0,0.0,1.2273544639257912,0.005458753640637526,11.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.00020100989493332413,0.0034541820794451407,0.005405166308845694,1.771486476663451e-06,,0.992819975444623,unchanged,False,1.5803302074032637
5,47.95849919319153,40000009.51774453,0.0,0.02400836769568779,0.011376811931018938,0.0211416619426565,0.0,0,0,0.0,1.8929656193849589,0.005458753640637526,12.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,3.181216301585978e-08,0.003454182058910623,0.005405166350667646,5.804928733661546e-12,,1.0034904827031925,unchanged,False,1.5803317681408144
5,48.0827112197876,40000009.5178299,0.00030727117556052225,1.5052881906212445,1.5051397225726937,0.02114124777714532,0.0,0,0,0.0,0.8214134807456014,0.005458753640637526,13.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.0003072711858247056,0.0034516782522780393,0.0054051608156844635,1.176203297907762e-06,,1.0014230451278063,unchanged,False,1.5814805333836772
5,48.15159630775452,40000009.51782982,9.771344846937065e-08,0.062417346716488464,0.05872780688529811,0.021141661939626806,0.0,0,0,0.0,4.576175710689343,0.005458753640637526,14.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,9.63705858295248e-08,0.0034516782435716816,0.0054051608401873745,4.4696087467023504e-12,,1.001509843002688,unchanged,False,1.5814781261277098
5,48.25111651420593,40000009.51773487,0.0001754624026263516,1.0082504578875802,1.0080287868222149,0.021141210188842397,0.0,0,0,0.0,3.187110607129767,0.005458753640637526,15.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.00017546239739142032,0.0034508308996327097,0.005405166673102874,1.2848142838679093e-06,,1.000755679770987,unchanged,False,1.5818652060500418
5,48.31996011734009,40000009.51773486,7.14634585874188e-08,0.04749496785521331,0.042530014129534235,0.021141661942935413,0.0,0,0,0.0,1.7359069207227829,0.005458753640637526,16.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,6.256951253794299e-08,0.0034508308912719506,0.005405166705064971,6.2648555098303625e-12,,0.9983634417690982,unchanged,False,1.5818664584361284
5,48.4194073677063,40000009.51780915,0.00025262604614781993,0.7425612269523247,0.7422602097517693,0.021141352657795365,0.0,0,0,0.0,3.6244691189318985,0.005458753640637526,17.0,successful,0.006765824758754314,tCG_MAX_INNER_ITER,0.00025262605458772154,0.003448807662128798,0.005405161916533206,8.786884304774724e-07,,0.9929413871404803,unchanged,False,1.5827961650298952
5,48.48854064941406,40000009.517809086,0.0,0.027188863533869845,0.01709574305664821,0.02114166194045449,0.0,0,0,0.0,2.4208175636014335,0.005458753640637526,18.0,successful,0.006765824758754314,tCG_REACHED_TARGET_LINEAR,5.0963542449274784e-08,0.003448807654613478,0.005405161936126826,2.401575270499565e-12,,1.0054759676819218,unchanged,False,1.5827944574794939
