iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,3000000007.0,0.0,2000000003.0,2000000003.0,1.5811388300841893,0.0,0,0.0,0.0,1.0,,1.0,,,,,,,,,,
1,0.06233954429626465,2000000007.5577385,2.2213955358463897,56325.492570850285,56325.49256866437,0.49623127840402526,0.0,0,0.0,0.0,2.9593799617633394,2.4593799617633394,2.4593799617633394,unknown,3.0,14.619278879679795,-1000130467.785841,-1000130482.4051199,6.262456439979498e-12,2.450741097548903e-09,1.0,1.0,0.0
2,0.09165382385253906,2000000007.495213,0.03177502963936718,53975.34762612025,53975.34760507903,1.507121287685875,0.0,0,0.0,0.0,14.375650032107801,13.875650032107801,13.875650032107801,optimal,9.0,2.3701137715699817e-12,-2.6784536148218256,-2.6784536148241953,3.870175794834432e-16,7.33071755331363e-13,0.03815204244769462,1.0,31.0
3,0.12166476249694824,2000000007.478578,0.020909565837241333,56660.26053226739,56660.200586670464,82.42003813260544,0.0,0,0.0,0.0,825.5905237205988,825.0905237205988,825.0905237205988,unknown,19.0,5.427001537182277e-19,-83.10477501264465,-83.10477501264467,3.943463676203593e-15,3.02193896539684e-11,0.0011790184577738598,1.0,64.0
4,0.15055394172668457,2000000007.3684244,0.015399508141486485,51607.191246666465,51607.19121069985,1.92672580868494,0.0,0,0.0,0.0,825.5905237205988,21.038843401249075,21.038843401249075,optimal,9.0,1.3026820091329414e-13,-2.7418753362845543,-2.741875336284683,3.9811976009038186e-16,4.810262838981669e-13,0.0984770902183612,1.0,22.0
5,0.1795673370361328,2000000007.2821555,0.011939494145472651,42941.21101621328,42941.21101598342,0.1405037333793262,0.0,0,0.0,0.0,825.5905237205988,1.6528772940266163,1.6528772940266163,optimal,10.0,6.628916427643078e-14,-0.6353209429007308,-0.6353209429007971,3.2794285394932547e-16,3.8912269960223493e-13,0.07178979876918531,1.0,25.0
6,0.2080073356628418,2000000006.9304059,0.0017143159146986743,626.4549809227312,626.4549809227312,1.66676052141747e-14,0.0,0,0.0,0.0,825.5905237205988,2.0139949567866962e-14,2.0139949567866962e-14,optimal,7.0,3.8699396498117955e-14,-0.349072133640571,-0.3490721336406097,1.7090896789727263e-16,6.938534326413961e-15,1.0,1.0,0.0
7,0.23870396614074707,2000000006.9250615,0.009678183613675562,9682.916094779335,9682.91340323764,7.219690957782572,0.0,0,0.0,0.0,825.5905237205988,73.88040470045128,73.88040470045128,unknown,13.0,4.3094045165105257e-16,-7.571046441705896,-7.571046441705892,6.42049654865744e-16,7.364776770439467e-10,0.003757102126136367,1.0,53.0
8,0.27011704444885254,2000000006.9209855,0.009555328120367457,4419.25970929613,4419.259709287157,0.008905335930697207,0.0,0,0.0,0.0,825.5905237205988,0.10435619784163574,0.10435619784163574,unknown,18.0,7.16310003200933e-29,-0.04566211431815654,-0.04566211431815654,1.5191953955361494e-16,5.292351998616937e-12,0.07178979876918531,1.0,25.0
9,0.3015751838684082,2000000006.9157548,0.00423853077093153,1190.7783410240809,1190.008736917252,42.80494729197682,0.0,0,0.0,0.0,825.5905237205988,426.14171977234594,426.14171977234594,unknown,12.0,2.3250131747544653e-14,-43.122060180191,-43.12206018019089,1.955967551888889e-15,3.1284285494010864e-10,0.00033298963653161486,1.0,76.0
10,0.33420562744140625,2000000006.9140966,0.007698510325796966,6892.897848796899,6892.897828732256,0.5259344729182399,0.0,0,0.0,0.0,825.5905237205988,6.136993286982296,6.136993286982296,unknown,12.0,1.8823293977189426e-19,-0.5876887840064964,-0.5876887840064965,1.2204929432906212e-16,2.1888168545929592e-11,0.020275559590445278,1.0,37.0
11,0.36625075340270996,2000000006.9112167,0.011097131465731321,7096.662611463411,7096.660498840724,5.475868552036274,0.0,0,0.0,0.0,825.5905237205988,54.6487475566531,54.6487475566531,unknown,14.0,1.9889967949520635e-17,-5.512527393275551,-5.512527393275549,3.574397094206841e-16,6.020417943530628e-11,0.0030432527221704573,1.0,55.0
12,0.39682579040527344,2000000006.9004216,0.008931577756160904,8521.37810801212,8521.378098611403,0.4002675635892454,0.0,0,0.0,0.0,825.5905237205988,4.435515673401238,4.435515673401238,unknown,12.0,2.166850092717525e-19,-0.4655133614228808,-0.4655133614228808,2.571669810803769e-16,7.43822270709929e-12,0.03433683820292516,1.0,32.0
13,0.42786216735839844,2000000006.8987365,0.00907394052149188,11440.874110921544,11440.870080156526,9.6036937710946,0.0,0,0.0,0.0,825.5905237205988,95.91432777085798,95.91432777085798,unknown,16.0,2.060469374865669e-22,-9.666995940545604,-9.666995940545604,8.737658990931668e-16,7.480974814308354e-11,0.001996678111016037,1.0,59.0
14,0.4572155475616455,2000000006.8353465,0.010360656220910348,11108.048514027338,11108.048514027338,1.684754543007511e-14,0.0,0,0.0,0.0,825.5905237205988,2.0130710640068265e-14,2.0130710640068265e-14,optimal,7.0,3.9897319195055214e-14,-0.10182638698004813,-0.10182638698008803,2.2707105603298936e-16,1.08678393049499e-13,0.9,1.0,1.0
15,0.487591028213501,2000000006.8310447,0.007357407989719299,6715.6257644282705,6715.620675177404,8.267707214242039,0.0,0,0.0,0.0,825.5905237205988,82.6334067183798,82.6334067183798,unknown,15.0,3.465320556662156e-20,-8.320596623171735,-8.320596623171735,4.3616754802103695e-16,2.8943235425395213e-11,0.0022185312344622636,1.0,58.0
16,0.5166060924530029,2000000006.7952518,0.012600834602775595,14565.549570483876,14565.549570483876,1.708247263607599e-14,0.0,0,0.0,0.0,825.5905237205988,2.0207209498454322e-14,2.0207209498454322e-14,optimal,7.0,4.110269998109783e-14,-0.11497816545150598,-0.11497816545154708,1.7759372414566096e-16,6.612824413907496e-13,0.5314410000000002,1.0,6.0
