iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,-0.4507579541122314,0.0,1.424742099988136,1.4241311994124746,0,0.0,1,,0.2137922596731062,,,,,,,,,,
1,15.33022689819336,-1.024216342218781,1.2496399706932144,2.0902002561302098,2.090200256130197,0,0.0,1,0.41697595084821226,0.41697595084821226,optimal,9.0,1.8144376193079527e-06,-1.9752033639504951,-1.9752051783881144,3.691215352524206e-15,6.140924941850427e-13,1.0,1.0,0.0
2,30.64573574066162,-1.2368350205674792,0.9920713784256894,0.6696002093862585,0.6695990795968257,0,0.0,1,0.33008262180413,0.33008262180413,optimal,9.0,4.658153213031215e-07,-0.5128899057693204,-0.5128903715846417,1.9339719513907454e-15,1.017353525123478e-12,0.9,1.0,1.0
3,46.02560496330261,-1.3025586439045673,0.4541235519386252,0.09464449688470399,0.09464449688470179,0,0.0,1,0.2287380141599699,0.2287380141599699,optimal,11.0,5.233299577867009e-08,-0.0768624726793062,-0.076862525012302,7.537072440393002e-16,4.942490152398815e-12,1.0,1.0,0.0
4,62.778716802597046,-1.3050851300505533,0.08521813997272447,0.009875247638547807,0.009875247638544792,0,0.0,1,0.2122386031967917,0.2122386031967917,optimal,12.0,1.2039431454035843e-08,-0.0023349043178842177,-0.0023349163573156747,7.276761031545399e-16,1.5407886803467677e-11,1.0,1.0,0.0
