iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7926849022663821,1.7694043397697121e-15,3.9503484680392105,3.1275239831368387,2.413264750052017,0.0,0,0.0,0.0,1,,1.0,,,,,,,,,,
1,0.4917900562286377,0.7870894631489304,0.7620127406720557,0.020748082199254177,0.0200186309420498,0.004673639025081081,0.0,0,0.002809702549426474,0.0001756064093391546,1,0.0057017278629513555,0.0057017278629513555,unknown,9.0,3.792312466571261e-12,-10193.593882491052,-10193.593882491052,4.6360603734603516e-10,1.0759985507896768e-10,5.385472259508683e-07,1.0,137.0
2,1.0048565864562988,0.7822453949312361,0.5622943762711626,0.04306384425023142,0.042323360926809085,0.007951591128022096,0.0,0,0.0,0.0,1,0.010393537371048983,0.010393537371048983,unknown,8.0,2.8290815529957024e-10,-45700.635836432666,-45700.635836432964,1.4241296211266463e-09,3.839506087229153e-12,1.87779806664731e-07,1.0,147.0
3,1.488591194152832,0.7822453949312356,3.878295231412112e-14,0.08728278280359583,0.08404306496770975,0.023559444067570913,0.0,0,0.0,0.0,1,0.02718546564650292,0.02718546564650292,unknown,9.0,4.395494902230631e-11,-170414.55181592875,-170414.55181592883,2.2662847074914394e-09,9.519684964647193e-10,6.62135179519782e-21,1.0,441.0
4,1.965146780014038,0.7822453949312356,4.8208486623114016e-15,0.08300536635472376,0.08059090563185055,0.019874525733211013,0.0,0,0.0,0.0,1,0.02337166715281543,0.02337166715281543,unknown,9.0,6.989585881693897e-11,-122401.17068151993,-122401.17068152,1.9863954550059154e-09,3.9323928191428146e-11,8.944464445860129e-22,1.0,460.0
5,2.4587602615356445,0.782245394931235,4.082874419142004e-14,0.0810348737480471,0.07797466997162873,0.022059048170252355,0.0,0,0.0,0.0,1,0.025431438338057232,0.025431438338057232,unknown,9.0,5.7561609435249666e-11,-150828.73543088586,-150828.73543088598,2.674168820660349e-09,3.560751273799947e-11,7.3570575502198e-21,1.0,440.0
6,2.9497201442718506,0.782245394931235,4.551914400963139e-15,0.08444997819966528,0.08201192709734817,0.020145536272415075,0.0,0,0.0,0.0,1,0.02367089296465039,0.02367089296465039,unknown,9.0,6.827034611468494e-11,-121665.39935766967,-121665.39935766962,2.860854611430692e-09,3.224067570997345e-11,8.050018001274116e-22,1.0,461.0
7,3.4255118370056152,0.7822453949312347,2.6580278822595493e-14,0.0810207185625788,0.07794048714119164,0.022127749560005853,0.0,0,0.0,0.0,1,0.025529472256040884,0.025529472256040884,unknown,9.0,5.676458186515443e-11,-149821.76502781193,-149821.76502781204,2.6404708942645525e-09,2.7140222101340096e-11,4.826965458699211e-21,1.0,444.0
8,3.9106686115264893,0.7822453949312347,4.663597503642029e-15,0.08435439663993033,0.08191859463377271,0.020124812687682674,0.0,0,0.0,0.0,1,0.023641771121207533,0.023641771121207533,unknown,9.0,6.832896465289201e-11,-120272.54378454332,-120272.54378454333,3.1406171646898796e-09,2.6282369351497996e-11,8.944464445860129e-22,1.0,460.0
9,4.389824151992798,0.7822453949312347,3.662053438817789e-15,0.08101459256373546,0.07793730982819544,0.02211650842723443,0.0,0,0.0,0.0,1,0.02551856146600914,0.02551856146600914,unknown,9.0,5.684450815534077e-11,-149942.9576356089,-149942.957635609,1.649020151027932e-09,2.347872459412501e-11,5.868463122928831e-22,1.0,464.0
