[ 0.         -0.45153178 -0.77484885  0.15588968  0.62224435],[ 0.45153178  0.         -1.07691772 -1.37424832 -0.83907403],[ 0.77484885  1.07691772  0.          0.97068004 -0.86775847],[-0.15588968  1.37424832 -0.97068004  0.         -0.19715423],[-0.62224435  0.83907403  0.86775847  0.19715423  0.        ]
[ 4.1348001  -1.18587691 -1.30736006  0.41094968 -1.58964733],[-1.18587691  2.07954372 -2.33998417  0.31296994  0.49918506],[-1.30736006 -2.33998417 10.55242052 -0.42541579 -0.78840512],[ 0.41094968  0.31296994 -0.42541579  1.95861491 -0.71274155],[-1.58964733  0.49918506 -0.78840512 -0.71274155  3.22217935]
[ 5.74840555 -0.41287504 -0.38652674 -2.04351881 -2.20521843],[-0.41287504  3.83449444  0.70605198 -1.06689143 -2.19719174],[-0.38652674  0.70605198  3.4003648  -0.71489273 -1.88730916],[-2.04351881 -1.06689143 -0.71489273  4.752935    0.36796322],[-2.20521843 -2.19719174 -1.88730916  0.36796322  5.17066197]
