[0.         0.28482338 0.34772191 0.46266754 0.126635  ],[-0.28482338  0.         -3.41243189 16.3900039  -1.66938468],[-0.34772191  3.41243189  0.          0.62159272  1.60075217],[ -0.46266754 -16.3900039   -0.62159272   0.           2.26742237],[-0.126635    1.66938468 -1.60075217 -2.26742237  0.        ]
[ 0.89472706 -0.19343971 -0.20076438  0.02236457  0.06599317],[-0.19343971  8.10102968  7.8313029  10.20491307 -0.20272503],[-0.20076438  7.8313029  13.0461506  14.22763364 -0.83863502],[ 0.02236457 10.20491307 14.22763364 16.79489269 -1.03176351],[ 0.06599317 -0.20272503 -0.83863502 -1.03176351  0.61566735]
[0.21225203 0.03880996 0.05664371 0.08577976 0.5374526 ],[ 0.03880996  0.07625121  0.0827859  -0.1398191   0.00850688],[ 0.05664371  0.0827859   0.12520874 -0.19232574  0.01135698],[ 0.08577976 -0.1398191  -0.19232574  0.49714125  0.61573282],[0.5374526  0.00850688 0.01135698 0.61573282 3.75254004]
