iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,-0.0007790956399415547,2.9802322387695312e-08,7.944873515824368,7.579678663724635,2.3810683604476797,0.0,0,0.0,0.0,1.0,,1.0,,,,,,,,,,
1,0.6195166110992432,-0.006273601134439085,0.0057138825983022576,0.9999999999865048,0.9999999999865048,3.070985049665151e-13,0.0,0,0.0,0.0,1.0,1.4695648368477224e-10,1.4695648368477224e-10,optimal,12.0,6.224496326242392e-13,-0.0027472527472404535,-0.002747252747862903,3.6495337773736206e-16,9.795177909079476e-17,1.0,1.0,0.0
2,1.2216277122497559,-0.034487048798882286,0.07958735284540146,3.847635033319564,3.8345397318697123,0.31717038692621075,0.0,0,0.0013841811987295159,5.9942155944500155e-05,6.542446058208539,6.042446058208539,6.042446058208539,unknown,27.0,2.9578167653930475e-11,-6274684.744316129,-6274684.744316129,3.745750411863702e-09,1.2484163689044095e-14,2.248196586272054e-09,1.0,189.0
3,1.79170560836792,-0.04166092624686713,0.04618308554257644,0.9999999979030307,0.9999999979030307,2.8122515736782804e-12,0.0,0,0.0,0.0,6.542446058208539,3.243029359156208e-09,3.243029359156208e-09,optimal,12.0,3.3996678573680967e-13,-0.003586938719804653,-0.0035869387201446197,2.5613585520159904e-16,1.3032526161302608e-16,1.0,1.0,0.0
4,2.378011465072632,-0.09863274246861356,0.7426788653829637,4.252276469742727,2.407910016002575,3.504824786822705,0.0,0,0.005267222733765031,0.00012249355194802398,7.086311155528412,6.586311155528412,6.586311155528412,unknown,28.0,1.9677480551200116e-06,-256905.19787665585,-256905.19787862452,1.4358722001759208e-09,2.929784843828504e-12,1.1088209803745703e-07,1.0,152.0
5,2.953033924102783,-0.1405088251434515,0.5551106301785417,1.0000100582361673,0.9999998246147053,3.939211775777709e-10,0.0,0,0.0027219284117831147,0.00020615354201471852,7.086311155528412,3.7910029668293914e-08,3.7910029668293914e-08,optimal,15.0,5.0425538897880184e-14,-0.02093804237619773,-0.020938042376248155,2.544515496523983e-16,4.879730192342781e-16,1.0,1.0,0.0
6,3.5369675159454346,-0.1629051024686804,0.4955490061726845,0.251319161384752,0.1770603113743738,0.17817251687603924,0.0,0,0.0075871445479988725,0.0002525501211528864,7.086311155528412,0.6364610005194268,0.6364610005194268,optimal,12.0,5.2432545403890365e-14,-0.25269569307266015,-0.25269569307271256,8.853502969179047e-16,2.7288915096090383e-15,0.08862938119652508,1.0,23.0
7,4.106719732284546,-0.19649882689312015,0.5220894615164154,0.28045869197852485,0.2788701195105898,0.02746763885056912,0.0,0,0.011512034538647353,0.0003122435438174884,7.086311155528412,0.09131254876099902,0.09131254876099902,optimal,12.0,1.6131522060762573e-14,-0.03321249007366759,-0.03321249007368372,2.0060859402238043e-16,8.710482412975902e-16,0.7290000000000001,1.0,3.0
8,4.6806252002716064,-0.20612745649806066,0.17133166183004164,0.2955509392801118,0.29523645064172116,0.008724882483543637,0.0,0,0.009931874140760466,0.00033164772393511435,7.086311155528412,0.1823074299956451,0.1823074299956451,optimal,13.0,1.1059436569396634e-13,-0.049264569031807384,-0.04926456903191797,3.270849949969476e-16,1.1314391902627453e-13,0.12157665459056936,1.0,20.0
9,5.250923156738281,-0.21283154114254316,0.12998064631827555,0.2103789543158265,0.20847137411988068,0.026352500889271987,0.0,0,0.00889775469462506,0.0003469343363764011,7.086311155528412,0.19508164007957587,0.19508164007957587,optimal,13.0,1.3131319520851415e-14,-0.05418154634394186,-0.05418154634395497,2.7523002620841705e-16,7.701851068375911e-15,0.0984770902183612,1.0,22.0
10,5.825991153717041,-0.22172670976570708,0.17238198590284035,0.09956865908668582,0.09879759530772668,0.006941935215875372,0.0,0,0.007491356789127962,0.0003615686663092502,7.086311155528412,0.1083319218587173,0.1083319218587173,unknown,17.0,1.2475078846371642e-18,-0.023683298574668638,-0.02368329857466863,2.0775317048023793e-16,9.229678895177399e-12,0.25418658283290013,1.0,13.0
11,6.3972084522247314,-0.2261329955980347,0.1022080131717695,0.10641451069136436,0.10576637938649965,0.0059320508613241885,0.0,0,0.007670070665835499,0.0003678680592740334,7.086311155528412,0.09275433140391363,0.09275433140391363,unknown,16.0,2.5239895687575066e-18,-0.0188861609438246,-0.018886160943824597,2.0055249987520489e-16,4.913639894422462e-11,0.1500946352969992,1.0,18.0
12,6.96838641166687,-0.2303344039764167,0.10916374723787761,0.07721992062802371,0.07636923522049865,0.005047846197902167,0.0,0,0.008526793338986954,0.00037206104459713564,7.086311155528412,0.09524491761405107,0.09524491761405107,unknown,15.0,1.735205806849639e-15,-0.014863005216475815,-0.014863005216477546,2.8131939548788884e-16,5.2210121280807375e-08,0.1853020188851842,1.0,16.0
13,7.534163951873779,-0.235252483285879,0.13499745645482694,0.047546255273834825,0.04603715358269421,0.0036668710057757843,0.0,0,0.010311576718467358,0.00038347413366289035,7.086311155528412,0.09770299214715139,0.09770299214715139,unknown,10.0,1.7740806767864134e-08,-0.01062020366992852,-0.01062022141073529,1.4961465590094086e-16,2.0526897992547582e-10,0.31381059609000017,1.0,11.0
14,8.11084508895874,-0.24013184323711134,0.17156424954072733,0.020697493767409276,0.016112070035490676,0.0018797336414245454,0.0,0,0.012372460428624887,0.0003720434753358082,7.086311155528412,0.10064025394124795,0.10064025394124795,unknown,10.0,1.9373376728089737e-08,-0.005944772932026372,-0.005944792305403093,2.3557688752145755e-16,3.2325362268014846e-10,0.5904900000000002,1.0,5.0
15,8.701581478118896,-0.2418640936212565,0.1581919705488961,0.01228318822434379,0.010220697250399704,0.0007375651252134184,0.0,0,0.006492097540892777,0.00019698383824774516,7.086311155528412,0.10384334782888545,0.10384334782888545,unknown,10.0,1.0721900385723145e-08,-0.0012370757543253338,-0.0012370864762257206,2.757058767495051e-16,2.023475354431903e-10,1.0,1.0,0.0
16,9.293147563934326,-0.24932072643890651,1.088269363058923,0.15845324240518172,0.14862895067670254,0.054843895180896156,0.0,0,0.002174650208732587,0.000133236659114306,7.086311155528412,0.1009876715914407,0.1009876715914407,unknown,10.0,6.7178250335496026e-09,-0.011065693817160709,-0.011065700534985803,3.8586669304550604e-16,1.9331882690798116e-09,0.6561000000000001,1.0,4.0
17,9.879756927490234,-0.2565697452299793,0.15792378998519016,0.3043199330142312,0.3026721037224287,0.03141268371842289,0.0,0,0.0029639495625849582,0.0001450388611583716,7.086311155528412,0.32987868139196946,0.32987868139196946,optimal,13.0,1.8418248568818244e-13,-0.06842185285300377,-0.06842185285318793,3.1688073257396103e-16,3.1902107114469213e-15,0.08862938119652508,1.0,23.0
18,10.47249698638916,-0.25974366349910877,0.06394384127426865,0.1970443628200889,0.1937377610354996,0.035728101938415115,0.0,0,0.003353607669706382,0.00015390310995069912,7.086311155528412,0.38814835064997044,0.38814835064997044,optimal,14.0,1.2932075764467376e-14,-0.06679234377713075,-0.06679234377714371,2.1121019226177374e-16,3.015048381916406e-13,0.042391158275216244,1.0,30.0
