iteration,time,cost,distance,residual,gradnorm,maxviolation,meanviolation,tr_radius,barrier_parameter,maxabsLagmult
0,0.0,-0.0007790956399415547,0.0,0.7473552765477839,0.5663518959643371,2.220446049250313e-16,8.881784197001253e-18,1.0,0.1,0.4456845772784165
1,0.024576663970947266,-0.021750577619854636,0.026508242960917153,0.5189489518536474,0.3593980274309647,0.0002533002630451141,1.0165768966720386e-05,6.094276751941829,0.1,0.2952575449773549
2,0.03355836868286133,-0.021750577619854636,0.0,0.5189489518536474,0.3593980274309647,0.0002533002630451141,1.0165768966720386e-05,0.609427675194183,0.1,0.2952575449773549
3,0.04417681694030762,-0.06489788303422428,0.3718471309850611,0.5842330327930721,0.15574222472090773,0.3563308323646328,0.022659865668623387,4.26599372635928,0.1,0.1745951180816906
4,0.05322432518005371,-0.06489788303422428,0.0,0.5842330327930721,0.15574222472090773,0.3563308323646328,0.022659865668623387,1.179432800996956,0.1,0.1745951180816906
5,0.0642099380493164,0.04908050135157854,0.2442590481835284,0.7669683579655318,0.2557862895032787,0.2647634575599127,0.01831125704452642,2.358865601993912,0.1,0.48812582648023217
6,0.07282805442810059,0.04908050135157854,0.0,0.7669683579655318,0.2557862895032787,0.2647634575599127,0.01831125704452642,0.2358865601993912,0.1,0.48812582648023217
7,0.08303523063659668,-0.1506130741439853,0.21254223127946223,0.5066395799183953,0.11204101852170288,0.25631332940551,0.025522274325005832,0.2358865601993912,0.1,0.20255211819637237
8,0.09365987777709961,0.03763815921614791,0.21211453302292468,0.8434248459187018,0.3069568648494928,0.2770987479983038,0.02148048136672347,0.2358865601993912,0.1,0.5719860163640472
9,0.10272645950317383,0.03763815921614791,0.0,0.8434248459187018,0.3069568648494928,0.2770987479983038,0.02148048136672347,0.1179432800996956,0.1,0.5719860163640472
10,0.11336112022399902,-0.06356986743989256,0.10798051547309147,0.5299001524179701,0.1747229674973039,0.2682782833441306,0.021048079739102384,0.2358865601993912,0.1,0.21484759897357192
11,0.12199759483337402,-0.06356986743989256,0.0,0.5299001524179701,0.1747229674973039,0.2682782833441306,0.021048079739102384,0.11274685043590062,0.1,0.21484759897357192
12,0.13236665725708008,0.0025030333833131607,0.08797825912199653,0.9175908025238768,0.38735436313594096,0.2650278566698061,0.021198099468442585,0.11274685043590062,0.1,0.6645144876710521
13,0.14323925971984863,-0.06209831099001546,0.08783334417832363,0.5306478638957612,0.1823135944312143,0.24123359590106075,0.02124607154300391,0.22549370087180123,0.1,0.22925353549503627
14,0.1517162322998047,-0.06209831099001546,0.0,0.5306478638957612,0.1823135944312143,0.24123359590106075,0.02124607154300391,0.11274685043590062,0.1,0.22925353549503627
15,0.16199564933776855,0.0014224828785296267,0.0874779039651537,0.9081650728405839,0.39989756001571025,0.23456384835569444,0.021481394697471887,0.11274685043590062,0.1,0.6416047272783852
16,0.17201447486877441,-0.06411394937492117,0.08860732575551784,0.5348966486101554,0.18251755520285884,0.22756801381731218,0.02127598214957641,0.22549370087180118,0.1,0.23718697378123196
17,0.1804215908050537,-0.06411394937492117,0.0,0.5348966486101554,0.18251755520285884,0.22756801381731218,0.02127598214957641,0.11274685043590059,0.1,0.23718697378123196
18,0.19301247596740723,-0.00046933118834331655,0.08773418150980385,0.898083722947378,0.40783453141300186,0.2501112279038391,0.02151503661738658,0.11274685043590059,0.1,0.6144280719189255
19,0.20390772819519043,-0.06600007781475978,0.08791029356597455,0.5423907198118898,0.18042009312420745,0.2793900014329953,0.020912330562090905,0.22549370087180118,0.1,0.24467589803815626
20,0.2123584747314453,-0.06600007781475978,0.0,0.5423907198118898,0.18042009312420745,0.2793900014329953,0.020912330562090905,0.11216728724420978,0.1,0.24467589803815626
21,0.22341394424438477,-0.00192118282053734,0.08654408541416177,0.8915760467748564,0.4128515656119907,0.29682697097790967,0.021190999685940445,0.11216728724420978,0.1,0.5924223904243393
22,0.23618602752685547,-0.06963848413269645,0.08469902924118798,0.5413495692065358,0.17402322669748377,0.3077538249818106,0.01994532437189184,0.2243345744884196,0.1,0.2448424372678351
23,0.24463343620300293,-0.06963848413269645,0.0,0.5413495692065358,0.17402322669748377,0.3077538249818106,0.01994532437189184,0.09815990443047339,0.1,0.2448424372678351
24,0.2562098503112793,-0.010645897802497126,0.07537953953099055,0.8113111779055988,0.3826876340434402,0.31238628781270417,0.020228836651570412,0.09815990443047339,0.1,0.48700734753238917
25,0.26686906814575195,-0.05788334806928548,0.06179743134902072,0.5367114768939139,0.1924727655230002,0.2988194985677419,0.018531434521857827,0.19631980886094677,0.1,0.2863321489112667
26,0.275115966796875,-0.05788334806928548,0.0,0.5367114768939139,0.1924727655230002,0.2988194985677419,0.018531434521857827,0.09815990443047339,0.1,0.2863321489112667
27,0.2851266860961914,-0.008770134523333445,0.067770301518026,0.8163657112343091,0.39223494535846076,0.29410196112471465,0.01882314085836864,0.09815990443047339,0.1,0.5076642527651839
28,0.2951045036315918,-0.06293703454982716,0.0647209293737656,0.5094495186487291,0.1821751976014134,0.2695444899157431,0.0168960669631163,0.19631980886094677,0.1,0.2782115526415401
29,0.3037230968475342,-0.06293703454982716,0.0,0.5094495186487291,0.1821751976014134,0.2695444899157431,0.0168960669631163,0.09815990443047339,0.1,0.2782115526415401
30,0.3141791820526123,-0.0091318445696838,0.07143479682285614,0.7995657070845987,0.3898797727987942,0.2678094020692685,0.017570209373574276,0.09815990443047339,0.1,0.5004474708403738
31,0.3253953456878662,-0.06458535830200644,0.06570409217811614,0.4909885440056795,0.17824324596453345,0.24402460566045892,0.015527599930664526,0.19631980886094677,0.1,0.27991495885949086
32,0.3359262943267822,-0.04165202161052982,0.059391173575423374,0.5140151808635743,0.22453164167664316,0.23021064705374927,0.014503187004187743,1.3742386620266274,0.1,0.36151207127591545
33,0.34627389907836914,-0.11729546363971875,0.4991805949837282,0.5084901755925224,0.08866460901533224,0.19200597670852027,0.018532614897536742,9.61967063418639,0.1,0.37388330317720847
34,0.35578393936157227,-0.11729546363971875,0.0,0.5084901755925224,0.08866460901533224,0.19200597670852027,0.018532614897536742,0.961967063418639,0.1,0.37388330317720847
35,0.3640146255493164,-0.11729546363971875,0.0,0.5084901755925224,0.08866460901533224,0.19200597670852027,0.018532614897536742,0.4809835317093195,0.1,0.37388330317720847
36,0.3724031448364258,-0.11729546363971875,0.0,0.5084901755925224,0.08866460901533224,0.19200597670852027,0.018532614897536742,0.24049176585465976,0.1,0.37388330317720847
37,0.38382792472839355,-0.00928703685970908,0.15669796076543077,0.7666657400442749,0.2712938891438307,0.14064756141670176,0.010314013707172477,0.24049176585465976,0.1,0.5444195202633934
38,0.3946657180786133,-0.0865676837286166,0.12253032979650769,0.46415683480961034,0.09251823026249238,0.1429155912972293,0.012134142210942816,0.48098353170931946,0.1,0.40877362809918205
39,0.40297508239746094,-0.0865676837286166,0.0,0.46415683480961034,0.09251823026249238,0.1429155912972293,0.012134142210942816,0.24049176585465973,0.1,0.40877362809918205
40,0.41188883781433105,-0.0865676837286166,0.0,0.46415683480961034,0.09251823026249238,0.1429155912972293,0.012134142210942816,0.12024588292732986,0.1,0.40877362809918205
41,0.41998815536499023,-0.0865676837286166,0.0,0.46415683480961034,0.09251823026249238,0.1429155912972293,0.012134142210942816,0.06012294146366493,0.1,0.40877362809918205
42,0.4307992458343506,-0.04156429665187081,0.04929076992762683,0.5096354788745062,0.13747920663280183,0.14472578171479022,0.01218888054633498,0.06012294146366493,0.1,0.5451605688284488
43,0.44144225120544434,-0.039112710947015815,0.018627639465086283,0.5131897672535585,0.13990454106818195,0.14192420521101323,0.01195932728692012,0.42086059024565453,0.1,0.5742466959061142
44,0.4535796642303467,-0.03211577863399221,0.1251586562817223,0.5145461740016956,0.13554374152520202,0.11025849939825982,0.008892048753609471,2.9460241317195814,0.1,0.6920022288449766
45,0.465376615524292,-0.03211577863399221,0.0,0.5145461740016956,0.13554374152520202,0.11025849939825982,0.008892048753609471,1.085184752335351,0.1,0.6920022288449766
46,0.4762415885925293,-0.07981529944521334,0.28524234651579183,0.4898116205614113,0.07148023902813386,0.07705006649109336,0.00851631634444043,7.596293266347457,0.1,0.7061095045042761
47,0.4853668212890625,-0.07981529944521334,0.0,0.4898116205614113,0.07148023902813386,0.07705006649109336,0.00851631634444043,0.7596293266347458,0.1,0.7061095045042761
48,0.49448347091674805,-0.07981529944521334,0.0,0.4898116205614113,0.07148023902813386,0.07705006649109336,0.00851631634444043,0.3798146633173729,0.1,0.7061095045042761
49,0.5053677558898926,-0.009477572943051807,0.10197908903065993,0.8190568500142523,0.12125833333455652,0.05804828496839498,0.0054225658712871196,0.3798146633173729,0.1,1.0428422704023745
50,0.5165050029754639,-0.08480879865427858,0.11064276519666041,0.4934083179350205,0.07395472756904774,0.05654386385923793,0.006315601991742564,0.3798146633173729,0.1,0.8387475214695619
51,0.5291078090667725,-0.019170294487629302,0.09503452905614469,0.6267487409337068,0.10927287914084058,0.05224363438113744,0.005626825965352431,0.7596293266347458,0.1,1.2862038280252486
52,0.5380384922027588,-0.019170294487629302,0.0,0.6267487409337068,0.10927287914084058,0.05224363438113744,0.005626825965352431,0.3798146633173729,0.1,1.2862038280252486
53,0.5498068332672119,-0.0693187299827203,0.11179977880046348,0.5245196944606754,0.08980243677445578,0.048215373749934454,0.005184935489100517,0.7596293266347458,0.1,0.990551448517737
54,0.5583837032318115,-0.0693187299827203,0.0,0.5245196944606754,0.08980243677445578,0.048215373749934454,0.005184935489100517,0.3798146633173729,0.1,0.990551448517737
55,0.5696353912353516,-0.023870324007058755,0.11261023056417621,0.5818438821382986,0.1130880255443075,0.04126210286961074,0.0046195947229880786,0.7596293266347458,0.1,1.3032610734700527
56,0.5804383754730225,-0.08192697038931374,0.1791641706673607,0.5521631640977711,0.07885436823611347,0.032009445091578215,0.0037099974643779216,0.7596293266347458,0.1,0.9125848084882013
57,0.582951545715332,-0.08192697038931374,0.0,0.1408616989841307,0.02435956673198914,0.032009445091578215,0.0037099974643779216,3.798146633173729,0.020000000000000004,0.7725605829458754
58,0.594092845916748,-0.039062119129227774,0.06213897880837545,0.44533743633232753,0.025059922335221484,0.01980364095486986,0.001966481382602335,3.798146633173729,0.020000000000000004,0.9876271704785382
59,0.6029787063598633,-0.039062119129227774,0.0,0.44533743633232753,0.025059922335221484,0.01980364095486986,0.001966481382602335,0.6388359681708249,0.020000000000000004,0.9876271704785382
60,0.6136894226074219,-0.05757296389823788,0.07489141787505588,0.17595327036488498,0.02450817296704026,0.012225635803240431,0.0013382587134766696,4.471851777195774,0.020000000000000004,1.0383650779433578
61,0.6246800422668457,-0.04188507315815334,0.1152210061123153,0.5637418554529078,0.019714882302014267,0.004196010650524995,0.00021051153442740666,4.471851777195774,0.020000000000000004,0.5483880932466402
62,0.6358907222747803,-0.09808591896300758,0.168034579339526,0.13060982547481215,0.020996929699459696,0.006874529400614504,0.0004069982053807397,4.471851777195774,0.020000000000000004,0.37987347632407537
63,0.6388845443725586,-0.09808591896300758,0.0,0.27998317377877796,0.014746523953636945,0.006874529400614504,0.0004069982053807397,22.35925888597887,0.004000000000000001,0.38699681655144125
64,0.6485133171081543,-0.09808591896300758,0.0,0.27998317377877796,0.014746523953636945,0.006874529400614504,0.0004069982053807397,2.235925888597887,0.004000000000000001,0.38699681655144125
65,0.6675796508789062,-0.16772785036242238,0.19799962042892283,0.04358895658574373,0.009673086814900393,0.0012859575272610169,9.679022344239341e-05,3.856165809498411,0.004000000000000001,0.21751769993676795
66,0.6782782077789307,-0.19312971496040707,0.08855264832794908,0.03666391141387974,0.00831000923116661,0.0026080472832594737,0.0001214739238895296,4.845071551533906,0.004000000000000001,0.19666902836339006
67,0.6900372505187988,-0.20322352247512135,0.10242232948873112,0.03448702017016199,0.007723917916945781,0.0037098350954041237,0.00015971399495264826,4.845071551533906,0.004000000000000001,0.1814475463114236
68,0.7017874717712402,-0.2031642921520906,0.08234665708783022,0.03503794601926363,0.008135057512688513,0.0027687441124648604,0.00012088383800155533,9.690143103067811,0.004000000000000001,0.1721915311165523
69,0.712533712387085,-0.2061976444863364,0.03979584862875845,0.03430021047624416,0.008162352414913263,0.00048367962800388575,2.3285398880239505e-05,9.690143103067811,0.004000000000000001,0.17007712624899393
70,0.7232880592346191,-0.21041012820763497,0.04850765009069896,0.033926357288632664,0.008080653740986612,0.0005291505575857336,3.425780085625441e-05,9.690143103067811,0.004000000000000001,0.16771118946047753
71,0.7339279651641846,-0.21550731236429155,0.05310615372372095,0.033609479883505086,0.007934206286626293,0.0006898335724625504,3.9653633030605204e-05,9.690143103067811,0.004000000000000001,0.168984641602268
72,0.7450511455535889,-0.2206697939567139,0.0532174988951231,0.033257783879274985,0.007750729433936021,0.0005862971685923757,4.086671391795082e-05,9.690143103067811,0.004000000000000001,0.17235388895846326
73,0.7561631202697754,-0.22567496755893807,0.052380759213170515,0.032860924936637004,0.0075254723324344585,0.00048501882626839077,4.1109022294456566e-05,9.690143103067811,0.004000000000000001,0.1762670670257351
74,0.7676370143890381,-0.23046357349686056,0.05092631341766693,0.0324208945545407,0.007259293455798372,0.00048738058157837827,4.0328807638001504e-05,9.690143103067811,0.004000000000000001,0.18060227106496055
75,0.7783043384552002,-0.23497444607388884,0.0489346635034663,0.03196267949183391,0.006962838540796308,0.0004911967337477563,3.847123289741905e-05,9.690143103067811,0.004000000000000001,0.18498606169593954
76,0.7896754741668701,-0.2391396950548995,0.0465152232449816,0.03152112436099958,0.006651658219308409,0.00045779693688374756,3.5681414734844984e-05,9.690143103067811,0.004000000000000001,0.18892194255318348
77,0.8011846542358398,-0.2428879075374246,0.043790066252182784,0.031127267928875473,0.006343562522242053,0.0003940402400206544,3.217512570466319e-05,9.690143103067811,0.004000000000000001,0.19186265218521664
78,0.8121488094329834,-0.24614302074558667,0.040937722162487485,0.03079490082709991,0.006056140586805592,0.00033242181454129494,2.8373232515552792e-05,9.690143103067811,0.004000000000000001,0.19325454339661283
79,0.8231263160705566,-0.24884311278814958,0.038308225830526815,0.03053964195988705,0.005796732617166146,0.0003363924235966209,2.522486324338047e-05,9.690143103067811,0.004000000000000001,0.19278880467274156
80,0.833427906036377,-0.25099805759269994,0.035589694597904314,0.03036318242009985,0.005572354364560813,0.000331834406317677,2.2071124405198538e-05,9.690143103067811,0.004000000000000001,0.19084609848818396
81,0.8438398838043213,-0.25255024362417605,0.028054478116553403,0.030188270025614843,0.005403344544470063,0.0002441899131231384,1.2267686751861184e-05,9.690143103067811,0.004000000000000001,0.1901774686923534
82,0.8544893264770508,-0.2539359941215492,0.027566333199558483,0.030038282157291814,0.005243726628386105,0.00022818685940007022,1.1767101380382172e-05,9.690143103067811,0.004000000000000001,0.18948685158033526
83,0.8643889427185059,-0.2552347612658473,0.026710589137560338,0.029902621029445697,0.005094238778845486,0.00021426042122096867,1.126881318081363e-05,9.690143103067811,0.004000000000000001,0.188250003665562
84,0.8756368160247803,-0.2564413604220845,0.025978459040887265,0.029782327365719306,0.004957648958469773,0.00020653792038483054,1.087584648165052e-05,9.690143103067811,0.004000000000000001,0.18639960389082655
85,0.8864762783050537,-0.25753832678641353,0.02523370824475522,0.02967873250234254,0.004836210713145503,0.00020114208214705442,1.048589983981163e-05,9.690143103067811,0.004000000000000001,0.1839916816551686
86,0.8972408771514893,-0.25810846977227975,0.01584077661616009,0.029580819213389717,0.004756238585146151,6.991732773076187e-05,4.629088861869413e-06,9.690143103067811,0.004000000000000001,0.18364891532121722
87,0.9076941013336182,-0.2586960150650768,0.01724338962489016,0.029482522338649144,0.0046673348855035025,8.238840620289345e-05,5.480850626500278e-06,9.690143103067811,0.004000000000000001,0.18331128081005404
88,0.9187631607055664,-0.25926457576153455,0.016892968928268505,0.02938537821024307,0.004580456573314921,7.807895889078154e-05,5.268186608056169e-06,9.690143103067811,0.004000000000000001,0.1829641287648643
89,0.9290504455566406,-0.25981465244111285,0.016554476307422645,0.029289981841186835,0.004495500882407033,7.409870149999165e-05,5.064311988727255e-06,9.690143103067811,0.004000000000000001,0.1826087359008889
90,0.9312727451324463,-0.25981465244111285,0.0,0.022481684956840838,0.005329580916280914,7.409870149999165e-05,5.064311988727255e-06,48.450715515339056,0.0008000000000000003,0.19608295411343005
91,0.9406743049621582,-0.25981465244111285,0.0,0.022481684956840838,0.005329580916280914,7.409870149999165e-05,5.064311988727255e-06,4.845071551533906,0.0008000000000000003,0.19608295411343005
92,0.9497449398040771,-0.25981465244111285,0.0,0.022481684956840838,0.005329580916280914,7.409870149999165e-05,5.064311988727255e-06,2.168326513671368,0.0008000000000000003,0.19608295411343005
93,0.9606776237487793,-0.29623328289642514,0.08988417335162684,0.014093845806626272,0.002738087646508494,0.004012018457542066,0.00010327971709875428,4.336653027342736,0.0008000000000000003,0.19680196209422546
94,0.97119140625,-0.29628654060073173,0.03203916388118,0.013644300187392117,0.0026476774187330653,0.00020181617022152487,1.0990265543275868e-05,4.336653027342736,0.0008000000000000003,0.1948935020760289
95,0.9822661876678467,-0.29855137810427473,0.034739373777991425,0.013135197814045088,0.002442139384789191,0.0001968853129845627,1.4677058046603797e-05,4.336653027342736,0.0008000000000000003,0.19120302581464546
96,0.9932262897491455,-0.3007153245141155,0.03225745305759884,0.012510441034758901,0.00224963358056448,0.00022612645126707243,1.3315437730483381e-05,4.336653027342736,0.0008000000000000003,0.1869654499143287
97,1.0046911239624023,-0.3027591900325382,0.02959898427918675,0.011838671531072072,0.0020732835515114624,0.00024153655731962154,1.1957225323055987e-05,4.336653027342736,0.0008000000000000003,0.18227978068667391
98,1.0151965618133545,-0.304659839614254,0.02690985822300695,0.01122688031134725,0.001915150590906103,0.0002486980996723176,1.0786294142595133e-05,4.336653027342736,0.0008000000000000003,0.17740766171097314
99,1.0265390872955322,-0.30564266344231933,0.023337652873517953,0.010976646923769892,0.001815878017354283,0.00015734011323309538,1.0001931525174257e-05,4.336653027342736,0.0008000000000000003,0.17587030976900694
100,1.0370254516601562,-0.3066227659548545,0.023241385581306378,0.01072536352898021,0.001720168835467717,0.00015714024506618962,9.89203665993088e-06,4.336653027342736,0.0008000000000000003,0.17422795024949528
101,1.0474143028259277,-0.3075776674463199,0.022829274138115547,0.010479629004638787,0.0016300624877152545,0.00015145479310607612,9.521234934366517e-06,4.336653027342736,0.0008000000000000003,0.1725257613943536
102,1.0571222305297852,-0.30850657362769807,0.02241160692778674,0.010242344589000365,0.0015452449631713423,0.00014575469271660424,9.149523756288858e-06,4.336653027342736,0.0008000000000000003,0.17078106861759773
103,1.0674619674682617,-0.30940873450233564,0.02198710241826,0.010016509416138455,0.001465420329485119,0.00014003138085083577,8.776602870175231e-06,4.336653027342736,0.0008000000000000003,0.16901387286667208
104,1.0778052806854248,-0.310283487758155,0.02155587233967353,0.009801837651594472,0.001390290195829814,0.00013429749243565325,8.403492868254148e-06,4.336653027342736,0.0008000000000000003,0.16724535947840108
105,1.0884215831756592,-0.31113040270743764,0.02112146770529623,0.009593729421494548,0.0013195476047595655,0.00012860618239285415,8.033791854233918e-06,4.336653027342736,0.0008000000000000003,0.16549695026106184
106,1.0994720458984375,-0.311948856434543,0.020676885191026124,0.009392158957619636,0.0012529182005896122,0.00012288025091922172,7.662981397129621e-06,4.336653027342736,0.0008000000000000003,0.16379037305341385
107,1.1107769012451172,-0.31341520575294074,0.02243779989674554,0.009038173508443876,0.001148980407334081,0.00015664211964105945,7.6220809072502505e-06,4.336653027342736,0.0008000000000000003,0.15867934740960254
108,1.1212491989135742,-0.3141424183537835,0.019383669055390424,0.008857083157696743,0.0010923877921329467,0.00010904201026407101,6.640373147996925e-06,4.336653027342736,0.0008000000000000003,0.15725084108925483
109,1.131443738937378,-0.31485689299684183,0.019200846229630246,0.00867860783049391,0.0010377104745385207,0.00010703311248083658,6.471693469589645e-06,4.336653027342736,0.0008000000000000003,0.15588114969611158
110,1.1422219276428223,-0.31554270057862976,0.0187385600110206,0.008506559719710014,0.0009861867336447483,0.00010141965608623238,6.125138474630809e-06,4.336653027342736,0.0008000000000000003,0.15462467297118637
111,1.152888298034668,-0.3161998884574499,0.018271314522424625,0.008341091455113116,0.000937598115636598,9.588573057239813e-05,5.785357820133896e-06,4.336653027342736,0.0008000000000000003,0.15348900742616164
112,1.1631314754486084,-0.31682858906695494,0.017799382590531012,0.008182192991919147,0.0008917485391082218,9.04356731155076e-05,5.452729223174302e-06,4.336653027342736,0.0008000000000000003,0.15247917157778662
113,1.1740515232086182,-0.3179919947533076,0.019619304176804374,0.007896474505860052,0.0008141670689846708,0.00010173004542179953,5.7504504483141265e-06,4.336653027342736,0.0008000000000000003,0.14859709040225025
114,1.1851301193237305,-0.31853986502192627,0.01650806891882377,0.007756496325421114,0.0007755747055546877,7.771620399710244e-05,4.605791914062962e-06,4.336653027342736,0.0008000000000000003,0.14799163139814
115,1.1960935592651367,-0.3190724850536272,0.01628207576722693,0.007620269853787343,0.0007382531848920774,7.526365620735831e-05,4.443420857658253e-06,4.336653027342736,0.0008000000000000003,0.14747295689831494
116,1.207202672958374,-0.31957840208125593,0.015801761713862716,0.007490424178064086,0.0007030567996755731,7.024915114017816e-05,4.15207960515751e-06,4.336653027342736,0.0008000000000000003,0.14706710166121778
117,1.2183117866516113,-0.32005830493757126,0.015322226818323645,0.007366935340824929,0.0006698192298533358,6.542089104910609e-05,3.8727112025638275e-06,4.336653027342736,0.0008000000000000003,0.14676339506344943
118,1.229433536529541,-0.3209680416829243,0.01710393458838611,0.007143570626572909,0.0006117969032524126,6.555815823583444e-05,4.360246438253057e-06,4.336653027342736,0.0008000000000000003,0.1441898419427504
119,1.2407753467559814,-0.32137963720781854,0.014067267875699254,0.007036991399703872,0.0005840456277999584,5.441098413450085e-05,3.199422113651096e-06,4.336653027342736,0.0008000000000000003,0.1441850372945625
120,1.2525150775909424,-0.3217760888070898,0.013820892993410164,0.006934572065321537,0.0005571934574833647,5.203923210173045e-05,3.0609132592474e-06,4.336653027342736,0.0008000000000000003,0.144222868447627
121,1.2645225524902344,-0.3221498242286617,0.013354225248625786,0.006837850442764787,0.000531786622293616,4.7972351982616956e-05,2.833226857390514e-06,4.336653027342736,0.0008000000000000003,0.14431141001937695
122,1.2754919528961182,-0.322501888489315,0.012894992302956421,0.006746645176669217,0.0005076923428495121,4.415330520246563e-05,2.619263573273578e-06,4.336653027342736,0.0008000000000000003,0.14443744912034276
123,1.286773443222046,-0.3231827188980453,0.01468834081586767,0.006581872391202198,0.00046558600198255104,5.889054658414494e-05,3.2286770020695244e-06,4.336653027342736,0.0008000000000000003,0.14285721690480185
124,1.2981646060943604,-0.3234805201582889,0.01171750937263866,0.006504434903085144,0.00044547112753575243,3.5378585265810614e-05,2.1178112907271896e-06,4.336653027342736,0.0008000000000000003,0.1431200993736251
125,1.3091847896575928,-0.32376545340271595,0.011486112510509133,0.006430750046659171,0.0004259080863625726,3.353917668191819e-05,2.016782311611287e-06,4.336653027342736,0.0008000000000000003,0.1433743872255457
126,1.320549488067627,-0.3240327227456584,0.011062145155030538,0.006361597633786967,0.0004072628764398263,3.063273202230654e-05,1.854504191554085e-06,4.336653027342736,0.0008000000000000003,0.14362313762802068
127,1.3311760425567627,-0.32428343888037586,0.01065058539562901,0.006296737932184412,0.0003894444508557821,2.7967078609858476e-05,1.704648555453936e-06,4.336653027342736,0.0008000000000000003,0.14385876582869184
128,1.3421735763549805,-0.324778521840907,0.012445061793151071,0.006179388549841448,0.0003592455935815364,5.098397452218961e-05,2.3406573267248377e-06,4.336653027342736,0.0008000000000000003,0.14282452035160878
129,1.3525028228759766,-0.3249882209894304,0.009588655459995455,0.006124960726103628,0.00034428674438035544,2.1583751403042584e-05,1.3522517893793662e-06,4.336653027342736,0.0008000000000000003,0.14308735567830658
130,1.3634958267211914,-0.32518824644091693,0.009395633971428006,0.006073443254945902,0.00032961301772540044,2.0401006751713524e-05,1.2873655081868662e-06,4.336653027342736,0.0008000000000000003,0.14331554883529748
131,1.3748223781585693,-0.3253755136396347,0.00903287592469564,0.00602523454362236,0.00031550363209777854,1.855860283361821e-05,1.1803026862811094e-06,4.336653027342736,0.0008000000000000003,0.14351320176786833
132,1.3859367370605469,-0.3257511336698246,0.010729634445404614,0.005937813628105224,0.00029262834256436616,4.215836387833072e-05,1.7652203524987086e-06,4.336653027342736,0.0008000000000000003,0.14270216950887252
133,1.3967883586883545,-0.3259067826401256,0.00809297359073109,0.005897612869627108,0.00028069035551776757,1.3972709934639838e-05,9.270160831675866e-07,4.336653027342736,0.0008000000000000003,0.14289068796656706
