iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,normNTdirx,normNTdirw,stepsize,linesearch_status,linesearch_counter,linesearch_RightItem,gradfNTdir,NTdir_error1,NTdir_error2,NTdir_norm,NTdir_angle,CovDerivKKT_minabseigval
0,0.0,0.8099297547173109,1.2111103358675955e-15,4.474428055075425,3.682261099369281,2.5419401283503484,0.0,0.0,0.0,0.0,35.16910332389272,0.5,1.0,1.0,,,,,,,,,,,,
1,1.7891919612884521,0.8084948826411419,1.8794532393853096,3.699811799139001,2.9194253984973906,2.272787427731974,0.0,0.0,0.0,0.0,23.490195311056706,0.5,0.8684561953373903,1.1804816099366058,7.89178689661056,8.344502885658935,0.25,True,2.0,-54.33820664778544,-0.012776028260570692,2.6651596037426687e-14,3.552713678800501e-14,8.344502885658935,0.048968812538269235,0.0001856041493467312
2,3.583346366882324,0.8057173334549367,2.724140709739661,3.1059948222032094,2.26251730653881,2.1279612950346434,0.0,0.0,0.0,0.0,16.029761102706956,0.5,0.7552454324570762,1.4143887395608092,11.070340920209304,11.299936481237461,0.25,True,2.0,-34.912932010595085,-0.020565945669943998,4.102477681665174e-14,2.842170943040401e-14,11.299936481237461,0.03937859962461563,0.00021041818738861808
3,5.3659563064575195,0.8070298811346451,3.8837267989373974,2.397114124201026,1.4375284773384671,1.9182424513119123,0.0,0.0,0.003728172456833413,0.00023301077855208832,8.493538792031622,0.5,0.5535638016916721,1.9805942431300672,8.439716287056203,8.690050553560521,0.5,True,1.0,-22.933191593457494,0.000673198721493952,4.018657097593938e-14,5.684341886080802e-14,8.690050553560521,0.05833932562266983,0.0003744057255461943
4,7.155094146728516,0.8091109671413359,3.049753015787441,2.198433256802976,1.2651651835471411,1.797878155029323,0.0,0.0,0.009999131253506995,0.0006249457033441872,7.13756580769221,0.5,0.5185168185480952,2.257383930954058,25.151863229493497,25.297120060994295,0.125,True,3.0,-12.084151463369853,0.008528168906191668,8.917789063267323e-14,1.0658141036401503e-14,25.297120060994295,0.024888114032925433,7.618565509650401e-05
5,8.948941469192505,0.8093043445886365,2.9493210450091993,1.873835929911019,0.9771849621555723,1.5987683358955018,0.0,0.0,0.017619594218760824,0.0011012246386725515,5.063866150440692,0.5,0.4518217017851029,2.9182417726375482,11.82613187262257,12.211030595122557,0.25,True,2.0,-9.973376557508608,-0.0007664048242705789,4.46535077600604e-14,2.842170943040401e-14,12.211030595122557,0.05010266798923398,-8.215372525138098e-05
6,10.738244533538818,0.8126172977994274,2.3602755783878644,1.7596577730001308,0.859756892814617,1.5351870495373054,0.0,0.0,0.020354023446905838,0.0012721264654316148,4.577826955897231,0.5,0.42319084787438466,3.381972384859974,18.987946847574765,19.389832712074192,0.125,True,3.0,-6.8614466976176,0.022759753851253183,7.52102122438141e-14,2.930988785010413e-14,19.389832712074192,0.030503726307088426,-2.048118048779979e-05
7,12.54769253730774,0.8120687927393183,2.87798025723299,1.7351779908800593,0.8329198138338237,1.522051769347879,0.0,0.0,0.021110546714350153,0.0013194091696468846,4.5096876122459415,0.5,0.4165483400786896,3.526685471273652,92.12192252154024,92.24542738056007,0.03125,True,5.0,-6.290206012200212,-0.026831083369873887,4.618984129505289e-13,1.2256862191861728e-13,92.24542738056007,0.005944133221875406,8.186671075405681e-06
8,14.349405527114868,0.8115688684457455,2.9726766364202426,1.7101786116206465,0.8069776842970857,1.507655355299869,0.0,0.0,0.02175385774663215,0.0013596161091645094,4.43626870357427,0.5,0.41001080904449977,3.675930980095847,95.14021927321859,95.26679322044943,0.03125,True,5.0,-6.243174910534896,-0.02584240985429522,2.074191387252887e-13,1.3322676295501878e-14,95.26679322044943,0.005767182419873167,9.965944361442256e-06
9,16.144248962402344,0.8116817751724438,4.37886587124118,1.6613215719586885,0.7573933486657243,1.4784559911975026,0.0,0.0,0.022639853012299312,0.001414990813268707,4.304920478163355,0.5,0.39710010920666516,3.9779099129767226,70.0961359574274,70.27068349852973,0.0625,True,4.0,-6.182795590615337,-0.009196357229773425,1.7456712566190578e-13,8.881784197001252e-15,70.27068349852973,0.007760950089516191,1.766193518160465e-05
10,18.001183032989502,0.812454903366234,3.6387711321996643,1.61028867793227,0.7112140654264152,1.4445296472136055,0.0,0.0,0.023200813292319353,0.0014500508307699596,4.108270787590399,0.5,0.38460258634251737,4.29646472870993,58.28860094048965,58.52228492876814,0.0625,True,4.0,-6.086825008615584,0.010075081400319846,1.9428732544139344e-13,3.108624468950438e-14,58.52228492876814,0.00905059233389854,2.8325570965035482e-05
