[0.         0.45587921 0.20800442 0.64516066 0.65929634],[ -0.45587921   0.           2.1838821   -2.8034942  -14.87911979],[-0.20800442 -2.1838821   0.          4.79124287 20.69703263],[-0.64516066  2.8034942  -4.79124287  0.          1.53183656],[ -0.65929634  14.87911979 -20.69703263  -1.53183656   0.        ]
[ 1.34634047  0.142716    0.05225252 -0.01434881  0.18157486],[ 0.142716    6.02000004 -0.68435381  1.76798561 -6.51034279],[ 0.05225252 -0.68435381  3.25095968 -0.25386012  1.29355469],[-0.01434881  1.76798561 -0.25386012  1.62215388 -2.81289931],[ 0.18157486 -6.51034279  1.29355469 -2.81289931  8.97656246]
[ 0.47561024 -0.05924549  0.03409623  0.43770066 -0.12257947],[-0.05924549  1.19186154  0.79390631 -1.21992558  0.37219741],[ 0.03409623  0.79390631  0.89751687 -0.8908069   0.16179206],[ 0.43770066 -1.21992558 -0.8908069   1.89627533 -0.43728255],[-0.12257947  0.37219741  0.16179206 -0.43728255  0.19088281]
