iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,maxabsLagmult
0,0.0,0.8184506746738583,1.4518049907399384e-15,4.016164843622626,3.2115767777011848,2.4115046448391557,0.0,0,0.0,0.0,1.0,1.0
1,0.5063474178314209,0.8065253388911506,0.4355187525956918,0.7438313796487127,0.04898760577178772,0.7398708034293472,0.0,0,0.05696000948979291,0.0045121514940955655,1.0,1.0569600094897929
2,0.840721607208252,0.7953522236441356,0.7334046771472968,0.5640049610486945,0.04951757622873805,0.3362397667303931,0.0,0,0.33738318723590927,0.03970736003392937,3.3333333333333335,0.6272610746273584
3,1.0418922901153564,0.7891511633147856,0.5551085145281938,0.02140182150100804,0.021192018698596875,0.002989365658351361,0.0,0,0.0,0.0,3.3333333333333335,0.02086905517053067
4,1.2034449577331543,0.775273101000092,0.6953187087565393,0.057743863241894657,0.05766749268169249,2.167191131611098e-05,0.0,0,0.0024259969746349697,0.00028123751115073994,3.3333333333333335,0.008086656582116566
5,1.3762781620025635,0.7670696794279863,0.31924938787007484,0.0503400334586096,0.050207608624749156,4.439817249331266e-05,0.0,0,0.0036487030024692224,0.0002280439376543264,3.3333333333333335,0.012162343341564075
6,1.553959846496582,0.7597208686191826,0.26478529957136265,0.13062281889008345,0.13052879621703498,7.863220800923854e-05,0.0,0,0.004742522208842859,0.0003860351876545376,11.111111111111112,0.0164232163230967
7,1.7166059017181396,0.7559385223869571,0.12256575942956624,0.04074893330327128,0.040747005766018876,2.9548715001504807e-06,0.0,0,0.0003963303258767148,2.4770645367294675e-05,11.111111111111112,0.007455577600866311
8,1.8888616561889648,0.7523366480881639,0.1090732535251473,0.09200161506870987,0.09199493333182676,1.3709620686267271e-05,0.0,0,0.001108705808640087,6.929411304000543e-05,11.111111111111112,0.012318953429334301
9,2.0553159713745117,0.7482840308651778,0.11587851591380453,0.1933973153854794,0.19339408274894976,1.8264310227370112e-05,0.0,0,0.0007997293542205686,9.881536207978839e-05,11.111111111111112,0.021204835142896176
10,2.2176685333251953,0.7431923012717687,0.13722199281291825,0.04550577719758081,0.04550577719758081,0.0,0.0,0,0.0,0.0,37.037037037037045,0.0
11,2.3792166709899902,0.7417974146770169,0.035811170035858216,0.04597946423552178,0.04597946423552178,0.0,0.0,0,0.0,0.0,37.037037037037045,0.0
12,2.53875470161438,0.7400309388929941,0.04482930695285498,0.23877120805185453,0.2387684208675322,4.024646287605609e-05,0.0,0,0.0010349370758957477,0.0001095660986053619,123.45679012345683,0.03833100281095363
13,2.6954448223114014,0.7392410298890473,0.02012634545836666,0.1872489616365869,0.18724895301232072,1.184950280513128e-06,0.0,0,5.6818708220163217e-05,3.551169263760201e-06,123.45679012345683,0.02085493172286915
14,2.8711392879486084,0.7389245334262033,0.007985312542508193,0.11941419070251415,0.11941418743692282,8.551750851891518e-07,0.0,0,2.7913877466922976e-05,1.744617341682686e-06,123.45679012345683,0.01238321238755052
15,3.046273946762085,0.7386786644592486,0.006230480716150842,0.1970348292618815,0.1970346965290396,4.4052182414156545e-06,0.0,0,0.00017681052076179427,2.3504820705830265e-05,411.5226337448561,0.02182845935330794
