iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
0,0.0,0.8038306963245558,1.2262814116578435e-15,3.12276074493427,1.7700194589534153,2.5726767743011747,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,,,
1,0.4124469757080078,0.7983833238688594,1.7866322757809905,0.019457249140340967,0.019457236024962892,2.2591551198932252e-05,0.0,0.0,0.0,0.0,1,0.00031577655224978625,0.00031577655224978625,optimal,12.0,1.06342897822924e-14,-0.00519297533754538,-0.005192975337556015,4.105473477696802e-16,1.1444829411380828e-15,2.4775364856758157,0.7290000000000001,0.009602512091128763,1.0,3.0
2,0.823453426361084,0.7943486212837065,1.2538181560206942,0.017870790262550975,0.01781728455435622,0.0001431449127081152,0.0,0.0,0.0013744181500372488,8.590113437732805e-05,1,0.0008640393967929988,0.0008640393967929988,optimal,10.0,4.750919122691634e-13,-0.004462428276061428,-0.00446242827653652,2.780100626136172e-16,2.273459894005741e-16,2.1565606547532887,0.5904900000000002,0.008340352607059768,1.0,5.0
3,1.2486610412597656,0.7930119169360894,0.5323580662940673,0.01832677809180807,0.01823689877385333,0.000758689093784984,0.0,0.0,0.0016464231526478468,0.00010290144704049042,1,0.0035606336056773374,0.0035606336056773374,optimal,11.0,3.2780126276505595e-14,-0.0036799888801533455,-0.0036799888801861253,2.6155540810680896e-16,5.0472495746568205e-15,2.109492301232507,0.25418658283290013,0.003848815357124241,1.0,13.0
4,1.6620292663574219,0.7927671364788424,0.06930884986792585,0.021336379807066104,0.021229806274791655,0.0010699757832501656,0.0,0.0,0.0018416244539680715,0.00011510152837300447,1,0.009465041292523959,0.009465041292523959,optimal,10.0,2.4744237541391646e-13,-0.0036374059674137505,-0.0036374059676611927,4.1462364786785733e-16,4.1936405154080414e-15,1.6351457695440927,0.042391158275216244,0.004385548772904863,1.0,30.0
5,2.078274726867676,0.792501331260245,0.08352669033405613,0.017137974394541275,0.016980447507186264,0.0010941803425006439,0.0,0.0,0.0020438537574223314,0.00012774085983889572,1,0.0029539914606851792,0.0029539914606851792,optimal,11.0,2.1896954930637669e-13,-0.004665824384705156,-0.004665824384924125,3.704415099897894e-16,8.520974616741867e-14,2.4327451307965724,0.03433683820292516,0.0062572841577674685,1.0,32.0
6,2.4915385246276855,0.7899672974317411,0.7498798264164855,0.016731668616754316,0.016541826419879502,0.0006755261411975667,0.0,0.0,0.0023194707843259277,0.00018828772538370675,1,0.002732585255956013,0.002732585255956013,optimal,10.0,3.191250975284349e-14,-0.0043965716323064175,-0.004396571632338329,3.816970212930787e-16,3.804786321511037e-16,1.9460657571004996,0.38742048900000015,0.005462797920706739,1.0,9.0
7,2.9097483158111572,0.7895927306164618,0.130009316527652,0.016878483002733303,0.016676427987340082,0.0008048332350670352,0.0,0.0,0.0022338291994248305,0.0002064100907632066,1,0.0030468297535937313,0.0030468297535937313,optimal,10.0,4.7178847579137e-14,-0.0038114096229496727,-0.003811409622996851,4.909357170986673e-16,1.768480626343181e-15,2.2359845222399706,0.05814973700304011,0.005467723633396,1.0,27.0
8,3.3278756141662598,0.7892922573147915,0.10814760509422933,0.018117578976856088,0.0179147501136209,0.000843192110865593,0.0,0.0,0.0022190544670104284,0.0002195365491155163,1,0.0051263038445668666,0.0051263038445668666,optimal,11.0,2.312525846585057e-13,-0.004620217679274445,-0.004620217679505698,3.007812063393287e-16,1.0701149137453053e-13,2.834772000857862,0.03815204244769462,0.00667715240465429,1.0,31.0
9,3.7455968856811523,0.789127622042661,0.06505329729797275,0.017905205837991527,0.017685058753258147,0.0009515492844732643,0.0,0.0,0.0022283150235338223,0.00022686470679448428,1,0.004076773458094771,0.004076773458094771,optimal,9.0,8.887809100401481e-13,-0.005314114257910416,-0.005314114258799196,3.3276765916871806e-16,6.167123584019477e-16,3.565040451884179,0.01824800363140075,0.00750507126196052,1.0,38.0
10,4.1661155223846436,0.7889769440604614,0.04670240780946997,0.01833658184349646,0.018118734192709054,0.0008214496950532986,0.0,0.0,0.002248616811993287,0.00023346509660111814,1,0.005514895500374993,0.005514895500374993,optimal,10.0,1.4370202608564333e-14,-0.0053883844989818155,-0.005388384498996185,5.078172574518168e-16,6.937566116250894e-16,2.8437125493169333,0.016423203268260675,0.007645174678974998,1.0,39.0
11,4.580623626708984,0.7888412304153215,0.050422300301170384,0.018502194455646152,0.01827127488941169,0.000970102500165044,0.0,0.0,0.002246056931864082,0.00023931514991642339,1,0.00429257931405036,0.00429257931405036,optimal,9.0,9.96267832132384e-13,-0.006076755559564369,-0.006076755560560638,5.110387549999961e-16,5.929044633076878e-16,3.7904018460843,0.013302794647291147,0.008334719787449606,1.0,41.0
12,4.9949140548706055,0.7886892381292774,0.057558874825004894,0.021381427876265704,0.021170552792127543,0.0010168807009547755,0.0,0.0,0.002255709328967903,0.00024651029424895,1,0.011042225501600294,0.011042225501600294,optimal,10.0,3.071761665820199e-14,-0.006784316195196415,-0.006784316195227135,7.36317655352617e-16,4.391212955139711e-16,4.326870334073589,0.013302794647291147,0.009401657471238343,1.0,41.0
