iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
0,0.0,0.8038306963245558,1.2262814116578435e-15,3.12276074493427,1.7700194589534153,2.5726767743011747,0.0,0.0,0.0,0.0,1.0,,1.0,,,,,,,,,,,,
1,0.42009568214416504,0.8007344903512595,0.33455583755956303,0.013770586809597033,0.012794252127418866,0.005092756972474303,0.0,0.0,0.0,0.0,1.0,0.0029906084416571545,0.0029906084416571545,optimal,10.0,4.366773663637512e-14,-42.460389131823526,-42.46038913182357,9.728346468255277e-13,5.325127317761272e-13,9213.379405171661,3.6435389420559045e-05,84.90421668021041,1.0,97.0
2,0.8393683433532715,0.7976484643716923,0.34744432208884896,0.022514158914993965,0.021056680031624034,0.007893215758608923,0.0,0.0,0.0010957749237209824,6.84859327325614e-05,1.0,0.004963275139678348,0.004963275139678348,optimal,9.0,8.137502372696539e-13,-30.042001942699294,-30.042001942700104,3.329896220878218e-13,5.361291748153873e-15,7745.936175834268,4.4981962247603756e-05,60.05754512925662,1.0,95.0
3,1.2706446647644043,0.7819557311666042,0.9311862370711879,0.03143669737688942,0.0312570901360652,0.003355630818791228,0.0,0.0,0.0,0.0,1.0,0.00396475190995183,0.00396475190995183,unknown,10.0,2.4593549042469927e-14,-63.544763954066575,-63.5447639540666,2.2920443623342683e-12,2.122597734730463e-14,11265.59400622612,8.464149782874061e-05,127.08159021779872,1.0,89.0
4,1.690993070602417,0.7730861918634623,0.3156011291106125,0.04040493182998566,0.03984702694021542,0.004274905825526333,0.0,0.0,0.005147634446463378,0.00032172715290396114,1.0,0.003938694895407181,0.003938694895407181,unknown,10.0,3.214921342722548e-14,-311.35272445366394,-311.352724453664,2.985189641939443e-12,4.688315260345859e-14,24952.00254146602,1.2704234747596576e-05,622.6914285275371,1.0,107.0
5,2.114447593688965,0.7701994950713205,0.08554990733154706,0.038527498755474614,0.03728050675444598,0.006453809587008089,0.0,0.0,0.00727188547073232,0.00045449284192077,1.0,0.00398854258895773,0.00398854258895773,unknown,10.0,9.096337506118707e-15,-535.2844769942618,-535.2844769942618,6.001577265450313e-12,6.929145407575428e-14,32718.330224579735,2.615689274578838e-06,1070.5518008926092,1.0,122.0
6,2.5403757095336914,0.7652349236224968,0.13749440853937525,0.041838095355998306,0.040236248045754736,0.0037752146110749925,0.0,0.0,0.010826741008190366,0.0006766713130118979,1.0,0.002639520709243479,0.002639520709243479,unknown,9.0,1.5505637835909575e-13,-595.8710132916973,-595.8710132916974,2.6258592313843664e-12,6.976416008252918e-14,34520.62368779018,3.986723479010574e-06,1191.7286101602806,1.0,118.0
7,2.970334768295288,0.7624894969618373,0.08815908289175299,0.0646042706298538,0.06254686299042801,0.009908478527020051,0.0,0.0,0.01278373055690707,0.0007989831598066918,1.0,0.005874870869244479,0.005874870869244479,unknown,10.0,1.9140506809677354e-13,-460.5969974981011,-460.59699749810125,6.6680634612198986e-12,6.641862582918919e-14,30344.662947579895,2.9063214161987086e-06,921.157052472973,1.0,121.0
8,3.3952925205230713,0.7582137237237238,0.1285400031536644,0.07001581773803016,0.062366615297011645,0.027525789350844772,0.0,0.0,0.01596718355041149,0.0009979489719007181,1.0,0.01767663884954453,0.01767663884954453,unknown,10.0,2.2107964371932225e-14,-521.0073226187945,-521.0073226187945,4.134272735375028e-12,1.7726531172280268e-13,32267.860938828322,3.986723479010574e-06,1041.950352088774,1.0,118.0
9,3.821089029312134,0.7238738522128839,1.53043803506359,0.09470194857005572,0.09154983705525273,0.0021291255238339514,0.0,0.0,0.024136139347996605,0.0015085087092497878,1.0,0.007169065881371625,0.007169065881371625,unknown,10.0,5.896133162869357e-14,-182.04493272656174,-182.04493272656177,2.9449023774304213e-12,6.96659780636099e-14,19075.428764195673,8.464149782874061e-05,364.06046951793337,1.0,89.0
10,4.240322828292847,0.7119020178225417,0.6415826846405711,11499941.86563609,11497606.658868438,231741.30178679948,0.0,0.0,0.020493409202108993,0.001280838075131812,10094535.063807445,10094534.563807445,10094534.563807445,unknown,6.0,62.16190610654387,-158.44598043020164,167767.65408638274,0.02256889135144153,0.37827267329561154,17793.76902762669,3.6435389420559045e-05,316.8832656332648,1.0,97.0
11,4.660008668899536,0.706863132341508,0.33455809711018614,0.058363095884357064,0.05649708848158524,0.0033309454969796416,0.0,0.0,0.0133837777658658,0.0011433684239292342,10094535.063807445,0.0037013686300953566,0.0037013686300953566,unknown,11.0,5.370742043958632e-14,-348.6805521574954,-348.68055215749547,1.3496834890260892e-11,7.623904316031813e-06,26406.98127221409,1.2704234747596576e-05,697.3993643110009,1.0,107.0
12,5.086298704147339,0.7068594858124618,0.0004633216094434017,0.036700719786774735,0.03270370023854891,0.008612544121084422,0.0,0.0,0.013383787532406599,0.0011433683310928771,10094535.063807445,0.005357090250845694,0.005357090250845694,unknown,10.0,9.732227911777631e-14,-30.942873910932594,-30.942873910932693,1.3830791226231447e-12,1.1438503831469328e-13,7862.597922001175,5.8927293063124204e-08,61.86128131669895,1.0,158.0
13,5.51278829574585,0.7068562038193419,0.0006299735624779609,0.04484771233148414,0.03933141202854278,0.016159283954590462,0.0,0.0,0.013383785572274876,0.001143368313053931,10094535.063807445,0.010034934515860142,0.010034934515860142,unknown,10.0,1.207518756441632e-12,-13.32866142912121,-13.328661429122407,3.4614409350578017e-12,1.1525776344386006e-13,5113.325048328368,1.2320233115273002e-07,26.61320032810907,1.0,151.0
14,5.935356855392456,0.7068548948289171,0.00020229678245791988,0.03993637725496259,0.03475723564314245,0.013550420415945338,0.0,0.0,0.01338378819409447,0.0011433682464342789,10094535.063807445,0.008513521268596625,0.008513521268596625,unknown,10.0,2.031448414264593e-13,-20.90728976839492,-20.907289768395124,2.337315523696644e-12,1.9659335522302903e-13,6459.775540767829,3.131637955275979e-08,41.780004049957604,1.0,164.0
