iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7960206362310905,1.3042167484290357e-15,3.636198589127414,2.634853157464458,2.5058908631805514,0.0,0,0.0,0.0,28.58369032323485,0.5,1.0,1.0,,,
1,0.5891613960266113,0.7985666049079365,2.391677035408111,3.1017368391208446,2.0705315032450584,2.3094741204934786,0.0,0,0.0,0.0,19.6212924371572,0.5,0.869130408318111,1.175567738427812,0.25,True,2.0
2,1.185180425643921,0.8001521326179262,3.966826681369381,2.7162693047858157,1.6292050431438816,2.1734327372882194,0.0,0,0.0,0.0,13.973504637798829,0.5,0.7565132710634369,1.388040706739467,0.25,True,2.0
3,1.7710063457489014,0.8025221276937099,3.313295296262382,2.496861202305576,1.2756093002477598,2.146423118996278,0.0,0,0.0021379753399831114,0.00013362345874894446,10.977745714312658,0.5,0.6591107987380987,1.6510213238692328,0.25,True,2.0
4,2.3477859497070312,0.8023725839154039,2.0657120635328603,2.399820603318001,1.1304063962419069,2.1169128826777457,0.0,0,0.00039318946611071465,2.4574341631919665e-05,9.943799694080496,0.5,0.6173731074662419,1.8207152753353553,0.125,True,3.0
5,2.9256303310394287,0.8036780200663557,4.669999510963048,2.3002981252930783,1.610909663495135,1.6420290532270982,0.0,0,0.00906143713552011,0.0005663398209700068,7.024729578945238,0.5,0.45534904328945885,2.5812789052820877,0.5,True,1.0
6,3.5262131690979004,0.8042645916891954,4.620826001917222,2.236579996654277,1.5353927011965247,1.6262629549925942,0.0,0,0.011319706941511937,0.000707481683844496,6.8080374314585335,0.5,0.44103366988246073,2.790195003331309,0.0625,True,4.0
7,4.128876209259033,0.8051843728431181,11.663792579696908,1.923879678813185,0.8081349360040831,1.7443123955824984,0.0,0,0.06967782990065996,0.006773901031011014,5.557219005854837,0.5,0.42715902794293925,3.0201010297436444,0.0625,True,4.0
8,4.708911657333374,0.8052114498369786,1.6244444065725712,1.8863681918302448,0.7801766969566538,1.7150946534969513,0.0,0,0.08823609213347483,0.0067234454315682314,5.433630042772173,0.5,0.42046338987118265,3.1406270613358256,0.03125,True,5.0
9,5.293389320373535,0.8054166413268988,1.7280540424662927,1.8532095971667195,0.7560763908216124,1.6894523210519818,0.0,0,0.08991602014401612,0.0068701675748789074,5.305975339753916,0.5,0.4138720304998188,3.266473224572295,0.03125,True,5.0
10,5.882432222366333,0.8055902283135127,1.111700475445388,1.836550897111171,0.7444720712338512,1.67643308425414,0.0,0,0.08854296603188438,0.006803762532206665,5.239755319004734,0.5,0.41063327086849905,3.3319379811219267,0.015625,True,6.0
11,6.4754486083984375,0.8057970359289334,1.444204294425423,1.8249324579384039,0.7333659606487567,1.6683517487685606,0.0,0,0.0934380842153022,0.007127760361915553,5.23004513873701,0.5,0.4074198654496633,3.39859265698518,0.015625,True,6.0
12,7.0979156494140625,0.8058118091870842,0.06906680530338304,1.82480213498689,0.7332763093764775,1.6682500206828996,0.0,0,0.09341244541666116,0.0071262472504044095,5.2295843123144525,0.5,0.4073949982274084,3.399087580820386,0.0001220703125,True,13.0
13,7.71870756149292,0.8058308938472101,0.0896561121224681,1.8247009770368123,0.7331865160015674,1.6681782902989355,0.0,0,0.09342196539205871,0.007126913545954768,5.229491043661438,0.5,0.407370132504868,3.3995699340219545,0.0001220703125,True,13.0
14,8.32034969329834,0.8058394154975399,0.039323321154246776,1.8246718974076732,0.7331640520086907,1.668156410973457,0.0,0,0.09342096142933332,0.007126853853890379,5.229425910601997,0.5,0.40736391650005815,3.3996801362207947,3.0517578125e-05,True,15.0
15,8.926024913787842,0.8058458974234761,0.02977494426515223,1.824658325823405,0.7331528061243736,1.6681464388008063,0.0,0,0.09342223434667418,0.007126926116349163,5.229408203565099,0.5,0.40736080854574463,3.3997290284071218,1.52587890625e-05,True,16.0
16,9.535199165344238,0.805848623887655,0.012439767901369114,1.8246542344363454,0.7331499978921222,1.6681432077476719,0.0,0,0.09342207793383928,0.007126910157743444,5.22939641414116,0.5,0.4073600315642164,3.3997381843908143,3.814697265625e-06,True,18.0
17,10.144851446151733,0.8058505275163648,0.008669730581495078,1.8246521210006434,0.7331485937209189,1.6681415137746538,0.0,0,0.0934220853412644,0.007126905392544912,5.229390324453209,0.5,0.4073596430741934,3.3997412588254443,1.9073486328125e-06,True,19.0
18,10.779536724090576,0.8058518455079385,0.005994738543125389,1.8246510153449256,0.7331478916878179,1.6681406104548833,0.0,0,0.09342214380712544,0.007126904984877402,5.229387107966299,0.5,0.407359448829375,3.3997417773740324,9.5367431640625e-07,True,20.0
19,11.439655065536499,0.8058527445908661,0.004085579624707676,1.8246504280091524,0.7331475407481444,1.6681401193439864,0.0,0,0.09342220623866093,0.007126905906856814,5.22938535638076,0.5,0.4073593517070257,3.3997413688311164,4.76837158203125e-07,True,21.0
