iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,normNTdirx,normNTdirw,stepsize,linesearch_status,linesearch_counter,linesearch_RightItem,gradfNTdir,NTdir_error1,NTdir_error2,NTdir_norm,NTdir_angle,CovDerivKKT_minabseigval
0,0.0,0.7941402369590693,9.354905487120434e-16,3.473996015739683,2.2901393305338047,2.6122615037774013,0.0,0.0,0.0,0.0,27.241118602694254,0.5,1.0,1.0,,,,,,,,,,,,
1,1.7717254161834717,0.7948569103740108,1.949456283875002,3.621476113843417,1.8591058585858182,3.002065321971134,0.0,0.0,0.8037756765761676,0.051426951804304365,22.14815103397586,0.5,0.8690048931926081,1.1707713137711562,11.027125099735787,11.343146946531531,0.25,True,2.0,-38.48223720538851,0.02718600312827965,2.620216613583874e-14,7.105427357601002e-15,11.343146946531531,0.09288343555325981,-0.0002136790799583519
2,3.5637400150299072,0.7971292334208772,3.7226166795532376,3.1432780983845947,1.458553716914721,2.709198985702854,0.0,0.0,0.6426967516061944,0.04016854697538715,15.718205194316798,0.5,0.7554338661137597,1.3664699270767826,15.299176883650135,15.470660155865527,0.25,True,2.0,-32.21358999766858,0.01903435425533069,4.7759853054653335e-14,2.1316282072803006e-14,15.470660155865527,0.07212066397857753,-3.661540606901527e-05
3,5.349180221557617,0.800234576732042,5.356555692998815,2.393954189842667,0.9543274464157703,2.161737653281603,0.0,0.0,0.3834483970803559,0.024687482994191,7.76805969345772,0.5,0.5518337311323005,1.8478957096782411,10.79647858303883,11.002460144526964,0.5,True,1.0,-22.305525171488288,0.008799879879385662,3.6563421047401093e-14,7.105427357601002e-15,11.002460144526964,0.09243770312058779,3.5308482871427726e-05
4,7.140599727630615,0.8010109256772878,2.4516409708579476,2.2443867436299345,0.8570069489605203,2.0473050097412075,0.0,0.0,0.33337238915554657,0.021754315226232973,6.7944491565050695,0.5,0.5167955549518342,2.084763272950686,20.013308959457927,20.185703692419942,0.125,True,3.0,-10.663791917869101,0.010338736530046598,3.755612735306178e-14,1.4210854715202004e-14,20.185703692419942,0.045837066885435644,-1.744763009327304e-05
5,8.92786693572998,0.7999301889950794,4.336296008799999,2.130247624887579,0.7715151638959322,1.9720152996659064,0.0,0.0,0.2010383039047059,0.020822813184609053,6.378716953554914,0.5,0.4840478449227422,2.355009619707677,35.040825588619555,35.145593428442666,0.125,True,3.0,-9.31565598312255,0.00233151496232044,9.924198795159456e-14,1.0658141036401503e-14,35.145593428442666,0.02411691206783861,2.458778548634726e-06
6,10.716615676879883,0.8006783341799785,2.818523460475867,2.0256426204077056,0.6898647247008717,1.8953205229368668,0.0,0.0,0.1468206422176605,0.0176060701936255,6.183748165635765,0.5,0.4533795045004806,2.66865165414917,22.779552030090056,22.96375266146005,0.125,True,3.0,-9.00859684832021,0.012305685201156713,6.335848849493634e-14,0.0,22.96375266146005,0.027760126705785752,-8.688274080368442e-07
7,12.53128981590271,0.8005924960163184,0.2166415096000939,2.025485615595921,0.6897802178378332,1.8951950465170075,0.0,0.0,0.1467377863062227,0.01759585579487372,6.1833712013784465,0.5,0.4533518312243393,2.6690570860144613,1774.7285633322851,1774.7330760965624,0.0001220703125,True,13.0,-9.07864872965391,-0.699170989595364,5.7163649457294435e-12,4.884981308350689e-13,1774.7330760965624,0.000294649523152409,2.3355312771339207e-07
8,14.340942144393921,0.8003454309225945,0.6295179194726896,2.024250327503117,0.6891038597630263,1.8942160710928404,0.0,0.0,0.1460612975374016,0.017510844706302063,6.180731298426772,0.5,0.45313043187278873,2.6720346561780906,644.630185398705,644.6389287894027,0.0009765625,True,10.0,-9.078296276765503,-0.24858540876966345,1.828877128370724e-12,2.842170943040401e-14,644.6389287894027,0.0008096654126417606,6.453140930677779e-07
9,16.135947942733765,0.7996940886510505,1.715114471878914,2.014166199455644,0.6837250418388298,1.886181515402899,0.0,0.0,0.14045147460572366,0.01678759988312975,6.158781404664041,0.5,0.45135863522031794,2.695067146752539,219.54346757079946,219.56697706571708,0.0078125,True,7.0,-9.076227584226023,-0.07882740973782071,5.817515084198549e-13,3.907985046680551e-14,219.56697706571708,0.00236198076122369,1.909342891179111e-06
10,17.91561532020569,0.7981140824665338,4.638199501291937,1.9455539229582968,0.6446855159407002,1.832102495989323,0.0,0.0,0.09699323142788646,0.010899556761940786,6.127715259854503,0.5,0.4371509389330201,2.878272776915875,74.2393072161455,74.30780326085059,0.0625,True,4.0,-9.057968927920914,-0.01995803946337359,2.2268164109387166e-13,6.039613253960852e-14,74.30780326085059,0.006810181131399534,5.4966351439861066e-06
