[ 0.         -0.53361034 -1.76512587  0.82163185 -0.1916312 ],[ 0.53361034  0.          1.21497613 -1.85455577 -0.07992265],[ 1.76512587 -1.21497613  0.         -0.25400156 -0.08531367],[-0.82163185  1.85455577  0.25400156  0.         -0.21711603],[0.1916312  0.07992265 0.08531367 0.21711603 0.        ]
[ 9.4490592  -5.48493371 -1.33446954 -0.41109118  0.36933734],[-5.48493371  4.33769734  0.61261152  0.61217284 -0.77201932],[-1.33446954  0.61261152  4.6714518   0.26165645 -0.93536449],[-0.41109118  0.61217284  0.26165645  1.58273754 -1.17916593],[ 0.36933734 -0.77201932 -0.93536449 -1.17916593  3.46288222]
[ 4.21985699  2.0740393  -1.06067601 -1.1139836  -3.36359699],[ 2.0740393   4.10947044 -1.23410159 -1.97907673 -2.6199898 ],[-1.06067601 -1.23410159  7.12032498 -1.63245192 -1.96457326],[-1.1139836  -1.97907673 -1.63245192  4.97572334  1.20642116],[-3.36359699 -2.6199898  -1.96457326  1.20642116  5.88434057]
