1.875162803098103514e-01 -7.923588125535963034e-02 2.000695065883956458e-01 -1.753470235670882005e-01 -3.908138836182434295e-02 1.603841417461120133e-01 -2.493486761093733350e-01 4.180606792040799657e-01 2.753323234291271127e-01 -3.869092360071225145e-01 1.553137020658933443e-01 -9.691393637897793845e-02 1.048831071701319950e-01 -7.181074521575145364e-02 2.727618682315495202e-01 4.687385019889004911e-01 -1.484110773027944863e-01 -4.887165587211096951e-01 -7.855867864536369982e-02 -1.057714602600016984e-01
-8.752017000274397995e-02 -6.546945837620407604e-02 2.347970159556197478e-01 7.619989449629169243e-02 3.446287108611971184e-01 5.212363183746938217e-02 -1.895071976195420588e-02 2.592684793889319383e-01 6.090404741840103053e-01 1.449357570573403184e-02 -1.775907336092554661e-02 2.143976832351027900e-02 -2.614949491438866014e-01 -3.062510998640244342e-03 1.199753795598594852e-01 2.801421205042133739e-02 2.809698546509084016e-01 2.019572354982819562e-01 4.345802932688644371e-01 3.416565798497662176e-01
1.500114232276059945e-01 3.737358407806511407e-01 5.681532757756333485e-01 1.192014160666628603e-01 -1.147429817969211202e-01 -1.205693242972253748e-01 -2.939416488277221684e-01 -1.434877540617146563e-01 -1.836224533260867320e-01 3.512446305669131991e-02 -1.330969219584464680e-01 9.426740505549348337e-02 -3.450458505141060783e-01 -3.676896878203185226e-01 -2.309007851958504720e-01 -9.616473004484367426e-02 4.190474191101816182e-01 1.733384728588301671e-01 -2.542776306503487585e-02 2.024519816148723228e-01
4.558241020510415270e-02 -1.407757312296860075e-01 -3.245853807179133743e-01 -4.616190609344629769e-01 1.191337991055125695e-01 6.686334006824236342e-02 -4.762816296306044556e-02 -6.099454364621666874e-02 5.194930908977352102e-01 -1.995989057123573884e-01 -4.773743182455488232e-01 5.619257165749107219e-02 1.002834338800113051e-01 -3.564610325935496093e-01 -2.129151679593706548e-01 -1.292821152256406758e-01 2.563631789665090643e-01 1.211181244699909842e-01 1.927147964938175431e-02 -4.311459879085789010e-02
4.144413542627461422e-01 -5.702555468523345938e-02 2.287603381272692443e-02 1.099928004980928603e-01 1.229616236514271821e-01 3.047182723901782353e-01 -1.043718387682873033e-02 -3.395007971605106811e-01 7.364665508566761165e-01 6.727546541440890433e-03 4.327721215739445126e-01 7.968000325338754353e-01 4.547836589382422967e-01 -3.667523420198443573e-01 -1.852969507913321545e-01 5.201029175958210918e-03 -3.130453689405383599e-01 -8.896440866462529407e-02 3.298926730674363594e-01 1.557369168825131420e-02
-4.338733106190025279e-01 -2.207741318542318920e-01 2.884921914154388589e-01 1.791838841574055763e-01 7.766481055245369469e-02 4.376397673398690347e-01 9.377195561222521902e-02 -1.436091139954576434e-01 2.251768927684602017e-01 -1.693936705189798622e-02 1.411674176300410366e-01 -7.130797084764749216e-02 9.127740360596212077e-02 -2.050151203320981774e-01 -2.050343232128267745e-01 7.442974329755888685e-02 -4.974278840904327592e-01 -1.577566794211187617e-01 -1.071895006604028644e-01 8.213566004340183691e-02
-4.571466576972046947e-01 -2.680641501028478979e-01 -1.439594551685980106e-01 1.598716279236285231e-01 1.854144664076403659e-01 5.060729736890325070e-02 9.761456876162328822e-01 -3.419962877068394302e-01 -3.966265833114093753e-01 1.760795115209158324e-01 2.045973720012006780e-01 -2.375928423454651550e-01 2.660475772837093689e-01 -2.846857337982871550e-01 5.206466033733053028e-02 2.862762013389102411e-01 3.393008957495577960e-01 -9.684259442182444055e-02 -2.622843073773744038e-01 5.696064872649828636e-01
1.949697688974905141e-04 -7.291211560497271038e-02 3.308047697369597695e-01 -1.959465652427679755e-02 -4.056293841484224783e-01 1.162743710214179105e-01 -2.391875877451519194e-01 3.440879105816430639e-01 -4.156078524131787827e-02 7.750021212630567313e-02 -7.071020732154106869e-02 4.378349472285136268e-01 -2.414449276741590378e-01 -6.062360264018116368e-02 -1.033982273128013218e-02 1.089193560189275906e-01 1.522734971674344004e-02 -1.534442457615547706e-01 -5.779669527780360080e-04 -1.364045376111327479e-01
2.701196801327951369e-01 -2.117904888563043597e-01 4.724335203223963692e-02 2.451525848042590272e-01 -3.280832807490434155e-01 9.320287201060907523e-03 -8.473747957183536128e-02 7.509424631012009965e-02 -2.305405535651823823e-01 -2.706594142197654793e-03 8.263170864987214037e-02 3.723420294537135855e-02 3.156685730800561362e-01 -7.285212079315478428e-02 3.329589285928997722e-01 4.483820894209884778e-02 1.886103239448074509e-01 -2.087532747474720174e-01 -2.026408421945948835e-01 -4.065324933495186310e-01
-2.673079923822825887e-01 -2.564978914155327874e-02 -3.381342853681783001e-01 2.199670461645102659e-01 2.544369150034089255e-01 1.150157097308728699e-01 -4.781972332228089928e-01 -5.875759138168364787e-02 1.476073741155059689e-02 2.363768941159246056e-03 -2.056339343060530067e-02 9.647045056889409775e-02 -1.638715735443250221e-01 -9.733690408341426348e-02 -1.053443544295762369e-01 -1.479112390313293557e-01 -8.846804263372981536e-02 -3.392048276988707256e-01 -3.960131342569820495e-02 -1.254963368921324096e-01
1.974377591681185373e-01 1.432215693870066142e-01 -2.636731018229374057e-01 1.812230792012623493e-01 2.346287138310242104e-01 -3.672765980591961160e-02 6.734025788733613571e-02 -1.296363950890506989e-01 7.428519215086645811e-02 2.814521672604285984e-01 7.344260962049468100e-01 -1.211785858886826883e-01 -1.018825418128310178e-01 -1.648457066592150799e-01 1.805129202346361650e-01 -5.959411553430404157e-02 2.360925267293834465e-02 3.007333965506492346e-01 9.472607946666114498e-02 3.195706757126549058e-01
2.220879498951925657e-01 1.687138569672351832e-02 2.943588967986949245e-01 5.367993268186323219e-02 1.487374679599861860e-01 -2.291663247844760720e-01 -5.706765244518234581e-02 -6.456839959217479386e-02 -1.105634166664018897e-01 -9.310631763342809564e-02 -1.207419213704763877e-01 2.874244061455659693e-01 6.317306861775631721e-02 1.372890611295155862e-02 1.317479278921125097e-01 -3.310394346498503060e-01 -1.268690505779950239e-01 3.332359263322454135e-03 5.746788237980067146e-03 -2.152223060759720641e-01
9.033240782336865449e-02 3.378415719380363780e-01 2.480234971429115809e-01 1.828979167067785322e-02 4.438622575589613595e-01 -3.395384347969699346e-01 1.979218151928830230e-02 -1.018698485973666412e-01 3.924132537844530338e-02 3.594263585002937383e-02 2.901661162711934028e-02 -1.151665731073350969e-02 2.261415773543260788e-01 -4.113838794867649695e-01 7.358998789917366168e-03 -2.579563709883915257e-01 -2.477264030503950054e-01 9.553565681182876745e-02 -1.989029342749600582e-01 -1.058064530103500211e-01
-1.292412945653579337e-01 3.584983662499650892e-02 4.705461297470717175e-01 -1.721751440950725354e-01 2.978099315894454091e-01 -2.363577540608918226e-01 2.743249764974279858e-01 2.029573531576571443e-01 3.552665934355556110e-02 6.178032177167776945e-02 1.943712766351605725e-01 -1.479017664588093972e-01 -3.873428613477580273e-01 1.536680636614049245e-01 2.908156100084128282e-01 2.009884973851106538e-01 -1.281546281220997119e-01 4.589248100836204602e-02 1.811001386621476084e-01 -7.936742873637984974e-03
