iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
0,0.0,0.8021102149206352,1.3597399555105187e-15,4.805036670313164,4.124545267320359,2.465056539083729,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,,,
1,0.44186973571777344,0.792917620012187,2.3492036523429833,0.025925959976991875,0.025773754074720757,0.0022711616124787546,0.0,0.0,0.0016464587921969365,0.00010290367451230853,1,0.0032478270342755156,0.0032478270342755156,optimal,10.0,5.840664297633945e-14,-0.011272103473579414,-0.011272103473637819,4.77993072616396e-16,1.3602894640047697e-15,3.5896814222997553,0.6561000000000001,0.013177172036204018,1.0,4.0
2,0.8938238620758057,0.7922500988378954,0.11670015729495373,0.02387888502912731,0.023656488004233246,0.002421766876705733,0.0,0.0,0.0021695093304108792,0.00013559433315067995,1,0.003608396403370063,0.003608396403370063,optimal,10.0,2.7284057208280424e-13,-0.0080793758910046,-0.00807937589127744,3.250574001698619e-16,2.3908118035956875e-15,2.230504161614714,0.0523347633027361,0.00952357526238678,1.0,28.0
3,1.3391783237457275,0.790795161733563,0.1834092705027251,0.021954634230841465,0.021614409545317015,0.002065528579873169,0.0,0.0,0.00324913156136708,0.0002030707225854425,1,0.0034853690095046773,0.0034853690095046773,optimal,10.0,2.6277680982516435e-14,-0.007814913754558287,-0.007814913754584563,4.332487502657156e-16,1.647470887813624e-16,1.5092974118157554,0.12157665459056936,0.008977235028203044,1.0,20.0
4,1.786971092224121,0.7839060358363329,1.3779363521197205,0.017278838970524936,0.01650975623949248,0.0003432019806644695,0.0,0.0,0.005086102386143876,0.00031788139913399224,1,0.0033178871161765335,0.0033178871161765335,optimal,10.0,3.52309634321118e-14,-0.007570630934611263,-0.007570630934646493,5.577458071663445e-16,2.220534787413257e-16,2.159155931018501,0.6561000000000001,0.008125667102952941,1.0,4.0
5,2.4025604724884033,0.7837443866070092,0.05419832693358195,0.01821582564683307,0.017459232637964395,0.00022153765632934575,0.0,0.0,0.005190608900320692,0.00032441305627004327,1,0.0033343859292032717,0.0033343859292032717,optimal,12.0,1.2734399552253723e-13,-0.005134654118470856,-0.0051346541185982005,3.91179338823562e-16,7.664002606223105e-13,3.300206608035044,0.016423203268260675,0.009495230543264007,1.0,39.0
6,2.87917423248291,0.7832807368009732,0.14167710458768637,0.01783113326825296,0.016961272022628485,0.0001777616824803492,0.0,0.0,0.005498451217282874,0.0003436532010801796,1,0.0035542427286344627,0.0035542427286344627,optimal,10.0,9.51493012903808e-13,-0.003763339581231294,-0.003763339582182789,5.785163188926754e-16,1.4833620880313484e-14,2.1933996649181475,0.06461081889226679,0.006884767385965222,1.0,26.0
7,3.3379764556884766,0.7830223624232328,0.075224614116302,0.018364991973484207,0.01747145462410476,0.00016790815511870784,0.0,0.0,0.005656236412618587,0.0003535147757886617,1,0.00373260245020675,0.00373260245020675,optimal,11.0,4.1697609015127805e-14,-0.00393216829928923,-0.0039321682993309305,7.218483695993403e-16,7.797764891941893e-14,2.1909650862682137,0.03433683820292516,0.007271731402275362,1.0,32.0
8,3.7820639610290527,0.7828326606303586,0.058124322755555305,0.017913142451579808,0.016950019671481936,0.0003628444497847653,0.0,0.0,0.005783238671559943,0.0003614524169724964,1,0.0037990092643476617,0.0037990092643476617,optimal,10.0,5.376249833841108e-14,-0.004111467431638734,-0.004111467431692497,5.623226213245196e-16,5.029231740221865e-16,2.3221722603344026,0.025031555049932444,0.006968360004060193,1.0,35.0
9,4.229214668273926,0.782632121646217,0.056517750928437034,0.017226080854859604,0.016168383082529998,0.0006266285592112342,0.0,0.0,0.005910041181201642,0.0003693775738251026,1,0.0038363681819289486,0.0038363681819289486,optimal,10.0,3.3310299277342815e-14,-0.004479590229187696,-0.004479590229221008,4.389759607927848e-16,5.252431558995813e-16,2.257990291855151,0.025031555049932444,0.0071295190450749646,1.0,35.0
10,4.73983907699585,0.782351368172641,0.06935825588077633,0.016482285703325043,0.01529815515407911,0.0007135001224644918,0.0,0.0,0.006092873580093305,0.0003808045987558316,1,0.0038509553454205087,0.0038509553454205087,optimal,10.0,5.807494526379776e-14,-0.004621901077519552,-0.004621901077577627,1.869719690952173e-16,1.3817872438559567e-15,2.0200889603366297,0.03433683820292516,0.007212003210846674,1.0,32.0
