iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7968133042299976,7.529898907871221e-16,2.9706561933225855,1.6856747149176856,2.446078284604361,0.0,0,0.0,0.0,24.13507089165312,0.5,1.0,1.0,,,
1,0.6301813125610352,0.7998099654112995,1.4719238198137812,2.593554767599926,1.3125664448872802,2.2368941996205973,0.0,0,0.0,0.0,16.63950429345722,0.5,0.8692114143049486,1.1695458914020713,0.25,True,2.0
2,1.2335524559020996,0.8014966911982859,1.5302149146672865,2.2058910647314223,0.9742694367626946,1.9790791934766099,0.0,0,0.0,0.0,8.46374585895914,0.5,0.6354474653387594,1.5891174895213567,0.5,True,1.0
3,1.834883213043213,0.8028747703293786,1.2579117524843813,1.9900885435630224,0.8182409273030988,1.8140932159365342,0.0,0,0.0,0.0,6.338626699793151,0.5,0.5534349916963271,2.0105088421737554,0.25,True,2.0
4,2.4329185485839844,0.8041445252880066,2.0342985789442447,1.7853479915526083,0.6925071733889072,1.6455592984093357,0.0,0,0.005988419191463992,0.0003742761994664995,4.77264886881093,0.5,0.4822464799310135,2.586682577439368,0.25,True,2.0
5,3.0457346439361572,0.8046694420164485,3.6888245920830562,1.7267923977089852,0.6719582349684491,1.5906515696101382,0.0,0,0.010568790869136242,0.0006605494293210151,4.453363359993877,0.5,0.4516816865066013,2.9927579295357734,0.125,True,3.0
6,3.66628360748291,0.805906492572485,2.2870287142834425,1.539083380349205,0.6204763450407628,1.4083632433869953,0.0,0,0.017312757967886616,0.0010820473729929135,3.2968846915875236,0.5,0.3934200416992494,3.9835985992257985,0.25,True,2.0
7,4.271972179412842,0.8063324431334647,1.9259735898638397,1.4638331282363741,0.5703665208445733,1.3479979299101188,0.0,0,0.019774735901671156,0.0012359209938544473,2.9823389437699803,0.5,0.3683621037383413,4.7497145265761525,0.125,True,3.0
8,4.8772242069244385,0.8065998528999642,4.652710324134169,1.4356703016864147,0.5369962742719827,1.331296687087182,0.0,0,0.020817000577980724,0.0013010625361237953,2.8713122824619464,0.5,0.3567225282011981,5.236184194107906,0.0625,True,4.0
9,5.4824604988098145,0.8065826257790105,3.418736620569394,1.318546983931795,0.5851795806483375,1.1813553200768458,0.0,0,0.023035080941938534,0.0014396925588711583,2.27407533566505,0.5,0.3099028484045617,7.463338337212935,0.25,True,2.0
10,6.08853006362915,0.8065148445710943,3.6164568621158004,1.2923077690130624,0.5920925063041819,1.1484509992637497,0.0,0,0.023369555409680998,0.0014605972131050624,2.1493435411641992,0.5,0.30002977200816233,8.538776009462621,0.0625,True,4.0
11,6.684320688247681,0.8061936379734737,2.4166725141948757,1.1971917157345786,0.4793806728250682,1.0967627919815643,0.0,0,0.023948963862614355,0.0014968102414133972,1.8004865734987114,0.5,0.280372428507387,11.220559265482258,0.125,True,3.0
12,7.277118444442749,0.805822634619918,1.9009916431410532,1.1453391349344393,0.3747278353261105,1.082032253342306,0.0,0,0.02422779748860743,0.0015142373430379644,1.616993928126576,0.5,0.2712324153086709,13.520287592019814,0.0625,True,4.0
13,7.883221626281738,0.8058825584452356,1.2453619856224418,1.1451715800225741,0.37433402617984474,1.0819909912883097,0.0,0,0.02423797240543654,0.0015148732753397837,1.6146265299222509,0.5,0.27070089851717183,13.713080392291696,0.00390625,True,8.0
14,8.49527359008789,0.8058407643413765,0.7383983429813686,1.145623304257611,0.3739046752813468,1.0826167654414736,0.0,0,0.02426908003856243,0.0015168175024101518,1.6142347872272342,0.5,0.27043186503411504,13.84928779890825,0.001953125,True,9.0
15,9.104671716690063,0.8058059212437712,0.21022375208815636,1.145828629299067,0.37373899731239385,1.0828909205560937,0.0,0,0.024282993770964042,0.0015176871106852526,1.613794835251273,0.5,0.2703647962611155,13.89244702590767,0.00048828125,True,11.0
16,9.712881326675415,0.8057665855224346,0.1927881628478717,1.1460303743137044,0.3735671930325476,1.0831633523282829,0.0,0,0.024296569970848454,0.0015185356231780284,1.6133498567625033,0.5,0.27029769566956896,13.935397704054278,0.00048828125,True,11.0
17,10.33042860031128,0.8057255441104407,0.1721823345246902,1.1462096077470543,0.3733885885532802,1.0834142777641347,0.0,0,0.0243090428989583,0.0015193151811848937,1.6128514788148185,0.5,0.2702306875483028,13.976998815835682,0.00048828125,True,11.0
18,10.96036982536316,0.805641557187827,0.3079514454247628,1.1465553176321737,0.3730456077940896,1.0838976333162365,0.0,0,0.024330873137122764,0.0015206795710701727,1.6126150774567902,0.5,0.27009514220079817,14.056855449045754,0.0009765625,True,10.0
19,11.568578720092773,0.8055608348469692,0.2552514561569666,1.146788179908858,0.3726712613689838,1.0842723038951176,0.0,0,0.024348132049408406,0.0015217582530880254,1.6119640104004453,0.5,0.2699605427678787,14.130591197140614,0.0009765625,True,10.0
20,12.198712587356567,0.8054836703397517,0.22495647987959944,1.1469459569176126,0.3722851247650398,1.0845714831245075,0.0,0,0.02436210092424007,0.0015226313077650044,1.6110580356734314,0.5,0.2698265958385956,14.199999268155292,0.0009765625,True,10.0
