iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7968133042299976,7.529898907871221e-16,2.9706561933225855,1.6856747149176856,2.446078284604361,0.0,0,0.0,0.0,1,,1.0,,,,,,,,,,
1,0.49489736557006836,0.7934527287799027,0.4597954011775965,0.015218346378414401,0.014147224548542389,0.005608395855012227,0.0,0,0.0,0.0,1,0.003920104230196373,0.003920104230196373,unknown,9.0,8.118003804127284e-12,-8552.917710223948,-8552.917710223956,1.6596465901023897e-10,7.654448398217709e-11,3.5334083494636473e-07,1.0,141.0
2,0.9695398807525635,0.79326096986842,0.06858885539177013,0.024471265821611687,0.022350569851592936,0.009964681541376284,0.0,0,0.0,0.0,1,0.006851184787456173,0.006851184787456173,unknown,8.0,1.3603078217662017e-10,-4445.422186911176,-4445.4221869113135,2.1288078951238765e-10,1.0036575700705631e-12,7.274974452237555e-08,1.0,156.0
3,1.4430429935455322,0.7932533087087943,0.0015868780298036028,0.033484562643845285,0.030609965382106686,0.013573722951196148,0.0,0,0.0,0.0,1,0.011549191792115731,0.011549191792115731,unknown,9.0,2.3806537072542933e-12,-7144.487554916073,-7144.487554916078,1.9598185664283467e-10,3.1468713754712533e-12,1.3275376022277854e-09,1.0,194.0
4,1.9099159240722656,0.7932526654274097,0.00014433694954191594,0.034138314599255606,0.031094815114489544,0.014090315705244537,0.0,0,0.0,0.0,1,0.010024204519814131,0.010024204519814131,unknown,8.0,1.0635976551728008e-10,-7524.6400902476125,-7524.640090247717,2.681353008772264e-10,1.906659172182978e-12,1.1765883620056724e-10,1.0,217.0
5,2.3735291957855225,0.7932526265573683,8.373572632790628e-06,0.04116178183417978,0.03711462888267366,0.017798781044386685,0.0,0,0.0,0.0,1,0.012547253469725076,0.012547253469725076,unknown,9.0,2.013855444526096e-11,-7489.795270891686,-7489.7952708917055,2.5591084662840796e-10,2.5891090351567127e-12,6.84183038114676e-12,1.0,244.0
6,2.868753671646118,0.7932526250275518,3.324353195602289e-07,0.03914142813791751,0.035335795583012766,0.016835466943072776,0.0,0,0.0,0.0,1,0.011834617100280675,0.011834617100280675,unknown,9.0,2.1544178465861683e-11,-8109.974241019478,-8109.974241019501,2.657563603346115e-10,2.777024309156985e-12,2.610298031214377e-13,1.0,275.0
7,3.3540549278259277,0.7932526248979508,2.7196364950893988e-08,0.043053646866867405,0.03883441042266862,0.018587766828230014,0.0,0,0.0,0.0,1,0.013302999325575653,0.013302999325575653,unknown,9.0,3.3049126384239254e-11,-8531.11229097606,-8531.112290976089,3.2079829926030516e-10,3.771985775451828e-12,2.0821418932053416e-14,1.0,299.0
8,3.8225388526916504,0.7932526248953554,5.502080870424923e-10,0.03803457896828416,0.03435046751420567,0.016330173876910957,0.0,0,0.0,0.0,1,0.011318747168597156,0.011318747168597156,unknown,9.0,4.5798602614944576e-11,-8493.142463839446,-8493.14246383949,2.339868206662692e-10,3.5846370728072693e-12,4.221659203144745e-16,1.0,336.0
9,4.294389486312866,0.7932526248952035,2.995580619671819e-11,0.031877652725116924,0.029082571548318545,0.013053305152339281,0.0,0,0.0,0.0,1,0.010434805947586447,0.010434805947586447,unknown,8.0,2.835202501901339e-10,-9191.397608168798,-9191.397608169083,1.5256595497784562e-10,2.6945999058416454e-12,2.209395351413977e-17,1.0,364.0
10,4.7682883739471436,0.7932526248951902,2.947259178145958e-12,0.03693372741954363,0.03348427995288018,0.015585352647222817,0.0,0,0.0,0.0,1,0.010535402595968192,0.010535402595968192,unknown,9.0,6.690644314439186e-12,-7433.175696554324,-7433.175696554332,5.49678818140608e-10,4.0197677766646116e-12,2.4174980594358003e-18,1.0,385.0
11,5.2593278884887695,0.7932526248951902,4.331290319615579e-15,0.03558200294154381,0.03227221432782384,0.014986097414304836,0.0,0,0.0,0.0,1,0.010749529596973364,0.010749529596973364,unknown,9.0,1.494084640282671e-11,-8934.040607373041,-8934.040607373063,4.443107998539437e-10,2.8613481508619394e-12,3.518857819391725e-21,1.0,447.0
12,5.741036653518677,0.7932526248951901,1.5068287819847998e-15,0.03560552460787064,0.03232268617305951,0.014933095498241119,0.0,0,1.1102230246251565e-16,6.938893903907228e-18,1,0.01045584718389469,0.01045584718389469,unknown,9.0,3.3680018334501916e-12,-8537.298735862947,-8537.298735862953,2.4856083627279906e-10,3.9486888083754145e-12,5.868463122928831e-22,1.0,464.0
13,6.231018781661987,0.7932526248951901,9.48575761154841e-16,0.03749632512751515,0.033839474170964,0.016151296725061548,0.0,0,1.1102230246251565e-16,6.938893903907228e-18,1,0.011146556314041189,0.011146556314041189,unknown,10.0,4.650627431220667e-12,-8130.335740179854,-8130.335740179857,1.7593413026544342e-10,4.4016110361776125e-12,1.6321861968899057e-23,1.0,498.0
14,6.709185600280762,0.7932526248951901,1.1484242815915857e-15,0.0315411524251946,0.028792146089909446,0.012878533295630804,0.0,0,1.1102230246251565e-16,6.938893903907228e-18,1,0.010249654529604338,0.010249654529604338,unknown,8.0,6.654661724499788e-11,-9053.017151142756,-9053.017151142829,3.314346429621092e-10,2.4941166473207135e-12,1.6321861968899057e-23,1.0,498.0
15,7.1945672035217285,0.7932526248951901,8.082554928789037e-16,0.03714596104799195,0.03365946696011395,0.015711865138802978,0.0,0,1.1102230246251565e-16,6.938893903907228e-18,1,0.010658174012075262,0.010658174012075262,unknown,9.0,1.1548499682105382e-11,-7409.376149424929,-7409.376149424945,2.452023032965215e-10,1.8132188308241225e-12,1.8135402187665618e-23,1.0,497.0
16,7.677264451980591,0.7932526248951901,1.8873827292930168e-15,0.03470033392550526,0.03150497752954845,0.01454474356612101,0.0,0,1.1102230246251565e-16,6.938893903907228e-18,1,0.010594618859553246,0.010594618859553246,unknown,9.0,8.21849280574204e-12,-8967.741636031762,-8967.741636031773,3.7520212124559136e-10,2.2096371055025882e-12,4.681064296438284e-23,1.0,488.0
17,8.161842107772827,0.7932526248951901,1.4217791915866688e-15,0.03669167737196923,0.03317490590559841,0.015674973892270776,0.0,0,1.1102230246251565e-16,6.938893903907228e-18,1,0.010680840342200274,0.010680840342200274,unknown,9.0,2.0143590350660828e-11,-7998.674675719632,-7998.674675719652,3.016644318035372e-10,2.3439177506949572e-12,1.1898637375327413e-23,1.0,501.0
18,8.641663551330566,0.7932526248951901,1.2947314098277875e-15,0.03395870395004506,0.03086632347879499,0.0141585185972684,0.0,0,1.1102230246251565e-16,6.938893903907228e-18,1,0.010568407150487834,0.010568407150487834,unknown,9.0,7.2647279403667595e-12,-8977.228314740003,-8977.228314740016,2.6807698912761893e-10,2.117533800793749e-12,7.806695981952316e-24,1.0,505.0
19,9.1205894947052,0.7932526248951901,1.4217791915866694e-15,0.03709875130084643,0.033553175874837936,0.015827246658665813,0.0,0,1.1102230246251565e-16,6.938893903907228e-18,1,0.010797790964980349,0.010797790964980349,unknown,9.0,1.6016028883689438e-11,-7840.77585963501,-7840.775859635028,1.7543534931895639e-10,2.3016894555749047e-12,1.0708773637794672e-23,1.0,502.0
20,9.600185632705688,0.7932526248951901,1.3999379669858414e-15,0.033831992164751995,0.03075247185655998,0.014102807115866218,0.0,0,1.1102230246251565e-16,6.938893903907228e-18,1,0.010590005273521969,0.010590005273521969,unknown,9.0,8.3916523088664e-12,-9044.653722238978,-9044.653722238985,3.1048044555867547e-10,2.5953712429371373e-12,7.806695981952316e-24,1.0,505.0
21,10.08283519744873,0.7932526248951901,9.420554752102648e-16,0.036911223717292524,0.03339928633416779,0.015713882673492593,0.0,0,1.1102230246251565e-16,6.938893903907228e-18,1,0.010681461124407914,0.010681461124407914,unknown,9.0,1.2398059820660736e-11,-7822.41583836261,-7822.415838362625,3.050802535710585e-10,2.2723206163261143e-12,1.0708773637794672e-23,1.0,502.0
22,10.560986042022705,0.7932526248951901,9.930136612989092e-16,0.03440361361498491,0.03124818600256915,0.01439303655654416,0.0,0,1.1102230246251565e-16,6.938893903907228e-18,1,0.010653091252248994,0.010653091252248994,unknown,9.0,1.0767139702738836e-11,-9005.245067949336,-9005.245067949349,3.12770865440334e-10,3.0762492745322576e-12,7.806695981952316e-24,1.0,505.0
