iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7960206362310905,1.3042167484290357e-15,3.636198589127414,2.634853157464458,2.5058908631805514,0.0,0,0.0,0.0,1,,1.0,,,,,,,,,,
1,0.48392796516418457,0.7942065619126358,0.26342035665595576,0.014217865327967536,0.013101874323729333,0.005499319842002919,0.0,0,0.0004960493571979363,3.100308482487102e-05,1,0.003997166832424839,0.003997166832424839,unknown,8.0,3.085847736339912e-11,-3447.9370648066506,-3447.937064806681,2.2453289540282537e-10,5.075239177604952e-11,3.180067514517283e-07,1.0,142.0
2,0.9431450366973877,0.7884535004169699,0.5108823333336716,0.018607318109942025,0.01833864498032829,0.0031506170078345816,0.0,0,0.0,0.0,1,0.0033057776823431353,0.0033057776823431353,unknown,9.0,7.020636809135677e-13,-20227.012189833622,-20227.01218983362,7.098363018317045e-10,1.2179849785986178e-12,2.575854686758999e-07,1.0,144.0
3,1.418949842453003,0.788453500416969,5.6308658442609284e-14,0.039237530018002606,0.03603536165829601,0.015525349338081435,0.0,0,0.0,0.0,1,0.015281221096796761,0.015281221096796761,unknown,8.0,1.9261373900894693e-10,-193693.55805740593,-193693.5580574061,3.3546485780913325e-09,2.100476186846777e-12,9.08278709903679e-21,1.0,438.0
4,1.858358383178711,0.7777849897460364,0.6544840851737712,0.031150347694894377,0.03036762605184962,0.006939124547652657,0.0,0,0.0,0.0,1,0.0052034854605939465,0.0052034854605939465,unknown,9.0,1.559467794461724e-11,-147321.4072532599,-147321.40725325994,1.6591021765468534e-09,5.874011662110158e-12,1.2320233115273002e-07,1.0,151.0
5,2.324819803237915,0.7777849897460359,8.937149888869104e-15,0.051692231153298344,0.047258352078403475,0.02094600010597932,0.0,0,0.0,0.0,1,0.02215222968806353,0.02215222968806353,unknown,8.0,9.109270721966392e-10,-2186015.700356089,-2186015.7003560895,1.2813374708460578e-08,1.7366389293931797e-11,4.278109616615118e-22,1.0,467.0
6,2.811746120452881,0.7777849897460359,1.323019814649932e-15,0.04546584363824464,0.041801676817137375,0.017881911335562255,0.0,0,0.0,0.0,1,0.020135615334182396,0.020135615334182396,unknown,7.0,4.114280303996731e-08,-2135489.351968629,-2135489.3519686703,1.136978230901977e-08,3.175174715827618e-11,5.691081370843238e-24,1.0,508.0
7,3.2839255332946777,0.7777849897460359,1.597453340887641e-15,0.04340882926778457,0.04017098673629058,0.016450479720434782,0.0,0,0.0,0.0,1,0.016534600866408525,0.016534600866408525,unknown,8.0,5.732955149773614e-10,-2237724.588992931,-2237724.588992932,2.7746158682940275e-08,2.0489707429346763e-11,5.121973233758915e-24,1.0,509.0
8,3.753998279571533,0.7777849897460359,1.4771860502288586e-15,0.047923307330777126,0.04372810446489967,0.01960857632330655,0.0,0,0.0,0.0,1,0.022151622174530643,0.022151622174530643,unknown,7.0,3.662739787210909e-08,-2175788.0319058285,-2175788.0319058653,1.4877368886721071e-08,2.6046716703868063e-11,5.121973233758915e-24,1.0,509.0
9,4.2183678150177,0.7777849897460359,3.0197505030523096e-15,0.0414903251307352,0.03854020399626685,0.015365537913794424,0.0,0,0.0,0.0,1,0.015330726801486973,0.015330726801486973,unknown,8.0,5.541509478303899e-10,-2207630.7939481693,-2207630.7939481703,1.9357468614884e-08,3.31750174896597e-11,4.681064296438284e-23,1.0,488.0
10,4.696822166442871,0.7777849897460356,6.660586391825494e-15,0.04902934652489155,0.044768953829229255,0.01999043755634764,0.0,0,0.0,0.0,1,0.022705439210579235,0.022705439210579235,unknown,7.0,4.80016227114777e-08,-2189763.5444027,-2189763.544402748,1.846790545728428e-08,3.023848428154824e-11,3.1187419105124216e-22,1.0,470.0
11,5.171837329864502,0.7777849897460356,1.865130280181372e-15,0.041709220821788115,0.0387166639984796,0.015513833516881527,0.0,0,0.0,0.0,1,0.015407595574542023,0.015407595574542023,unknown,8.0,5.449101526988692e-10,-2199000.540201146,-2199000.5402011466,1.4686551719063445e-08,5.488171825216178e-11,1.468967577200915e-23,1.0,499.0
12,5.6417622566223145,0.7777849897460356,2.6131730725913663e-15,0.049753836947969116,0.04534347855554626,0.020479581136532386,0.0,0,0.0,0.0,1,0.023406440346527738,0.023406440346527738,unknown,7.0,4.9856192733761364e-08,-2188603.5344650424,-2188603.534465092,1.4258658001647094e-08,3.377417598245725e-11,5.121973233758915e-24,1.0,509.0
13,6.128752946853638,0.7777849897460356,1.4476867635929375e-15,0.04127182535499132,0.038401881204085324,0.01512147770954355,0.0,0,0.0,0.0,1,0.014482232650371907,0.014482232650371907,unknown,8.0,5.231783085527154e-10,-2192549.1669786796,-2192549.16697868,1.5765826032657413e-08,5.137691882352896e-11,5.121973233758915e-24,1.0,509.0
14,6.612353563308716,0.7777849897460356,2.3208914591077796e-15,0.050479178963564984,0.045830260381642896,0.021159743433851824,0.0,0,0.0,0.0,1,0.024353576280909523,0.024353576280909523,unknown,7.0,5.670499533749485e-08,-2175198.8525733664,-2175198.8525734227,1.9381273368972906e-08,3.0059513968616846e-11,3.024473974802302e-24,1.0,514.0
15,7.083526611328125,0.7777849897460356,1.7235575542232672e-15,0.04043858269676955,0.03778600854652768,0.014404739797900091,0.0,0,0.0,0.0,1,0.012530531567513109,0.012530531567513109,unknown,8.0,4.518832082593258e-10,-2192296.0060301283,-2192296.0060301283,1.4604575285950065e-08,4.120685957941458e-11,2.7220265773220718e-24,1.0,515.0
