iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,0.8099297547173109,1.2111103358675955e-15,4.474428055075425,3.682261099369281,2.5419401283503484,0.0,0,0,0.0,1,,1.0,,,,,,,,,,
1,0.4765357971191406,0.800327859046334,0.6435501407604582,0.03923032005048485,0.038255836776913764,0.008689589389701121,0.0,0,0,0.0,1,0.013618450001230702,0.013618450001230702,unknown,8.0,8.95404012027101e-11,-172984.1159541646,-172984.11595416468,2.210224569331144e-09,7.250049093398215e-09,1.1088209803745703e-07,1.0,152.0
2,0.958341121673584,0.8003278590463339,1.762174599254454e-14,0.036221180846031924,0.0330885415671199,0.01473507240708129,0.0,0,0,0.0,1,0.015148437689006198,0.015148437689006198,unknown,8.0,7.642990114661575e-10,-67078.56111734119,-67078.56111734197,6.6321785959749186e-09,1.1790815791029357e-11,4.826965458699211e-21,1.0,444.0
3,1.4374868869781494,0.8003278590463337,1.3376718125892087e-14,0.03894380625746842,0.034994534784254155,0.01708808301281517,0.0,0,0,0.0,1,0.014986137512184243,0.014986137512184243,unknown,8.0,7.463935151618002e-10,-59024.76557289314,-59024.76557289388,1.8313227531289555e-09,6.532255810082083e-12,3.909842021546361e-21,1.0,446.0
4,1.9133672714233398,0.8003278590463335,2.499457199923527e-14,0.05116287472056947,0.04508832965156032,0.024180204277567893,0.0,0,0,0.0,1,0.01543220961781989,0.01543220961781989,unknown,8.0,1.842068641884001e-10,-56713.618407560614,-56713.618407560774,1.6302843966769264e-09,1.0586159698353014e-11,7.3570575502198e-21,1.0,440.0
5,2.383932590484619,0.8003278590463335,1.1376506479374624e-15,0.038451908553836955,0.03448223339832569,0.01701542980050847,0.0,0,0,0.0,1,0.014437794278599028,0.014437794278599028,unknown,8.0,6.215913149976703e-10,-60313.685285413405,-60313.685285414045,2.262750866064386e-09,1.3666282394178738e-11,5.779091723997882e-23,1.0,486.0
6,2.886077880859375,0.8003278590463335,9.464224271332628e-16,0.05487666550479162,0.04828587901899972,0.026075319830968707,0.0,0,0,0.0,1,0.017121375527439437,0.017121375527439437,unknown,8.0,1.3384733125477868e-10,-56604.171659361324,-56604.17165936145,1.2541489991610707e-09,1.0261155747471275e-11,9.786942579887687e-23,1.0,481.0
7,3.3624556064605713,0.8003278590463335,1.0053527009689178e-15,0.03577321918010645,0.03237277149963446,0.015222577834926341,0.0,0,0,0.0,1,0.014275735424496727,0.014275735424496727,unknown,8.0,8.042206989382672e-10,-59442.395345995144,-59442.39534599593,2.5289677785852675e-09,1.504773520385991e-11,5.779091723997882e-23,1.0,486.0
8,3.831547260284424,0.8003278590463335,1.712934247963001e-15,0.050522813360485544,0.044830664771882536,0.0232973424658167,0.0,0,0,0.0,1,0.014669108616369326,0.014669108616369326,unknown,7.0,3.3547292439140094e-09,-54869.20521745922,-54869.20521746256,1.1041358677602659e-09,1.3401100692125558e-11,4.681064296438284e-23,1.0,488.0
9,4.3079493045806885,0.8003278590463335,6.94814465562588e-15,0.03682374079510301,0.03312581691137803,0.016083163249149567,0.0,0,0,0.0,1,0.01402293195564807,0.01402293195564807,unknown,8.0,4.824384745085576e-10,-58939.25666751956,-58939.256667520036,1.4544163458753512e-09,1.798050401544852e-11,1.870065318395358e-21,1.0,453.0
10,4.793431520462036,0.8003278590463335,2.4294506552564898e-15,0.05440763288688817,0.048008514909694586,0.025600254149520246,0.0,0,0,0.0,1,0.016727809328512856,0.016727809328512856,unknown,8.0,5.2813643852860705e-11,-55654.90564482273,-55654.90564482282,2.708415453752493e-09,1.263470099643715e-11,4.753455129572354e-22,1.0,466.0
11,5.266605377197266,0.8003278590463335,1.7936201880845453e-15,0.03470774415249753,0.031521481567860526,0.014526654946072599,0.0,0,0,0.0,1,0.014041429955106322,0.014041429955106322,unknown,8.0,8.073674136093047e-10,-58604.02453775112,-58604.02453775193,1.961056220855393e-09,1.2940222789843604e-11,3.41249587210351e-23,1.0,491.0
12,5.7442786693573,0.8003278590463335,1.5820392781974502e-15,0.048062970170183475,0.04286430991068466,0.021741665931126967,0.0,0,0,0.0,1,0.014364463514321225,0.014364463514321225,unknown,7.0,2.4320486253313322e-09,-54333.734677544984,-54333.73467754739,9.344440719502126e-10,6.600182503729085e-12,5.779091723997882e-23,1.0,486.0
13,6.2150092124938965,0.8003278590463335,1.2658490090568387e-15,0.03725409240665644,0.03344275503753339,0.016414918109549995,0.0,0,0,0.0,1,0.013904916303602214,0.013904916303602214,unknown,8.0,4.67321805963525e-10,-58458.13533046728,-58458.13533046773,1.8792384915291893e-09,1.1242972234584785e-11,1.468967577200915e-23,1.0,499.0
14,6.680706262588501,0.8003278590463335,6.933383969247126e-16,0.05536142278910864,0.04877752072656581,0.02618473992622191,0.0,0,0,0.0,1,0.01722899878300196,0.01722899878300196,unknown,8.0,6.449194180395181e-11,-56037.16744934031,-56037.16744934035,3.3169420427491876e-09,9.873566857595477e-12,1.0708773637794672e-23,1.0,502.0
15,7.150827407836914,0.8003278590463335,1.3460738804684941e-15,0.03436506270627182,0.031286655109011255,0.014216284567205818,0.0,0,0,0.0,1,0.014073306339715586,0.014073306339715586,unknown,8.0,7.995375530627774e-10,-58455.36686990011,-58455.36686990092,1.637790385798526e-09,1.6151601643725818e-11,4.148798319344721e-24,1.0,511.0
16,7.629020690917969,0.8003278590463335,1.0821143307056406e-15,0.04613898132012073,0.041277828276182225,0.02061423028057223,0.0,0,0,0.0,1,0.014215624937270226,0.014215624937270226,unknown,7.0,2.2142653883324903e-09,-54401.06415511436,-54401.06415511654,2.879316622351457e-09,8.97697927676361e-12,7.026026383757084e-24,1.0,506.0
17,8.107844114303589,0.8003278590463335,1.2755491433176284e-15,0.0384035583517608,0.03436671165817161,0.017139498939035186,0.0,0,0,0.0,1,0.013960517604588737,0.013960517604588737,unknown,8.0,5.042283105151947e-10,-58379.08065357596,-58379.08065357651,2.323772729059221e-09,1.3155619260510247e-11,3.733918487410249e-24,1.0,512.0
18,8.57822322845459,0.8003278590463335,1.5463622226321878e-15,0.05615691960864359,0.04938757808439319,0.026729510861398582,0.0,0,0,0.0,1,0.017700423294241315,0.017700423294241315,unknown,8.0,9.084379682719864e-11,-56714.57706183275,-56714.577061832824,3.0629977370322763e-09,1.109274196450766e-11,7.026026383757084e-24,1.0,506.0
19,9.04656720161438,0.8003278590463335,1.0532500405730103e-15,0.03434891725298232,0.03131102707792396,0.014123303430066896,0.0,0,0,0.0,1,0.014170813536746589,0.014170813536746589,unknown,8.0,7.857872180322814e-10,-58538.025697681405,-58538.025697682206,1.5203758840875257e-09,1.2989154250747758e-11,4.148798319344721e-24,1.0,511.0
20,9.52640175819397,0.8003278590463335,1.4644847510539758e-15,0.045063623030900626,0.04036870681377532,0.020027421972250128,0.0,0,0,0.0,1,0.01409566101326357,0.01409566101326357,unknown,7.0,2.2239502715025646e-09,-54679.455381335574,-54679.45538133778,1.221312527489225e-09,1.199399734726328e-11,1.9843573748677906e-24,1.0,518.0
21,10.020734071731567,0.8003278590463335,1.2262814116578449e-15,0.03935746045091588,0.03514991311149279,0.017705742046011923,0.0,0,0,0.0,1,0.014051548186397115,0.014051548186397115,unknown,8.0,5.407834720657074e-10,-58424.036259024906,-58424.03625902543,2.578351509336662e-09,1.4143903036001844e-11,3.733918487410249e-24,1.0,512.0
22,10.511785984039307,0.8003278590463335,1.687392909129967e-15,0.056309056641979584,0.049477166232375476,0.026883449955754358,0.0,0,0,0.0,1,0.017833327170299524,0.017833327170299524,unknown,8.0,1.0942750955168388e-10,-57157.89294742017,-57157.89294742031,2.874911440872487e-09,1.1930561198630737e-11,2.4498239195898647e-24,1.0,516.0
23,11.00186824798584,0.8003278590463335,1.577923392343183e-15,0.034470640275534245,0.03142072698765336,0.014176140397605962,0.0,0,0,0.0,1,0.014239924709751188,0.014239924709751188,unknown,8.0,7.90591606315351e-10,-58687.12266171037,-58687.122661711146,2.4498004563694848e-09,1.4382382853373844e-11,4.148798319344721e-24,1.0,511.0
