iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7994122007520834,1.318316798730503e-15,4.0726794600909075,3.2525739953897994,2.4510161952056535,0.0,0,0.0,0.0,1,,1.0,,,,,,,,,,
1,0.4829599857330322,0.7965362745503656,0.2759702835063833,0.020267002132460753,0.019085863852527505,0.006659278664564629,0.0,0,0.0014612269185951265,9.132668241219541e-05,1,0.003879162880120292,0.003879162880120292,unknown,9.0,2.1697967651081853e-12,-16554.258488227333,-16554.258488227333,8.593079237165902e-10,1.1079874169970029e-10,1.5210164339843212e-07,1.0,149.0
2,0.9382009506225586,0.7889108325159631,0.7016776774069807,0.024045485153380185,0.023137949934981833,0.006543747326089321,0.0,0,0.0,0.0,1,0.005450317224361713,0.005450317224361713,unknown,8.0,1.5468335801599468e-11,-20432.94180057506,-20432.941800575078,5.481022251463654e-10,2.972599226793707e-12,3.5334083494636473e-07,1.0,141.0
3,1.4160957336425781,0.7889108325159631,3.102919428212834e-15,0.03871804343255913,0.03618157344659394,0.013783346116754953,0.0,0,0.0,0.0,1,0.010578819674591473,0.010578819674591473,unknown,7.0,1.3924568400549084e-09,-77113.08865269096,-77113.08865269236,1.3386279419938675e-09,7.564523603663302e-12,7.245016201146704e-22,1.0,462.0
4,1.8861174583435059,0.7889108325159631,5.568028930354541e-15,0.037666014272162276,0.03508609586040776,0.01370016454007068,0.0,0,0.0,0.0,1,0.009435948822918688,0.009435948822918688,unknown,8.0,8.578124135088037e-11,-71229.21926286182,-71229.21926286194,1.9698162941552404e-09,1.2454518780637242e-11,1.5147529079002402e-21,1.0,455.0
5,2.3540048599243164,0.7889108325159631,4.36336716977089e-15,0.03862965656468075,0.03601585950586025,0.01396811477470453,0.0,0,0.0,0.0,1,0.009261158309994943,0.009261158309994943,unknown,8.0,2.996171379145068e-11,-69689.19126943756,-69689.19126943762,2.930680027111846e-09,9.718216484685943e-12,1.1042548698592752e-21,1.0,458.0
6,2.844937562942505,0.7889108325159626,4.6798435626068253e-14,0.03607078671427726,0.03376683804913447,0.012684727129520987,0.0,0,0.0,0.0,1,0.009302977584360642,0.009302977584360642,unknown,8.0,3.062345463375947e-11,-70980.44046115596,-70980.44046115597,1.0595997624461814e-09,6.1422784060677166e-12,1.2459241562464731e-20,1.0,435.0
7,3.318300724029541,0.7889108325159626,5.974641507842926e-15,0.0389841974447106,0.03631892458432106,0.014166981592653394,0.0,0,0.0,0.0,1,0.009712137275847289,0.009712137275847289,unknown,8.0,5.7650694010877777e-11,-71341.174709693,-71341.17470969302,2.0441619515970615e-09,8.59716452451566e-12,1.3632776171102161e-21,1.0,456.0
8,3.7934272289276123,0.7889108325159626,5.53632424767834e-15,0.037664983342101124,0.0351406864971163,0.013556663404840574,0.0,0,0.0,0.0,1,0.009168914378172778,0.009168914378172778,unknown,8.0,3.147080044322457e-11,-69958.95062546805,-69958.95062546807,1.3623601167715953e-09,1.1864915415997774e-11,1.5147529079002402e-21,1.0,455.0
9,4.263208866119385,0.7889108325159626,6.067823681464119e-15,0.03791413977471947,0.0353197936696557,0.013783837273775175,0.0,0,0.0,0.0,1,0.009520545761504918,0.009520545761504918,unknown,8.0,4.6177923078760285e-11,-71247.79857191347,-71247.79857191353,1.4781341759909167e-09,8.936566030291526e-12,1.5147529079002402e-21,1.0,455.0
10,4.733264923095703,0.7889108325159626,5.745906948833451e-15,0.0381009006773394,0.03551528417426831,0.013796493121277183,0.0,0,0.0,0.0,1,0.009317433762294986,0.009317433762294986,unknown,8.0,3.830699967536693e-11,-70443.86812937446,-70443.8681293745,1.3206534963016394e-09,8.850634414812994e-12,1.5147529079002402e-21,1.0,455.0
11,5.215143918991089,0.7889108325159626,5.61734212108695e-15,0.03754813760623047,0.0350211220053719,0.013541921989927248,0.0,0,0.0,0.0,1,0.009391547690306246,0.009391547690306246,unknown,8.0,3.854941550123496e-11,-70940.2688643389,-70940.26886433896,1.113131208082374e-09,1.2825110042680265e-11,1.5147529079002402e-21,1.0,455.0
12,5.686479091644287,0.7889108325159626,6.398495501467763e-15,0.0385606055909256,0.035890630271263595,0.014099041182661316,0.0,0,0.0,0.0,1,0.00945679384157779,0.00945679384157779,unknown,8.0,4.737210714110504e-11,-70863.99241174909,-70863.99241174919,2.3054568144387815e-09,7.1753072824121854e-12,1.5147529079002402e-21,1.0,455.0
13,6.154230833053589,0.7889108325159624,2.7828105048870523e-14,0.037039958149977584,0.0346142336975125,0.013183828172654602,0.0,0,0.0,0.0,1,0.009240890385504453,0.009240890385504453,unknown,8.0,3.060517278701349e-11,-70606.59808744145,-70606.59808744145,2.6293963924199643e-09,1.8578980896091237e-11,7.3570575502198e-21,1.0,440.0
14,6.646047830581665,0.7889108325159624,3.07473655961093e-15,0.03935220767638789,0.03655856078360372,0.0145625506844479,0.0,0,0.0,0.0,1,0.00964662585584485,0.00964662585584485,unknown,8.0,6.358368443531185e-11,-71373.19129922839,-71373.19129922842,1.675792222136307e-09,8.21842099823043e-12,3.8502986549536067e-22,1.0,468.0
15,7.122810125350952,0.7889108325159624,1.4602703977091184e-15,0.036474241684451306,0.0341710616947102,0.012755737889752755,0.0,0,0.0,0.0,1,0.009053795238527555,0.009053795238527555,unknown,8.0,2.4260538759922786e-11,-70266.53787090971,-70266.53787090977,2.939085165701592e-09,9.253059803010964e-12,7.927423489709027e-23,1.0,483.0
16,7.602233171463013,0.7889108325159624,1.5582722720639764e-15,0.04000623475431251,0.037127672603127396,0.014900830389348972,0.0,0,0.0,0.0,1,0.00983416463178435,0.00983416463178435,unknown,8.0,8.055700291522813e-11,-71741.41621481453,-71741.4162148146,1.333534630957628e-09,9.851433717399874e-12,6.421213026664313e-23,1.0,485.0
17,8.072561502456665,0.7889108325159624,2.071094196829119e-15,0.036298647499618704,0.03404782323913039,0.012583224665343451,0.0,0,0.0,0.0,1,0.00902679622371036,0.00902679622371036,unknown,8.0,2.0436049277095634e-11,-69940.86835567756,-69940.8683556776,6.631589743659151e-10,1.1871661259716281e-11,6.421213026664313e-23,1.0,485.0
