iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,normdx,stepsize,df0,linesearch_status,linesearch_counter
0,0.0,0.8079847676453723,1.4174378709434721e-15,4.5060174426459785,3.7747860135748477,2.4607282956778294,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,,,
1,0.4410700798034668,0.8037623504480225,0.44377935884507186,0.03192351831439797,0.03128893860097116,0.006249304796267643,0.0,0.0,0.0010293358818703746,6.433349261689841e-05,1,0.004472181921243939,0.004472181921243939,optimal,10.0,1.0230996574312862e-14,-32.383083825992514,-32.38308382599252,9.381462660961252e-13,6.392596169618325e-13,8044.420716876871,5.5533286725436733e-05,64.74563562061788,1.0,93.0
2,0.883866548538208,0.7768731499486401,1.4002999346420137,0.05868716441155176,0.057931002351232996,0.009390539561172431,0.0,0.0,0.0,0.0,1,0.006476907805765257,0.006476907805765257,unknown,10.0,5.163292325353817e-15,-52.19793745999486,-52.197937459994854,1.5456575996108837e-12,2.2737156216584993e-14,10205.266762641599,0.00014334111979667834,104.36501818951604,1.0,84.0
3,1.3430206775665283,0.7579726973807239,0.5524173981356354,0.057550145242616375,0.057375690142416204,0.004129389498307961,0.0,0.0,0.0017313406651924268,0.00010820879157452667,1,0.003458398558607938,0.003458398558607938,unknown,11.0,5.959854280018939e-15,-415.2464163453022,-415.24641634530224,1.0119661461082805e-11,1.2351675473708866e-13,28815.99397713722,1.9363259789051322e-05,830.480688241817,1.0,103.0
4,1.7924084663391113,0.7555751112254648,0.07452623645427647,0.07527647165368524,0.07421408624440468,0.012139718131310102,0.0,0.0,0.003382873220870608,0.000211429576304413,1,0.010876856176491624,0.010876856176491624,unknown,10.0,3.618035035695539e-14,-501.5106422473144,-501.5106422473146,9.677605077630112e-12,2.460121946678066e-13,31663.183917074697,2.354120347120954e-06,1002.9809004840666,1.0,123.0
5,2.243257761001587,0.7533744269016984,0.06106953578553616,0.056351774073228854,0.05573113696341493,0.006725273544535981,0.0,0.0,0.004932900740586388,0.00030830629628664924,1,0.004743496378050392,0.004743496378050392,unknown,10.0,7.959870874481386e-15,-633.4275500411065,-633.4275500411065,5.336137999820596e-12,3.0937705371687076e-13,35590.31628447372,1.7161537330511758e-06,1266.8349815817678,1.0,126.0
6,2.6975598335266113,0.7493594637425222,0.11868115811541305,0.07667367006310116,0.07516338408208374,0.012901947818373543,0.0,0.0,0.007928248026293105,0.0004955155016433191,1,0.010913360400725153,0.010913360400725153,unknown,10.0,4.1372673206097027e-14,-547.7033038058821,-547.7033038058821,6.221352169578245e-12,2.1548049926561984e-13,33092.13814055094,3.5880511311095166e-06,1095.364738957162,1.0,119.0
7,3.152658462524414,0.7476689238980707,0.050858372226279924,0.06054547057481176,0.05949023118205437,0.006596941024120875,0.0,0.0,0.009118485080066407,0.0005699053175041505,1,0.004842070338716945,0.004842070338716945,unknown,10.0,4.7534694012054843e-14,-542.3650696102707,-542.3650696102707,1.519609142518577e-11,1.7362234690601555e-13,32931.488886394705,1.5445383597460583e-06,1084.709620115895,1.0,127.0
8,3.6110167503356934,0.7446304847428943,0.09826993124622287,0.08511910283530028,0.08300098258977284,0.015199464881426752,0.0,0.0,0.011183685615078875,0.0006989803509424297,1,0.012845860770615463,0.012845860770615463,unknown,9.0,1.8047531271997307e-12,-463.5301796077464,-463.53017960774827,7.285306360541177e-12,2.696681384079945e-13,30441.315316301083,3.229246017998565e-06,927.0125097029868,1.0,120.0
9,4.064297914505005,0.7431281547557385,0.04797743347327094,0.06266498362584264,0.06109607846594037,0.00661623528678332,0.0,0.0,0.01226355574622251,0.0007664722341389069,1,0.0047818445780687165,0.0047818445780687165,unknown,10.0,6.906934589904681e-14,-482.65376937383684,-482.65376937383695,1.0100755741700423e-11,2.9945284916513654e-13,31065.62402631215,1.5445383597460583e-06,965.2871198514881,1.0,127.0
10,4.516458988189697,0.7397597896586239,0.12113579593963282,0.09177210075220042,0.08904532780412085,0.016575114063945164,0.0,0.0,0.014775441329987204,0.0009234650831242003,1,0.014024653564699927,0.014024653564699927,unknown,9.0,1.1576044715172239e-12,-374.5112381304593,-374.51123813046036,6.392349094628929e-12,2.000283896741023e-13,27359.233148994696,4.429692754456193e-06,748.9700825417352,1.0,117.0
11,4.970632076263428,0.7383037657464984,0.04982196225715955,0.06495932941829735,0.06264303610197751,0.00665216257103108,0.0,0.0,0.015852862187308192,0.000990803886706762,1,0.004675668041862049,0.004675668041862049,unknown,10.0,1.2066885442995514e-13,-421.59022918504877,-421.5902291850489,7.204283228637943e-12,2.0903412432578972e-13,29033.895283322832,1.7161537330511758e-06,843.1598490010791,1.0,126.0
12,5.421609878540039,0.7349413513875477,0.14172745712225376,0.0967653616041406,0.09345068355032099,0.017271898952147688,0.0,0.0,0.018225983017238212,0.0011391239385773883,1,0.01448208218426408,0.01448208218426408,unknown,9.0,6.707322733907237e-13,-272.54432671391726,-272.544326713918,4.726079262841872e-12,1.1850950536132275e-13,23337.46250199649,6.076396096647726e-06,545.0344001202212,1.0,114.0
13,5.882662773132324,0.7334552946460671,0.055951180140537446,0.06719974307698118,0.06402238006008515,0.006561470641934187,0.0,0.0,0.01933616880535871,0.0012085105503349194,1,0.004482104443269681,0.004482104443269681,unknown,10.0,8.67799503698027e-14,-348.85790285326044,-348.85790285326055,9.49237070858991e-12,2.292808864530416e-13,26410.853282572178,2.118708312408859e-06,697.6954923054509,1.0,124.0
14,6.336484670639038,0.7240743276569791,0.4612616941973353,0.10052936646494087,0.09608074670117481,0.016148501967433948,0.0,0.0,0.024776390362497236,0.0015485243976560772,1,0.014036760559298941,0.014036760559298941,unknown,9.0,4.537266389920404e-13,-188.21692066278354,-188.216920662784,4.99650640159786e-12,1.1039371039989842e-13,19390.625172147604,2.390525899882879e-05,376.37819678617865,1.0,101.0
15,6.787245988845825,0.7210040909480389,0.15085819105655135,0.07197879390327495,0.06642457971271103,0.006631818678415363,0.0,0.0,0.02692101340545061,0.0016825633378406632,1,0.0046429413749833354,0.0046429413749833354,unknown,10.0,4.547763008777844e-14,-202.47296345292085,-202.47296345292088,5.616890620119058e-12,3.0090944301248095e-13,20120.265402701116,7.501723576108304e-06,404.9260952115499,1.0,112.0
16,7.2414867877960205,0.7157600725819718,0.38600835758444263,0.09461065379951464,0.09088096579024181,0.013496988536860814,0.0,0.0,0.020242450591416515,0.0018898417215374801,1,0.010161565669717845,0.010161565669717845,unknown,9.0,3.5292294486192376e-13,-86.27783899485331,-86.27783899485364,7.459699242422181e-12,1.4743900766976965e-13,13123.340905016476,2.9512665430652825e-05,172.50655724591797,1.0,99.0
17,7.690253496170044,0.708652838623333,0.6099861812669682,0.06695708537284017,0.06588564285963588,0.01193035400138313,0.0,0.0,0.0,0.0,1,0.008476432832550894,0.008476432832550894,unknown,10.0,2.0048652340794278e-13,-93.9647293309043,-93.9647293309045,3.1521823028140665e-12,3.3809766463936236e-13,13701.71287597998,4.4981962247603756e-05,187.9005022438685,1.0,95.0
18,8.145745992660522,0.7039584171703354,0.5131733774197144,0.05631647251715746,0.054115426134830634,0.015590565449060569,0.0,0.0,0.0,0.0,1,0.00869398087016171,0.00869398087016171,unknown,10.0,8.641120796406709e-13,-35.270275709667075,-35.270275709667956,2.111858509466403e-12,1.3525714658020827e-13,8372.362869878581,6.170365191715192e-05,70.48239654555337,1.0,92.0
19,8.597572803497314,0.7007753713132512,0.495801942391974,0.055851540854231344,0.051948372547665315,0.02051246463594381,0.0,0.0,0.0,0.0,1,0.014283019600827463,0.014283019600827463,unknown,10.0,4.824702301541649e-14,-26.404808114049914,-26.404808114049985,2.172330208707112e-12,2.393943323362949e-13,7257.844064533124,6.85596132412799e-05,52.7577662377274,1.0,91.0
20,9.048221111297607,0.6936819460762221,0.8107753143973708,0.07584639199012111,0.07094480407338792,0.026823682687276692,0.0,0.0,0.0,0.0,1,0.016507986439609667,0.016507986439609667,unknown,10.0,2.2569931370238363e-13,-30.868521044718676,-30.868521044718875,6.377951441624517e-12,1.569017077956433e-13,7839.452187156951,0.00010449567633177853,61.656471968121956,1.0,87.0
21,9.503044605255127,0.6917047117090015,0.319924964185655,0.04658842199625593,0.046017159703984824,0.007273381392390944,0.0,0.0,0.0,0.0,1,0.00421837039503131,0.00421837039503131,unknown,9.0,5.569319512787138e-13,-16.682914302628074,-16.68291430262862,4.867501805492115e-12,9.169996376006266e-14,5770.452708300136,5.5533286725436733e-05,33.34132838537938,1.0,93.0
22,9.951384782791138,0.6910574289575498,0.12655156743724189,0.04114065486170297,0.03951592477101742,0.011444505499515707,0.0,0.0,0.0002616597267651316,1.6353732922820725e-05,1,0.007080897157719639,0.007080897157719639,unknown,10.0,4.5450907205920873e-14,-11.406076112766332,-11.40607611276639,1.596313698616356e-12,1.2571268482257339e-13,4765.390371271415,2.6561398887587544e-05,22.776087742477166,1.0,100.0
23,10.405524730682373,0.6909895251776673,0.014710495584555583,0.05238693890243268,0.05183301639288454,0.007591623002503205,0.0,0.0,0.0003115114284274745,1.9469464276717155e-05,1,0.004681053834199452,0.004681053834199452,unknown,10.0,8.408391577322437e-15,-10.410595321572833,-10.410595321572846,2.0070631416964e-12,6.901515170643013e-13,4555.444173580249,3.229246017998565e-06,20.798111141756404,1.0,120.0
24,10.853508710861206,0.6907497698727336,0.05415297390229859,0.04023515751520864,0.03857054172558126,0.011443422801162749,0.0,0.0,0.00047883803386286616,2.9927377116429135e-05,1,0.006954569420002234,0.006954569420002234,unknown,10.0,1.1680046203782463e-13,-9.133222264690097,-9.133222264690207,2.3931528310260804e-12,1.0106726120480245e-13,4262.8768415447485,1.2704234747596576e-05,18.229106351380768,1.0,107.0
