iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,normNTdirx,normNTdirw,stepsize,linesearch_status,linesearch_counter,linesearch_RightItem,gradfNTdir,NTdir_error1,NTdir_error2,NTdir_norm,NTdir_angle,CovDerivKKT_minabseigval
0,0.0,0.8079847676453723,1.4174378709434721e-15,4.5060174426459785,3.7747860135748477,2.4607282956778294,0.0,0.0,0.0,0.0,35.42921471759751,0.5,1.0,1.0,,,,,,,,,,,,
1,1.7882695198059082,0.8097603154612768,1.8540355035307623,4.185682471109992,3.291609002873323,2.585584638173876,0.0,0.0,0.0,0.0,29.971129220252987,0.5,0.9359250911396948,1.087994151385729,16.243821271373996,16.464724195754,0.125,True,3.0,-54.85842943519502,-0.00963980335110002,3.9210962559109e-14,4.263256414560601e-14,16.464724195754,0.02727134188463848,(-0.00010816672075928472+0j)
2,3.573324680328369,0.8049592037019495,1.7334629277113498,2.974532209678516,2.056606320004146,2.149002631672181,0.0,0.0,0.0,0.0,13.31254377583198,0.5,0.6812865480190147,1.462193533186856,3.6319745122647844,4.366890094315855,0.5,True,1.0,-45.92696602090844,-0.008715862397088039,2.749005593533088e-14,4.263256414560601e-14,4.366890094315855,0.1130112592367195,(-0.0007311710514802391+0j)
3,5.355215549468994,0.8041403039888438,1.443088115952074,2.5094368080776444,1.6005339684322741,1.932760748160349,0.0,0.0,0.0,0.0,9.219345501707025,0.5,0.5924682608340303,1.8411025531936909,5.86942077509108,6.32679226999841,0.25,True,2.0,-19.198665783477317,-0.00124860719633001,6.603894568917434e-14,1.4210854715202004e-14,6.32679226999841,0.08616321248345601,(0.0003449826279135999+0j)
4,7.140195846557617,0.8033490520447977,1.5776185258695925,2.150477428407911,1.2504575978197263,1.7495376851985371,0.0,0.0,0.0051821054568397945,0.00032388159105248716,6.599785458279337,0.5,0.5160352276592376,2.3361392285721108,6.387745375518813,6.8852095363929795,0.25,True,2.0,-12.822392761882842,-0.000286925008141585,1.3247642218137163e-13,1.4566126083082054e-13,6.8852095363929795,0.09370362156079891,(0.0002526305216545158+0j)
5,8.924598693847656,0.8045838944859482,2.821675382499804,2.0797342597771142,1.093532881981954,1.7689904991377645,0.0,0.0,0.012370985216459499,0.0007731865760287187,6.525536446281184,0.5,0.48331368647972983,2.678010564285649,23.904992276849487,24.106056747203294,0.125,True,3.0,-8.938893217593535,0.020545018245177557,8.44515594467254e-13,2.291500322826323e-13,24.106056747203294,0.022779209737117553,(-6.286358215054642e-05+0j)
6,10.70677638053894,0.8042375455398486,1.0633862279666153,1.79420809415763,0.8469968632274782,1.5815857799848072,0.0,0.0,0.019115945527648743,0.0011947465954780464,4.932910808536127,0.5,0.4210698147624867,3.486065004780216,4.306679684052959,5.548980214829637,0.25,True,2.0,-9.313598979944343,-0.002139106136596419,3.232693082778398e-13,1.0835776720341528e-13,5.548980214829637,0.055214483724569746,(8.475266843908879e-05+0j)
7,12.495177745819092,0.8040494753892737,0.8912211133411629,1.5502689336386768,0.6463586605949471,1.4089055179493835,0.0,0.0,0.023226923405525512,0.0014516827128453445,3.7395711705723715,0.5,0.3665645824235973,4.689555499856221,3.6273338751848594,6.128250086384668,0.25,True,2.0,-7.029024994606415,-0.00039991742487934575,2.0424568592219716e-13,2.842170943040401e-14,6.128250086384668,0.03258834566305594,(-6.860478437074176e-05+0j)
8,14.289920568466187,0.8034422471070898,1.1257406105598362,1.379488063904636,0.48747276177369364,1.2893324610659462,0.0,0.0,0.0488648339018507,0.004574303220482397,3.2485936044953134,0.5,0.31819054896529914,6.598736054009567,4.5775801432770535,9.024956242794499,0.25,True,2.0,-5.329228851746564,-0.002968138884374097,2.33922800002645e-13,3.2862601528904634e-14,9.024956242794499,0.015274386602583056,(-5.2915910110791184e-05+0j)
9,16.096785306930542,0.8020891891317826,0.7922915041685965,1.346400152492656,0.459547610082921,1.2626807932215085,0.0,0.0,0.08179537728686537,0.006586065751389493,3.178024021909594,0.5,0.3076818346291958,7.275129216144891,12.73992591865266,17.307032500637078,0.0625,True,4.0,-4.877263601777212,-0.02318135304458728,2.3265171303950957e-12,2.362554596402333e-13,17.307032500637078,0.005340611097216264,(-3.396045835360759e-05+0j)
