iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
0,0.0,0.8038306963245558,1.2262814116578435e-15,3.12276074493427,1.7700194589534153,2.5726767743011747,0.0,0.0,0.0,0.0,24.928074904841882,0.5,1.0,1.0,,,
1,0.6775522232055664,0.7973445573619786,2.565421274237559,3.0524377395020577,1.6417631962851231,2.570642157078133,0.0,0.0,0.1174251298179867,0.0073390706136241685,23.093862414036714,0.5,0.9683663432138956,1.0429764407932829,0.0625,True,4.0
2,1.2920076847076416,0.7965848597912527,1.506076967729704,2.9643393522354677,1.5390546007089796,2.5329046528068835,0.0,0.0,0.05488853284207573,0.0034305333026297333,21.32444817616146,0.5,0.9377814190816249,1.085684408245715,0.0625,True,4.0
3,1.9456186294555664,0.7991614661705009,1.6998358689692699,2.8332717627918624,1.354746931743556,2.4878895112724657,0.0,0.0,0.04995410359099406,0.0031221314744371287,18.35466214609348,0.5,0.8779168614970976,1.1777392352532106,0.125,True,3.0
4,2.553401470184326,0.8060520205939177,4.416408232221696,2.276763872231973,0.8510610078811592,2.1114472505167647,0.0,0.0,0.03375498556109413,0.002109686597568383,8.871044488069613,0.5,0.6411531850939287,1.5923179804511816,0.5,True,1.0
5,3.1617939472198486,0.805893986068738,3.5661282940931653,2.060762500493819,0.6647835555673566,1.9505909124387817,0.0,0.0,0.0,0.0,6.7763503569942785,0.5,0.5580822342363005,2.015820566282038,0.25,True,2.0
6,3.7780449390411377,0.8058161751442635,1.4612587907060588,2.055800313864582,0.6409699388549767,1.9533234417192562,0.0,0.0,0.0,0.0,6.75536484033924,0.5,0.5493160417822227,2.098090860400363,0.03125,True,5.0
7,4.3908467292785645,0.8077300621893732,4.73145529813195,1.980512337642563,0.5614000726676687,1.8992785677628088,0.0,0.0,0.0,0.0,6.238401300976863,0.5,0.5145060789157735,2.377916458108501,0.125,True,3.0
8,5.003721237182617,0.8078056318997875,2.8014253824022783,1.8963484018783934,0.49368151340848593,1.8309571544251793,0.0,0.0,0.003423928254772196,0.00021399551592326226,5.827426045679541,0.5,0.4818219048558512,2.738987817437144,0.125,True,3.0
9,5.610841512680054,0.808472344071897,1.9800773558082307,1.858017485196691,0.4626250801541909,1.7994799043939476,0.0,0.0,0.007032675662964654,0.0007797263721599247,5.697441267025103,0.5,0.46663975061660024,2.952708150698368,0.0625,True,4.0
10,6.22298789024353,0.8080737750086869,2.1432089834075683,1.8369869746190297,0.44818754779923686,1.7799155281984893,0.0,0.0,0.07398621525629046,0.0051683528659153795,5.657298811061142,0.5,0.4593187865118624,3.068487538036256,0.03125,True,5.0
11,6.8283820152282715,0.8118993779174565,3.006217861823983,1.7563106615262494,0.4017598870066517,1.708554622652915,0.0,0.0,0.062210532751793224,0.004743024901319623,5.325100004406024,0.5,0.4301593697349392,3.513877984317906,0.125,True,3.0
