iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,rho,upsilon,maxabsLagmult,quadoptim_status,quadoptim_iter,quadoptim_gap,quadoptim_primalobjective,quadoptim_dualobjective,quadoptim_primalinfeasibility,quadoptim_dualinfeasibility,stepsize,linesearch_status,linesearch_counter
0,0.0,0.7926849022663821,1.7694043397697121e-15,3.9503484680392105,3.1275239831368387,2.413264750052017,0.0,0.0,0.0,0.0,1,,1.0,,,,,,,,,,
1,0.4667811393737793,0.7870894631344831,0.7620127418623811,0.020748082320142722,0.02001863093607204,0.004673639038395978,0.0,0.0,0.0028097034625632067,0.00017560646641020042,1,0.005701727845289236,0.005701727845289236,unknown,9.0,3.792312769451675e-12,-10193.593885511844,-10193.593885511847,2.9312987341902594e-10,1.4238496828679254e-10,5.385472259508683e-07,1.0,137.0
2,0.9299216270446777,0.7822453949228863,0.5622943761292322,0.04306384423040388,0.04232336090961931,0.007951591112135859,0.0,0.0,0.0,0.0,1,0.010393537372600136,0.010393537372600136,unknown,8.0,2.829081525041786e-10,-45700.63580676782,-45700.63580676811,1.0433943180152505e-09,3.6158409562188996e-12,1.87779806664731e-07,1.0,147.0
3,1.5079011917114258,0.7822453949228851,7.288341457788511e-14,0.08728278274794239,0.08404306491974428,0.023559444032492747,0.0,0.0,0.0,0.0,1,0.02718546559854706,0.02718546559854706,unknown,9.0,4.3954902930918794e-11,-170414.5513909718,-170414.5513909718,4.896031473123596e-09,4.8709993815703225e-11,1.2459241562464731e-20,1.0,435.0
4,1.9976017475128174,0.782245394922885,1.2834005291405252e-14,0.08300536615592002,0.0805909054369777,0.01987452569311967,0.0,0.0,0.0,0.0,1,0.023371667103695204,0.023371667103695204,unknown,9.0,6.989584834323807e-11,-122401.17048567258,-122401.17048567264,1.4534122709686424e-09,2.3795976607291903e-11,2.565247350336568e-21,1.0,450.0
5,2.4788460731506348,0.7822453949228847,2.6490047000207348e-14,0.08103487367378547,0.0779746698999221,0.02205904815091867,0.0,0.0,0.0,0.0,1,0.025431438313950748,0.025431438313950748,unknown,9.0,5.756160343950509e-11,-150828.73532118305,-150828.73532118305,3.5695906737797275e-09,2.6660583343828752e-11,4.826965458699211e-21,1.0,444.0
6,2.9674019813537598,0.7822453949228847,1.0962573991985805e-15,0.08444997807415565,0.08201192697467974,0.02014553624565915,0.0,0.0,0.0,0.0,1,0.023670892935201422,0.023670892935201422,unknown,9.0,6.82703358084245e-11,-121665.39939835318,-121665.39939835321,2.8023257698066608e-09,2.010008518037942e-11,5.779091723997882e-23,1.0,486.0
7,3.449827194213867,0.7822453949228847,4.102570775744023e-15,0.08102071846310258,0.07794048704441751,0.022127749536641,0.0,0.0,0.0,0.0,1,0.02552947222894104,0.02552947222894104,unknown,9.0,5.676458642797922e-11,-149821.76482563058,-149821.76482563064,2.484776130056818e-09,4.298550738775331e-11,7.245016201146704e-22,1.0,462.0
8,3.933039665222168,0.7822453949228847,1.624116267953978e-15,0.0843543964913167,0.08191859448836725,0.02012481265663632,0.0,0.0,0.0,0.0,1,0.023641771086171565,0.023641771086171565,unknown,9.0,6.832891057789918e-11,-120272.54372262882,-120272.54372262888,7.4811850634308e-09,1.9581055081496477e-11,1.3220708194808237e-23,1.0,500.0
9,4.419174671173096,0.7822453949228847,1.6354606405429006e-15,0.08101459247365965,0.07793730974087765,0.022116508404982235,0.0,0.0,0.0,0.0,1,0.025518561439826466,0.025518561439826466,unknown,9.0,5.684453824992074e-11,-149942.95746125912,-149942.9574612592,3.972369117209399e-09,3.27968853429192e-11,2.7220265773220718e-24,1.0,515.0
10,4.901639461517334,0.7822453949228847,1.800479181327181e-15,0.08438315025767919,0.08194655115701859,0.02013153746935886,0.0,0.0,0.0,0.0,1,0.023649863575886495,0.023649863575886495,unknown,9.0,6.835623589071358e-11,-120485.1724500258,-120485.17245002584,2.036412560613363e-09,2.86100539500349e-11,2.4498239195898647e-24,1.0,516.0
11,5.369805335998535,0.7822453949228847,1.800479181327181e-15,0.08101609312175621,0.07793812311608228,0.022119138994442688,0.0,0.0,0.0,0.0,1,0.025521016759146826,0.025521016759146826,unknown,9.0,5.6834050486157515e-11,-149913.10044052085,-149913.10044052088,1.5314443564945134e-09,3.107634502232858e-11,2.7220265773220718e-24,1.0,515.0
12,5.834200143814087,0.7822453949228847,1.2851760658783262e-15,0.08437832180421759,0.08194186712769871,0.02013036517608835,0.0,0.0,0.0,0.0,1,0.0236485090299221,0.0236485090299221,unknown,9.0,6.834601782442031e-11,-120440.94284043676,-120440.94284043675,2.342414986296432e-09,3.207702689491017e-11,2.4498239195898647e-24,1.0,516.0
13,6.298394680023193,0.7822453949228847,9.742167503148512e-16,0.08101556436132375,0.07793774253677382,0.022118543285111373,0.0,0.0,0.0,0.0,1,0.0255204799484812,0.0255204799484812,unknown,9.0,5.68351210673834e-11,-149918.68922957956,-149918.68922957967,2.5019526670518246e-09,3.3196467036845315e-11,2.7220265773220718e-24,1.0,515.0
14,6.761640310287476,0.7822453949228847,1.289962585484777e-15,0.08437918582476577,0.08194270375129005,0.020130581272746865,0.0,0.0,0.0,0.0,1,0.023648747432448807,0.023648747432448807,unknown,9.0,6.834870853142666e-11,-120449.52594372173,-120449.5259437218,2.0491252871971802e-09,1.7039745515002903e-11,2.4498239195898647e-24,1.0,516.0
15,7.226696014404297,0.7822453949228847,1.289962585484777e-15,0.0810156936721558,0.07793784130518888,0.02211866889909473,0.0,0.0,0.0,0.0,1,0.025520590990545346,0.025520590990545346,unknown,9.0,5.6835040785666835e-11,-149917.61669555088,-149917.6166955509,1.3245538430122674e-09,3.375480697505478e-11,2.7220265773220718e-24,1.0,515.0
16,7.6902711391448975,0.7822453949228847,1.332267629550188e-15,0.08437903206244925,0.08194255504241327,0.020130542091978267,0.0,0.0,0.0,0.0,1,0.023648705762675682,0.023648705762675682,unknown,8.0,6.834805305815093e-09,-120447.87354989327,-120447.87354990015,3.845603795799262e-09,2.8129474727448236e-10,2.4498239195898647e-24,1.0,516.0
17,8.153810977935791,0.7822453949228847,1.1484236265056457e-15,0.08101566445256228,0.07793781819386725,0.02211864330988358,0.0,0.0,0.0,0.0,1,0.025520568648285728,0.025520568648285728,unknown,9.0,5.683505472901372e-11,-149917.82016557633,-149917.82016557644,2.0378979919703584e-09,5.496869666892994e-11,2.7220265773220718e-24,1.0,515.0
18,8.619704008102417,0.7822453949228847,1.3911054626160784e-15,0.08437905905105365,0.08194258115929351,0.020130548906917463,0.0,0.0,0.0,0.0,1,0.023648712825029963,0.023648712825029963,unknown,9.0,6.834821089415884e-11,-120448.18723695283,-120448.1872369529,1.1202835363483525e-09,2.7707463053143737e-11,2.4498239195898647e-24,1.0,516.0
