iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,normNTdirx,normNTdirw,stepsize,linesearch_status,linesearch_counter,linesearch_RightItem,gradfNTdir,NTdir_error1,NTdir_error2,NTdir_norm,NTdir_angle,CovDerivKKT_minabseigval
0,0.0,0.7926849022663821,1.7694043397697121e-15,3.9503484680392105,3.1275239831368387,2.413264750052017,0.0,0.0,0.0,0.0,30.833624381720064,0.5,1.0,1.0,,,,,,,,,,,,
1,1.7941160202026367,0.7954673675805393,2.08929456557455,3.7867825912673703,2.934819779969608,2.3930222006125983,0.0,0.0,0.0,0.0,28.167126569452282,0.5,0.9683711493125224,1.041663442517797,36.10102686173109,36.1992774141038,0.0625,True,4.0,-45.66724876344013,0.055941889514680786,9.568054863774764e-14,1.4210854715202004e-14,36.1992774141038,0.01577112878516773,-6.030163947320274e-05
2,3.6111433506011963,0.7944228384109656,0.9625803713193174,3.791105876310565,2.911592475091782,2.427985383890399,0.0,0.0,0.0,0.0,28.043828961673338,0.5,0.9645819310966064,1.0480350470497055,125.95688107458993,125.9848102953204,0.0078125,True,7.0,-41.33037021377088,-0.14449163610527002,3.051608784729132e-13,1.2789769243681803e-13,125.9848102953204,0.004730864076449315,2.5608721318324426e-05
3,5.404320240020752,0.7958386698367677,1.9789751137767038,2.757945854766315,1.8062913647515917,2.0841249586928634,0.0,0.0,0.0,0.0,12.434125111945551,0.5,0.7018040116047886,1.406815141275787,4.063797062296617,4.778134063363645,0.5,True,1.0,-41.20096509457774,0.003739861784492454,1.2797825462311545e-14,2.842170943040401e-14,4.778134063363645,0.12534384998292417,0.0003026783379311382
4,7.229969024658203,0.7993807353752026,3.333941186067456,2.543006877634924,1.4752663989773322,2.0713457055129596,0.0,0.0,0.0,0.0,10.286619567546474,0.5,0.610678536688373,1.7554272535131878,13.552049466767503,13.737314058167868,0.25,True,2.0,-16.987788292617914,0.020762478487480286,5.0763750469126003e-14,3.552713678800501e-15,13.737314058167868,0.04441770494513168,-4.943415635773806e-05
5,9.03814148902893,0.8014086647250315,3.482860437394292,2.248201233976859,1.1726601168245392,1.9181441652973141,0.0,0.0,0.0,0.0,7.698110734854209,0.5,0.5320040784883727,2.2254350938017478,14.066635459827973,14.278842796459616,0.25,True,2.0,-14.606386732343307,0.017396548867008282,5.268527740395514e-14,7.105427357601002e-15,14.278842796459616,0.03591528818987762,4.315840094704407e-05
6,10.839894771575928,0.8005621538049437,4.235537114373543,2.2349080534586534,1.041914671990351,1.9751987431801528,0.0,0.0,0.07262511878532751,0.007691041508556026,7.671950972289736,0.5,0.498249238785413,2.5517209152255447,34.096611427631885,34.22988507963963,0.125,True,3.0,-10.867768037256216,0.003277949870621605,2.2178271653365595e-13,7.105427357601002e-14,34.22988507963963,0.016351572675063555,-2.4573518003060754e-05
7,12.636742115020752,0.8014658498666553,2.1084654523109836,2.189529639940251,0.9776392885574664,1.947602763290745,0.0,0.0,0.21237632027297226,0.0133431354591202,7.263671385877137,0.5,0.48255411101950446,2.750412926300719,34.04431126653223,34.21985063529477,0.0625,True,4.0,-11.371865081375574,0.01937538212392781,2.836723278551003e-13,1.0658141036401503e-14,34.21985063529477,0.012054595205139448,1.9865539715511985e-05
8,14.432377338409424,0.8064956063873585,2.922851222763483,1.9003653313908222,0.7678182002953395,1.7273294713002783,0.0,0.0,0.1950903590465498,0.01286702797033599,5.643395314007935,0.5,0.42039018677656503,3.6015699338284035,11.77735346854596,12.327494646520064,0.25,True,2.0,-10.801607250765086,0.027016033410070354,1.3569683730292998e-13,2.1316282072803006e-14,12.327494646520064,0.03480449122576822,2.569443826127733e-05
9,16.226195096969604,0.8104230533002257,6.913062806278399,1.781765771218286,0.6055504565430243,1.6412451224322329,0.0,0.0,0.337695060327889,0.022141259737831986,5.497503832986229,0.5,0.3659249514107042,4.897110110609426,27.750751537140722,28.2531142735674,0.25,True,2.0,-8.459144081807306,0.021406515731529088,1.6216559103585858e-13,1.2434497875801753e-14,28.2531142735674,0.014211298178978428,1.5899875936229157e-05
10,18.045214891433716,0.8115479872959602,2.4690431760308615,1.757918298429437,0.5872555897268041,1.6220715345215657,0.0,0.0,0.3376436236196807,0.02216400631145422,5.436106679487357,0.5,0.3601782110296518,5.137250586437914,79.07217599153853,79.45592148097911,0.03125,True,5.0,-8.852590544933639,0.0417545409009176,9.673550390237735e-13,1.7763568394002505e-15,79.45592148097911,0.004347124302162134,-2.8977495513587118e-06
11,19.871238708496094,0.8140932136612475,3.4627848367607137,1.7838160622343673,0.5702599429878863,1.6141551697987733,0.0,0.0,0.5009978654124252,0.03240846758453523,5.094309753586175,0.5,0.35451633176780223,5.411879007429085,111.87045996091528,112.22129308511143,0.03125,True,5.0,-8.796559859766386,0.020264114430191174,1.2533247908200222e-12,6.181721801112872e-13,112.22129308511143,0.0027020998183049016,5.721079480239431e-06
12,21.668113946914673,0.8141079764766143,11.35205643941583,1.5605024178599027,0.4839237756620739,1.4290838592591888,0.0,0.0,0.39790654582394547,0.026079917352155275,4.42056271731084,0.5,0.30782294774806357,7.855406361840695,45.53438233424276,46.58246245218894,0.25,True,2.0,-8.177710235330775,0.0061239934230092625,6.368159746302009e-13,6.927791673660977e-14,46.58246245218894,0.007646624113028786,8.285172060385367e-06
13,23.465681552886963,0.8156245057515722,2.868653598202131,1.4465480057784872,0.4306227281252093,1.3409648606882405,0.0,0.0,0.32938744505095374,0.021808830039439685,4.132868302545638,0.5,0.2877763893848348,9.951856256777337,23.019481330600676,28.548460345605843,0.125,True,3.0,-7.325045960056768,0.011668362982124382,1.192995979532596e-12,1.4210854715202004e-14,28.548460345605843,0.009597171086474699,8.844194322024689e-06
14,25.264384269714355,0.8189703344787117,6.664892860480189,1.4888511628688534,0.40928469026312936,1.3340720147176388,0.0,0.0,0.5187053113771314,0.033605737892217685,3.975576042313289,0.5,0.2784656360796496,11.048097179056562,106.79573310878922,108.30119725588284,0.0625,True,4.0,-6.940692600493322,0.02135853033979898,1.0802633482757489e-11,7.540634783254063e-13,108.30119725588284,0.0017674973588641964,2.43477186408036e-06
15,27.070641040802002,0.818304622252236,6.389307205512415,1.3032661788290467,0.36022970148803835,1.1954194549472317,0.0,0.0,0.373350086841695,0.024451251116017203,3.139633046330619,0.5,0.25969432112437857,13.425531117612884,51.15133304658915,54.78102962782055,0.125,True,3.0,-6.710462316990677,-0.00976419974572626,1.105308974358406e-11,1.5090151350705128e-12,54.78102962782055,0.003931379335077653,1.3900637898233049e-06
16,28.880192279815674,0.8202206326725039,6.959156062874437,1.0467501191898312,0.2777728753737917,0.9990482397507001,0.0,0.0,0.1415289313951682,0.010601946848256376,2.0904541233069684,0.5,0.22095173871318294,18.292108070928823,27.94171473023748,34.81082353697446,0.25,True,2.0,-5.200207845873208,0.007724969216601154,7.774679844461286e-12,6.67021993194794e-13,34.81082353697446,0.006871629036116654,1.3214327131541908e-06
