[ 0.         -0.44920819 -1.50532672 -0.51671997 -0.34937938],[ 0.44920819  0.         -1.04140877 -0.96365256 -2.03840006],[ 1.50532672  1.04140877  0.          2.60667684 -0.83884351],[ 0.51671997  0.96365256 -2.60667684  0.         -1.87106898],[0.34937938 2.03840006 0.83884351 1.87106898 0.        ]
[ 4.90580346  0.0875575  -0.80911044  2.93261643 -2.18180483],[ 0.0875575   2.39311965 -1.31055846  1.21128203 -0.02856349],[-0.80911044 -1.31055846  5.39776538 -1.66396728 -0.42687981],[ 2.93261643  1.21128203 -1.66396728  4.16497148 -1.52125749],[-2.18180483 -0.02856349 -0.42687981 -1.52125749  2.92730764]
[ 8.16984888 -0.40369226 -1.87226263 -3.96955667 -2.05567221],[-0.40369226  3.6057291   0.07891715 -1.02179892 -1.74819561],[-1.87226263  0.07891715  5.98613942  0.05827699 -2.6405886 ],[-3.96955667 -1.02179892  0.05827699  4.35196484  1.04595292],[-2.05567221 -1.74819561 -2.6405886   1.04595292  4.68725537]
