iteration,time,cost,distance,residual,gradnorm,complviolation,dualviolation,manviolation,maxviolation,meanviolation,Phi,sigma,rho,maxabsLagmult,stepsize,linesearch_status,linesearch_counter
0,0.0,-0.00025983118614756034,2.9802322387695312e-08,6.514324765459311,6.184691761606387,2.0459753086962227,0.0,0,0.0,0.0,107.68303626721394,0.5,1.0,1.0,,,
1,0.9208478927612305,-0.0010803633070445842,0.6128697700243043,6.038544544313364,5.715276428430255,1.9492653899062076,0.0,0,0.0,0.0,95.25137347935639,0.5,0.9605227000977116,1.1622150371722164,0.0625,True,4.0
2,1.8086493015289307,-0.003875333416103212,0.9107657252848017,4.6424688778247925,4.25615405681107,1.854095446912714,0.0,0,0.0,0.0,58.29482358811318,0.5,0.8039165850713058,1.547533263942494,0.25,True,2.0
3,2.6913819313049316,-0.006650831311526547,0.8997182406785084,2.7362381305487125,2.178466640801508,1.6556817892905682,0.0,0,0.00012081096894950373,2.809557417430319e-06,19.13608803879303,0.5,0.5122927160739438,2.303165832339758,0.5,True,1.0
4,3.574502468109131,-0.0066218873411156495,0.2622320586084711,2.2547352781146595,1.693048396678808,1.4890998201883483,0.0,0,0.00016245964493899232,3.7781312776509844e-06,12.75285567659742,0.5,0.4349651923855102,2.737217221688721,0.25,True,2.0
5,4.4431164264678955,-0.006408489342481007,0.2504806919257008,1.3701317906413772,0.6688669609710813,1.1957750936596372,0.0,0,0.0001631152511192858,6.235145087071281e-06,4.641307890447972,0.5,0.2928840095000703,3.689487643271397,0.5,True,1.0
6,5.305765628814697,-0.0064967714035470475,0.20751849274953002,0.9587180954222164,0.3114365353988186,0.9067235679839009,0.0,0,0.00016644767887741778,6.713044556599356e-06,2.001038164926953,0.5,0.2020408349477567,3.6870942831567306,0.5,True,1.0
7,6.167124271392822,-0.006799804103345287,0.17351116901420632,0.7285649814586509,0.17339442500533794,0.707630697589059,0.0,0,0.0001847080652456646,1.4646786987501192e-05,0.95674025534263,0.5,0.14248192478026017,4.557568314022223,0.5,True,1.0
8,7.056485176086426,-0.006948862294871609,0.06147597883869404,0.5660688616843129,0.09938181455806078,0.5572764419332092,0.0,0,0.0001931088314805884,2.535122292800386e-05,0.4862782816419945,0.5,0.10244657147600494,6.194099765558235,0.5,True,1.0
9,7.984076738357544,-0.006723201360322158,0.18882485308043148,0.5639386595159706,0.1442489188661962,0.5451778233884653,0.0,0,0.00018076712735037685,3.146118926213497e-05,0.46987915103553873,0.5,0.09929334419315575,7.208829473879614,0.001953125,True,9.0
10,8.84784483909607,-0.0062727264636670355,0.026511341950527793,0.4311733679787511,0.1079064062014162,0.4174524676225632,0.0,0,0.00015737982706947264,2.0896670031023423e-05,0.24376395508645463,0.5,0.07137953760320345,9.984645168432131,0.5,True,1.0
11,9.733920097351074,-0.00581882512483103,0.11782093364832841,0.38494734746133047,0.14879823940326628,0.35502600995499345,0.0,0,0.00013542686006678668,1.5240167561624506e-05,0.18700142770570968,0.5,0.0602748779567893,11.9781678027767,0.25,True,2.0
12,10.61760687828064,-0.005378996268327229,0.08109508506551705,0.36852530387991633,0.165371355154336,0.3293374783607108,0.0,0,0.00011572628173882355,1.0669929066122677e-05,0.16736637466978077,0.5,0.05554275682749085,12.953335960694002,0.125,True,3.0
13,11.51114559173584,-0.005233155288780307,0.08789294539932137,0.36436547005346154,0.18105052670216548,0.3162006746427508,0.0,0,0.00010953507385607616,8.375130006121042e-06,0.16233449086972326,0.5,0.05351063083883135,12.724566175535076,0.03125,True,5.0
